word,part_of_speech,meaning,example,example_meaning,definition
meteor,verb,hiện tượng khí tượng,What about your meteor bracelet?,Cái vòng thiên thạch của cậu thì sao?,"(archaic) Any atmospheric phenomenon. (Thus the derivation ofmeteorology.) These were sometimes classified asaerialorairymeteors (winds),aqueousorwaterymeteors (hydrometeors: clouds, rain, snow, hail, dew, frost),luminousmeteors (rainbows and aurora), andigneousorfierymeteors (lightning and shooting stars [next])."
missile,noun,tên lửa,What missiles ?,Tên lửa nào?,An object intended to be launched into the air at a target.
permafrost,noun,tầng đất đóng băng vĩnh cửu,The once frozen subsoil —known as permafrost — on which Newtok is built is melting.,Tầng đất đóng băng vĩnh cửu phía dưới làng Newtok giờ đang tan chảy.,"Permanently frozen ground, or a specific layer thereof."
seismic,adjective,địa chấn,The Virginia seismic zone has not had a history of regular earthquake activity.,Đới địa chấn Virginia không có lịch sử hoạt động địa chấn thường xuyên.,"Related to, or caused by an earthquake or other vibration of the Earth."
senator,noun,nghị sĩ,"Aged 37, he was one of the youngest French Senators .",Lúc đó ông 37 tuổi và trở thành một trong những thượng nghị sĩ trẻ nhất của Pháp.,"A member, normally elected, in the house or chamber of a legislature called a senate. The legislatures of the United States and Canada have senators."
surveillance,noun,giám sát,Prince Bei himself was placed under surveillance by the Emperor.,Bản thân Hoàng vương Gia Luật Bội bị đặt dưới sự giám sát của Hoàng đế.,"Close observation of an individual or group, especially one under suspicion"
theater,noun,nhà hát,Your pathetic shows are the reason that theater no longer has an audience.,Cái cuộc thi thảm hại của anh là lý do nhà hát không có khán giả.,"A place or building, consisting of a stage and seating, in which an audience gathers to watch plays, musical performances, public ceremonies etc."
acropolis,noun,vệ thành,"All of this served to make the agora a major center of worship, second only to the Acropolis .","Tất cả cảnh tượng này biến agora thành một trung tâm thờ phượng chính, chỉ đứng hàng thứ hai sau Vệ Thành .","A promontory (usually fortified with a citadel) forming the hub of many Grecian cities, and around which many were built for defensive purposes before and during the classical period; compare Acropolis."
centennial,adjective,sống trăm năm,• Of what is the year 2009 a centennial for Jehovah’s Witnesses?,• Có sự kiện quan trọng nào đối với Nhân Chứng Giê-hô-va đã xảy ra cách đây 100 năm?,The 100th anniversary of an event or happening.
derail,verb,làm trật bánh,I'm here trying to save asset Howell and derail this operation.,Tôi đang cố cứu tài sản Howell và làm trật bánh chiến dịch.,A device placed on railway tracks causing a train to derail.
emblem,noun,biểu tượng,"For some time, the Emblem Gylph was read as Siyaj Chan, or ""Sky Born"".","Trong một thời gian, biểu tượng Gylph được đọc là Siyaj Chan, hoặc ""Bầu trời sinh ra"".","A representative symbol, such as a trademark or logo."
hormone,verb,nội tiết tố,I've got a hormone preparation that'll reduce sexual desires.,"Tôi đã chuẩn bị nội tiết tố , sẽ làm giảm ham muốn tình dục.","(physiology) Any substance, produced by one tissue and conveyed by the bloodstream to another to effect physiological activity."
