word,part_of_speech,meaning,example,example_meaning,definition
fortified,adjective,tăng cường,(b) What can fortify us for what lies ahead?,(b) Điều gì có thể giúp chúng ta vững vàng nhìn về phía trước?,Simple past tense and past participle offortify.
harbinger,verb,người báo hiệu,I have the harbinger on line two.,Người báo hiệu đang gọi bên máy 2.,A person or thing that foreshadows or foretells the coming of someone or something.
guileless,adjective,chân thật,"If she was so guileless , so naive, why abandon her to her fate?","Nếu mẹ chân thật , ngây thơ như vậy, tại sao cha lại phó mặc mẹ cho số phận?",Free from guile; honest but naïve.
frailty,noun,nhược điểm,"He knows the imperfect makeup of humans and understands our inborn frailties , “remembering that we are dust.” —Psalm 103:8, 9, 14.","Ngài biết bản chất và các nhược điểm của chúng ta, “luôn nhớ rằng chúng ta chỉ là bụi đất”.—Thi thiên 103:8, 9, 14.","(uncountable) The condition quality of being frail, physically, mentally, or morally; frailness; infirmity; weakness of resolution; liability to be deceived or seduced."
wile,verb,dụ,Your boy Wilee pussied out.,Wilee từ chối chuyển.,To entice or lure
provender,noun,thức ăn,"If some think that they can get as good or better provender at other tables, or that they can produce as good or better themselves —let these take their course. . . .","Nếu ai nghĩ mình có thể có đồ ăn tốt bằng hay tốt hơn ở một bàn nào khác, hay tự mình sản xuất đồ ăn thể ấy, hãy để cho họ đi theo con đường họ chọn...","Food, especially for livestock."
bulwark,noun,bức tường thành,The Church stands as a bulwark of safety for its members.,"Đối với các tín hữu của Giáo Hội, Giáo Hội giống như một bức tường thành an toàn.",(transitive) To fortify something with a wall or rampart.
hector,verb,Hector,"You messed up taking that kid out, Hector .","Anh đã phạm sai lầm, xử thằng nhóc, Hector .",(transitive) To intimidate or dominate in a blustering way.
brigand,noun,kẻ cướp,And how would you deal with this brigand ?,Anh giải quyết thế nào với tên kẻ cướp này?,An outlaw or bandit.
stripling,noun,,Two Thousand Stripling Warriors,Hai Ngàn Chiến Sĩ Trẻ Tuổi,"(archaic) A youth in the state of adolescence, or just passing from boyhood to manhood; a lad."
agony,noun,cơn hấp hối,You look like you're in agony .,Nhìn chàng có vẻ đau lắm.,"Pain so extreme as to cause writhing or contortions of the body, similar to those made in the athletic contests in Greece; and hence, extreme pain of mind or body; anguish; paroxysm of grief; specifically, the sufferings of Christ in the garden of Gethsemane."
impudent,adjective,trơ tráo,He laughs at their impudence and holds them in derision.,Ngài cười trước hành động trơ tráo của họ và nhạo báng họ.,Not showing due respect; impertinent; bold-faced
bovine,adjective,giống bò,"Beef is the culinary name for meat from bovines , especially cattle.","Thịt bò là tên ẩm thực cho thịt của những bò, đặc biệt là các giống bò nhà.",(not comparable) Of or pertaining to cattle.
ensnarl,verb,làm nắc,"If you are ensnarled in pornography, make a total commitment to overcome it now.",Nếu các anh chị em đã bị vướng vào hình ảnh sách báo khiêu dâm thì hãy cam kết hoàn toàn là sẽ khắc phục nó từ bây giờ.,To entangle.
beguile,verb,làm tiêu khiển,Beguile me.,Hãy lợi dụng tôi.,(transitive) To deceive or delude (using guile).
gullet,noun,thực quản,"The origin of the puzzle's name is unclear, and it has been suggested that it is taken from the Ancient Greek word for throat or gullet , stomachos (στόμαχος).","Nguồn gốc cái tên câu đố không rõ ràng, và đã có lý thuyết rằng nó được lấy từ từ tiếng Hy Lạp cổ có nghĩa cổ họng hay thực quản , stomachos (στόμαχος).",The throat or esophagus.
forage,verb,lục lọi,Foragers !,Những người lục lọi !,"Fodder for animals, especially cattle and horses."
nettle,verb,tầm ma,"A place of nettles , a salt pit, and a permanent wasteland.","Một nơi đầy cây tầm ma , một hố muối, một hoang địa muôn đời.","A herb of the genus Urtica, which is covered with stinging, mildly poisonous hairs, causing an instant rash."
swale,verb,thiêu,"This creates a swale and space for snow accumulation in the winter, which in turn creates a ridge.","Điều này tạo ra một vùng đất thấp và không gian cho tuyết tích lũy vào mùa đông, mà sau đó tạo thành chóp.",A low tract of moist or marshy land.
portcullis,verb,khung lưới sắt,Does the keep have a portcullis ?,Cánh cổng có lớp cổng sắt chứ ?,"A gate in the form of a grating which is lowered into place at the entrance to a castle, fort, etc."
splice,verb,ghép,Genetic engineers Clive Nicoli and Elsa Kast hope to achieve fame by splicing animal DNA to create hybrids for medical use at the company N.E.R.D. (Nucleic Exchange Research and Development).,Hai kĩ sư di truyền học Clive Nicoli (Adrien Brody) và Elsa Kast (Sarah Polley) hi vọng sẽ đạt được danh tiếng bằng cách lai ghép các DNA của thú để tạo ra các sinh vật lai cho mục đích y học ở công ty N.E.R.D (Nucleic Exchange Research and Development - Nghiên cứu và phát triển sự trao đổi nucleic).,(nautical) A junction or joining of ropes made by splicing them together.
clapper,verb,người vỗ tay thuê,"She's no beauty, but goes like the clappers .","Nó không bắt mắt, nhưng phóng như bay ấy.",An object so suspended inside a bell that it may hit the bell and cause it to ring.
indulge,verb,nuông chiều,We have enough time for me to indulge my little habit.,Ta vẫn có đủ thời giờ để nuông chiều thói quen nhỏ của tôi chứ?,"(intransitive), (often followed by ""in""):To yield to a temptation or desire."
dispatcher,noun,người điều vận,I am to receive instructions in those cities from the dispatchers .,Tôi sẽ phải nhận chỉ thị tại các thành phố đó qua người điều vận .,agent noun of dispatch; one who dispatches
next of kin,noun,họ hàng gần,I thought you might be able to point us toward the next of kin .,Tôi nghĩ anh có thể chỉ cho tôi biết họ hàng gần của bà ấy.,"Closest blood relative, heir to inheritance."
coordinated,adjective,đẳng lập,I'm talking precise coordinates .,Anh nghĩ chúng biết trước.,Simple past tense and past participle of coördinate.
emancipated,adjective,,It's vital to your emancipation .,Nó vô cùng cần thiết để giải phóng cô.,Simple past tense and past participle of emancipate.
genus,noun,loại,It was previously placed alone in genus Barombia.,Trước đây nó được đặt trong chi Barombia.,"(biology, taxonomy) a rank in the classification of organisms, below family and above species; a taxon at that rank"
sustainable,adjective,bền vững,"If you don't have sustainable energy, it means you have unsustainable energy.","Nếu bạn không có năng lượng bền vững , có nghĩa bạn năng lượng không bền vững .","able to be sustained for an indefinite period without damaging the environment, or without depleting a resource; renewable"
fraught,adjective,đầy,DISEASE FREE OR FRAUGHT WITH DANGER?,KHÔNG BỆNH HAY ĐẦY NGUY HIỂM?,(obsolete) The hire of a ship or boat to transport cargo.
continuum,noun,continum,We have a continuum .,Chúng ta có một sự chuyển hóa.,"A continuous series or whole, no part of which is noticeably different from its adjacent parts, although the ends or extremes of it are very different from each other."
extrapolation,noun,phép ngoại suy,that a simple extrapolation of what we're doing,khiến một phép ngoại suy rất đơn giản mà chúng ta thực hiện hôm nay,(mathematics) A calculation of an estimate of the value of some function outside the range of known values.
linear,adjective,dài,"Well when you have a linear model, right?",Nghĩa là gì?,Having the form of a line; straight.
oxymoron,noun,phép nghịch hợp,It sounds like an oxymoron .,Nghe như phép nghịch hợp vây.,(rhetoric) A figure of speech in which two words with opposing meanings are used together intentionally for effect.
contradictory,adjective,mâu thuẫn,Why do these texts appear to be contradictory ?,Tại sao các đoạn Kinh-thánh này có vẻ là mâu thuẫn với nhau?,"That contradicts something, such as an argument."
adverb,verb,Trạng từ,"So again. 'Be' verb, adverb .","Một lần nữa. Động từ ""be"". Trạng từ .","(grammar) A word that modifies a verb, adjective, other adverbs, or various other types of words, phrases, or clauses."
spout,noun,vòi,"Throughout Palestine, archaeologists have found jugs equipped with strainer spouts .","Khắp Palestine, các nhà khảo cổ đã tìm thấy nhiều cái hũ có vòi lọc.",a tube or lip through which liquid is poured or discharged
immature,adjective,chưa chín chắn,"I am somewhat immature , but you're more immature .","Cứ cho là anh có phần chưa chín chắn đi, nhưng em còn kém chín chắn hơn.","Not fully formed or developed, unripe."
