word,part_of_speech,meaning,example,example_meaning,definition
resplendent,adjective,huy hoàng,The majesty and the wonder of the gospel of Jesus Christ restored through the Prophet Joseph Smith shines today with resplendent luster.,Sự uy nghi và kỳ diệu của phúc âm của Chúa Giê Su Ky Tô được phục hồi qua Tiên Tri Joseph ngày nay chiếu sáng một cách rực rỡ huy hoàng .,shining
hospitable,adjective,mến khách,You accept my hospitality,Ông chấp nhận lòng mến khách,favorable
munificent,adjective,hào phóng,The Shopmates’ on-field performance matched this munificence .,Và màn trình diễn của The Shopmates’ đã đáp ứng sự hào phóng này.,Very liberal in giving or bestowing; lavish; as a munificent benefactor.
philanthropic,adjective,nhân đức,Adams was appointed to the Order of Canada and the Order of British Columbia for his contribution to popular music and his philanthropic work.,Adams đã được tặng thưởng các huân chương Order of Canada và Order of British Columbia do những đóng góp của ông cho nhạc popular và công tác nhân đức .,"Of or pertaining to philanthropy; characterized by philanthropy; loving or helping mankind; as, a philanthropic enterprise."
selfless,adjective,vì người,People like you don't make selfless moves.,Những người như cậu chẳng làm gì vì người khác.,"Having, exhibiting or motivated by no concern for oneself but for others; unselfish."
amazing,adjective,amazing,"On June 19, 2013, WM Entertainment announced B1A4's 2nd solo concert, Amazing Store.","Ngày 19 tháng 6, WM thông báo về solo concert thứ hai của B1A4 "" Amazing Store"".",Present participle of amaze.
choice,noun,sự lựa chọn,"We don't have much choice , do we?","Chúng ta không có nhiều sự lựa chọn , phải không?",An option; a decision; an opportunity to choose or select something.
commendable,adjective,đáng khen ngợi,"Your dedication when you're on the job is most commendable , James.","Sự cống hiến của anh dành cho công tác rất đáng khen ngợi , James.","Worthy of commendation; deserving praise; admirable, creditable or meritorious."
deluxe,adjective,[thuộc loại] sang trọng,Yes A deluxe room for two,Để tôi...... chuẩn bị cho hai vị 1 gian phòng thượng hạng,Being very fine in quality or luxurious.
exalted,adjective,cao quý,As you have been by Tiberius'return to exalted title.,Cũng như anh đã bị khi Tiberius trở lại tước vị cao quý đó.,Simple past tense and past participle of exalt.
excellent,adjective,xuất sắc,"Excellence , therefore, is not an act but a habit.","Do đó, sự xuất sắc không phải là một hành động mà là một thói quen.",(obsolete) Excellently.
exceptional,adjective,ngoại lệ,I think he'd make an exception for a thief.,Tôi nghĩ anh ta sẽ có ngoại lệ cho một tên trộm.,Forming an exception; not ordinary; uncommon; rare.
glorious,adjective,vinh quang,We are glorious !,Chúng ta là vinh quang !,"Exhibiting attributes, qualities, or acts that are worthy of or receive glory; noble; praiseworthy; excellent; illustrious; inspiring admiration; as, glorious deeds."
enjoyable,adjective,thú vị,I go because the experience of being with her is sweet and enjoyable .,Tôi đạp xe vì kinh nghiệm được ở cạnh bên bà thật là tuyệt diệu và thú vị .,"Pleasant, capable of giving pleasure."
agreeable,adjective,dễ chịu,"Thank you, sir, but a less agreeable man would do.","Cảm ơn cha, nhưng một người ít dễ chịu hơn cũng đủ làm con mãn nguyện","Pleasing, either to the mind or senses; pleasant; grateful; as, agreeable manners or remarks; an agreeable person; fruit agreeable to the taste."
personable,adjective,duyên dáng,"He recalled that she was a shy young woman, subject to blushing when addressed, but was a charming person and a graceful dancer.","Anh nhớ lại rằng cô là một phụ nữ trẻ nhút nhát, có thể đỏ mặt khi được xưng hô, nhưng là một người duyên dáng và một vũ công duyên dáng .",(of a person) Having a pleasing appearance or manner; attractive; handsome; friendly; amiable.
polite,adjective,lịch sự,The English are polite .,Người Anh là dân tộc lịch sự .,"Well-mannered, civilized."
civil,adjective,lịch sự,Civility is all but absent in our political discourse.,Phép lịch sự hiếm khi được để ý đến trong nhiều bài diễn văn chính trị.,Having to do with people and government office as opposed to the military or religion.
mortification,noun,chứng thối hoại,This is the very picture of mortification .,Đúng là mất thể diện gì đâu mà.,The act of mortifying.
extradite,verb,trao trả,"By the time we get an extradition order, they'll be long gone.","Khi ta lấy được lệnh trao trả tội phạm, chúng đã cao bay xa chạy.",To remove a person from one state to another by legal process.
deplore,verb,lấy làm tiếc về,You deplore violence in any form.,Rằng anh rất lấy làm tiếc vì những hành động bạo lực.,(transitive) To bewail; to weep bitterly over; to feel sorrow for.
portentous,adjective,gở,"A Mayan calendar cycle that ended on December 21, 2012, was interpreted by some as a portent of cataclysmic events.","Sau khi nghiên cứu và thấy một chu kỳ của lịch Maya kết thúc vào ngày 21-12-2012, một số người cho rằng đây là điềm gở .",ominous; portending evil.
quixotic,adjective,hào hiệp viển vông,Don Quixote was a huge success.,Don Quixote là một thành công lớn.,"Possessing or acting with the desire to do noble and romantic deeds, without thought of realism and practicality."
ascetic,adjective,khổ hạnh,"For example, he continued to live as an ascetic in the midst of the luxurious papal court.","Chẳng hạn, ông tiếp tục sống khổ hạnh giữa cung điện xa hoa của giáo hoàng.",Of or relating to ascetics; characterized by rigorous self-denial or self-discipline; austere; abstinent; involving a withholding of physical pleasure.
bagatelle,noun,bagaten,"Would play the "" Bagatelle in G Minor "" for me?","Có thể chơi bản "" Bagatelle in G Minor "" cho ta không?",A trifle; an unsubstantial thing.
scrimshaw,verb,khắc,,,"(uncountable) The manufacture of handicrafts by sailors on long voyages, especially as whittled from wood or bone."
mores,noun,,Learn more,Tìm hiểu thêm,A set of moral norms or customs derived from generally accepted practices. Mores derive from the established practices of a society rather than its written laws.
modish,adjective,hợp thời trang,,,conforming with fashion or style
inundation,noun,lụt,showing inundation in red.,với những điểm ngập lụt bằng màu đỏ.,"The act of inundating, or the state of being inundated; an overflow; a flood; a rising and spreading of water over grounds."
somatic,verb noun,thể,What we did is something called somatic cell nuclear transplantation.,Điều chúng tôi đã làm được gọi là sự cấy ghép nhân tế bào thể .,"Part of, or relating to the body of an organism."
aphorism,noun,cách ngôn,The road to hell is paved with good intentions is a proverb or aphorism .,Đường đến địa ngục được lát bằng thiện tâm là một câu tục ngữ hay cách ngôn .,An original laconic phrase conveying some principle or concept of thought.
delineate,verb,vẽ,The delineated zones of potential groundwater resources are verified by detailed hydrogeological field surveys and geophysical measurements.,Các đới này được kiểm chứng bằng khảo sát thực tế và công tác đo vẽ địa vật lý.,"To sketch out, draw or trace an outline."
libidinous,adjective,dâm dật,The likelihood of us transferring all this libidinous energy onto our patients is high.,Rất có khả năng chúng ta đã truyền thêm tất cả cảm hứng tình dục này cho bệnh nhân.,Having lustful desires; characterized by lewdness; sensual; lascivious.
extant,adjective,hiện có,This statement does not appear in any extant Hebrew manuscript.,Câu nói này không thấy trong bất cứ bản Kinh Thánh chép tay nào hiện có bằng tiếng Hê-bơ-rơ.,Still in existence.
sotto voce,adjective,lâm râm,,,In soft tones; quiet.
titillate,verb,cù,"... romance, titillation .","... lãng mạn, sự hài hước .",To stimulate or excite pleasantly
empyrean,adjective,empyreal,The blade is Empyrean steel.,Thanh kiếm được làm từ thép Empyrean .,"The region of pure light and fire; the highest heaven, where the pure element of fire was supposed by the ancients to exist: the same as the ether, the ninth heaven according to ancient astronomy."
catharsis,noun,sự phấn chấn,"We all yearn for reconciliation, for catharsis .",Chúng ta muốn hướng đến hoà giải. Tạo ra sự phấn chấn .,"(drama) A release of emotional tension after an overwhelming vicarious experience, resulting in the purging or purification of the emotions, as through watching a dramatic production (especially a tragedy). Coined in this sense by Aristotle."
