word,part_of_speech,meaning,example,example_meaning,definition
contralto,noun,giọng nữ trầm,"She came on stage sounding like our deepest contralto , Cloe Elmo.",Nghe cô ấy hát trên sân khấu như là giọng nữ trầm sâu nhất Cloe Elmo.,"(music) the lowest female voice or voice part, higher than tenor and lower than soprano. The terms contralto and alto refer to a similar musical pitch, but among singers, the term contralto is reserved for female singers; the equivalent male form is counter-tenor. Originally the contratenor altus was a high countermelody sung against the tenor or main melody."
aberrant,adjective,lầm lạc,The gay rights movement posits a world in which my aberrances are a victory.,"Cuộc vận động vì quyền đồng tính đã ấn định một thế giới mà ở đó, lầm lạc của tôi là chiến thắng.","Differing from the norm, from the expected type; abnormal, anomalous."
shun,verb,tránh,"Shun gambling, smoking, and the abuse of alcoholic beverages.","Hãy tránh xa thói cờ bạc, hút thuốc và nghiện rượu.","(transitive) To avoid, especially persistently."
interval,noun,khoảng,"Outreach to a specific lead is often guided by a touch pattern, which is a cadence of touch points at specific intervals over a defined period of time, before an SDR ceases outreach and moves on to another lead.","Tiếp cận với một khách hàng tiềm năng cụ thể thường được hướng dẫn bởi một mẫu cảm ứng, đó là một nhịp của các điểm tiếp xúc tại các khoảng thời gian cụ thể trong một khoảng thời gian xác định trước khi SDR ngừng tiếp cận và chuyển sang khách hàng tiềm năng khác.",A distance in space.
dogma,noun,giáo điều,Because we will throw away these political dogmas .,Vì chúng ta sẽ gạt bỏ đi những giáo điều chính trị này.,"An authoritative principle, belief or statement of opinion, especially one considered to be absolutely true regardless of evidence, or without evidence to support it."
inconsistent,adjective,bất nhất,"What inconsistency is pointed out at James 3:9-12, and what should we do in this regard?","Sự bất nhất nào được nêu ra ở Gia-cơ 3:9-12, và chúng ta nên làm gì về điều này?",not consistent
indiscretion,noun,hành động vô ý,"The Princess invited Leopold to call on her, an invitation he took up, remaining for three quarters of an hour, and writing a letter to the Prince Regent apologising for any indiscretion .","Công chúa mời Leopold đến thăm bà, ông chấp nhận lời mời và ghé thăm 45 phút, rồi viết một bức thư cho Hoàng tử Nhiếp chính xin lỗi vì bất cứ hành động vô ý nào.",The quality or state of being indiscreet; want of discretion; imprudence; rashness.
importunity,noun,sự nhũng nhiễu,86 Let them importune at the afeet of the judge;,86 Hãy để họ đến kêu nài dưới chân quan tòa;,(obsolete) Unseasonableness; an unsuitable or inappropriate time.
registrar,noun,hộ tịch viên,Go to the Registrar and get married.,Hãy đến một văn phòng hộ tịch và đăng ký kết hôn.,"An official keeper, or recorder of records."
squeamish,adjective,khó tính,who are this squeamish . I recently got a chance,mới khó tính . Mới đây tôi đã có một cơ hội,easily bothered or upset; tending to be nauseated or nervous; oversensitive
prevarication,noun,lời nói quanh co,I will not prevaricate .,Tôi sẽ không vòng vo đâu .,"(now rare) Deviation from what is right or correct; transgression, perversion."
convalescent,adjective,đang dưỡng bệnh,I have a friend convalescing in this room.,Tôi có người bạn đang dưỡng bệnh trong phòng này.,Recovering one's health and strength after a period of illness.
antagonism,noun,sự đối lập,Also hidden from scrutiny was the growing antagonism between the Khmer Rouge and their North Vietnamese allies.,Người ngoài cũng không được biết đến sự đối lập ngày càng tăng giữa Khmer Đỏ và đồng minh Việt Nam của họ.,A strong natural dislike or hatred; antipathy.
vicissitude,noun,sự thịnh suy,Each of us will experience some of these during the vicissitudes of life.,Mỗi người chúng ta sẽ trải qua một số thử thách và gian khổ này trong những thăng trầm của cuộc sống.,"Regular change or succession from one thing to another, or one part of a cycle to the next; alternation; mutual succession; interchange."
frenzied,adjective,điên cuồng,Usually the frenzied personality takes direction from the cooler head.,Thường thì tính cách điên cuồng nhận lệnh trực tiếp từ cái đầu lạnh hơn.,"In a state of hurry, panic or wild activity."
contagion,noun,bệnh lây,""" For the purpose of preventing contagion . "" Hm?",""" Vì mục đích ngăn dịch bệnh lây lan. """,A disease spread by contact
liberation,noun,giải phóng,She is a long-time member of MPLA (Popular Movement for the Liberation of Angola).,Bà là thành viên lâu năm của MPLA (Phong trào phổ biến giải phóng đất nước Angola).,The act of liberating or the state of being liberated.
etude,noun,,"""Faces of ETUDE "" (in Korean). etude.sg.",Truy cập ngày 30 tháng 10 năm 2013. ^ “Faces of ETUDE” (bằng tiếng Hàn). etude.sg.,Alternative spelling of etude.
aria,noun,Aria,"Oh, this is my favorite aria .",Aria tôi thích nhất đây.,A musical piece written typically for a solo voice with orchestral accompaniment in an opera or cantata.
obsessive,adjective,ám ảnh,And this obsession of yours with Raiden will cease immediately.,Và nỗi ám ảnh của ngươi với Raiden phải dừng lại ở đây.,Having one thought or pursuing one activity to the absolute or nearly absolute exclusion of all others.
corrode,verb,ăn mòn,"is bankrupting our states and corroding our souls,","làm phá sản quốc gia, ăn mòn linh hồn của chúng ta","(transitive) To eat away by degrees; to wear away or diminish by gradually separating or destroying small particles of, as by action of a strong acid or a caustic alkali."
finality,noun,chốt hạ,He was not gonna pass that final test.,Cậu ta sẽ không thể vượt qua bài kiểm tra cuối cùng .,"The state of ""being final""; the condition from which no further changes occur"
transcendent,adjective,siêu việt,"I was supposed to become something divine, something transcendent .","Tôi đáng lẽ phải trở thành một điều kì diệu, Một điều siêu việt .",surpassing usual limits
benediction,noun,lễ giáng phúc,Benediction : Elder J.,Cầu Nguyện Kết Thúc : Anh Cả J.,"A short invocation for divine help, blessing and guidance, usually after a church worship service."
resonate,verb,cộng hưởng,He would have the sound coming through the resonators .,Cậu ấy có thể có âm thanh qua hệ thống cộng hưởng .,"To vibrate or sound, especially in response to another vibration."
commune,noun,công xã,Gill became involved in the Paris Commune .,Rimbaud tham gia Công xã Paris.,"A small community, often rural, whose members share in the ownership of property, and in the division of labour; the members of such a community"
amity,noun,thân thiện,"It states the basic principles of ASEAN: co-operation, amity , and non-interference.","Nó cũng đặt nền móng cho những nguyên tắc cơ bản của ASEAN là hợp tác, thân thiện và không can thiệp vào tình hình nội bộ của nhau.","(formal, literary) friendship. The cooperative and supportive relationship between people, or animals. In this sense, the term connotes a relationship which involves mutual knowledge, esteem, affection, and respect along with a degree of rendering service to friends in times of need or crisis."
aviator,noun,phi công,""" Lt. Stanislav Sobinski. "" I was right, it is a young aviator .",""" Trung úy Stanislav Sobinski. "" Tôi đã đúng, đó là một phi công trẻ.","An aircraft pilot. The use of the word may imply claims of superior airmanship, as in navy aviator vs. air force pilot."
confederation,noun,liên minh,“Syria is confederate with Ephraim” means that these two countries formed an alliance or agreement.,“Sy Ri liên minh cùng Ép Ra Im” có nghĩa là hai nước này lập một liên minh hoặc hợp đồng.,A union or alliance of states or political organizations.
independence,noun,sự độc lập,Our people thirst for independence .,Người dân của chúng tôi đang khát khao sự độc lập .,"The state or quality of being independent; freedom from dependence; exemption from reliance on, or control by others; self-subsistence or maintenance; direction of one's own affairs without interference."
patriotism,noun,chủ nghĩa yêu nước,"YNH: For many centuries, even thousands of years, patriotism worked quite well.","YNH: Trong nhiều thế kỷ, thậm chí là hàng ngàn năm, chủ nghĩa yêu nước khá là hiệu quả.",Love of country; devotion to the welfare of one's country; the virtues and actions of a patriot; the passion which inspires one to serve one's country.
