word,part_of_speech,meaning,example,example_meaning,definition
tolerance,noun,dung sai,Robust systems are also fault tolerant and fail-safe.,Hệ thống bền vững cũng có lỗi dung sai và phòng hư.,"(uncountable, obsolete) The ability to endure pain or hardship; endurance. [15th-19th c.]"
advantage,noun,lợi thế,"Advantage of wisdom (11, 12)","Lợi thế của sự khôn ngoan (11, 12)","Any condition, circumstance, opportunity or means, particularly favorable to success, or to any desired end."
contraction,noun,[phép,"The conflict between Athens and Sparta is represented through a ""War System"" which enables players to take contracts from mercenaries and participate in different large-scale battles against hostile factions.","Cuộc xung đột giữa Athens và Sparta được thể hiện thông qua một ""Hệ thống Chiến tranh"" cho phép người chơi nhận hợp đồng từ lính đánh thuê và tham gia vào các trận chiến quy mô khác nhau chống lại phe địch.",A reversible reduction in size.
mill,noun,cối xay,That morning Ma carefully poured the last kernels of wheat into the coffee mill .,"Sáng hôm đó, mẹ thận trọng trút những hạt lúa mì cuối cùng vào cối xay cà phê.","A grinding apparatus for substances such as grains, seeds, etc."
unauthorized,adjective,trái phép,The policy is changing to prohibit ads by unauthorized ticket resellers.,Chính sách sẽ thay đổi để cấm quảng cáo của các nhà bán lại vé trái phép .,not having any authority
inventive,adjective,để sáng tạo,"and offer to our children the possibility to invent a new story,","và trao cho con cái chúng ta cơ hội để sáng tạo ra một câu chuyện khác,","Of, or relating to invention."
intercept,verb,chặn,I'm going to intercept the president first And warn him.,Bố sẽ chặn đường tổng thống trước để cảnh báo ông ấy.,An interception of a radio broadcast or a telephone call.
conversion,noun,biến đổi,"Try to have a conversation with anyone about climate change, people just tune out.","Có gắng có 1 cuộc đối thoại về sự biến đổi khí hậu với bất kì ai, mọi người chỉ im lặng.",The act of having converted something or someone.
engaged,adjective,bận,But I am presently engaged in business with this man.,Song hiện giờ tôi đang bận làm ăn với người này.,Simple past tense and past participle of engage.
clot,noun,cục,"A clot could explain the eye, but doesn't explainthe hallucinations.","Cục máu đông có thể giải thích cho con mắt, nhưng không thể giải thích hiện tượng ảo giác.",A solidified mass of blood.
eczema,noun,chàm,Housewife's eczema .,Bệnh chàm của các bà nội trợ.,"An acute or chronic inflammation of the skin, characterized by redness, itching, and the outbreak of oozing vesicular lesions which become encrusted and scaly. It is noncontagious."
muffle,verb,bóp nghẹt,[ Muffled grunting ],Ngon đấy.,Anything that mutes or deadens sound.
anagram,verb,phép đảo chữ cái,Anagram !,Đảo chữ !,(of words) A word or phrase that is created by rearranging the letters of another word or phrase.
jagged,adjective,lởm chởm,"I floated downstream, and it slammed into this jagged rock.",Tôi trôi theo dòng nước và đụng phải một tảng đá lởm chởm .,Unevenly cut; having the texture of something so cut.
curfew,noun,lệnh giới nghiêm,"What, do I have a curfew now, too?","Gì chứ, giờ tôi có cả lệnh giới nghiêm sao?","(historical) A regulation in feudal Europe by which fires had to be covered up or put out at a certain fixed time in the evening, marked by the ringing of an evening bell."
territory,noun,lãnh thổ,The armed forces occupied the entire territory .,Lực lượng vũ trang đã thâu tóm toàn bộ lãnh thổ .,A large extent or tract of land; a region; a country; a district.
imprint,verb,in,"A label used as a trademark or brand and not a company is called an imprint , a term used for the same concept in publishing.","Khi một hãng thu âm chỉ là nhãn hiệu hoặc thương hiệu, không phải công ty, nó thường được gọi là imprint ( in ấn), một thuật ngữ dùng rất nhiều trong công nghiệp xuất bản.",An impression; the mark left behind by printing something.
chap,verb,nẻ,Stop those hands from getting chapped .,Ngăn cho bàn tay không bị nứt nẻ .,"(dialectal) a customer, a buyer"
cold-blooded,adjective,có máu lạnh,"But reptiles, being cold - blooded , need only about a tenth of the food a carnivorous mammal would.","Nhưng bò sát, loài có máu lạnh , cần lượng thức ăn chỉ một phần mười động vật ăn thịt có vú.",Having an unregulated body temperature; ectothermic.
flunky,noun,kẻ xu nịnh,All I know is that he is... a flunky .,Em chỉ biết ảnh là... một kẻ xu nịnh .,A sycophant; a servant or hanger-on who is kept for their loyalty or muscle rather than their intellect.
cul de sac,noun,,"Location: favela northwest, cul - de - sac .","Địa điểm: hướng Tây Bắc khu ổ chuột, phố cul - de - sac .",a passage with access only at one end
clod,verb,cục đất,Or the first clods of earth’s soil.,Hay nắm đất đầu tiên của địa cầu.,"a lump of something, especially of earth or clay"
jockey,noun,nài,Never trust an animal without a jockey on its back.,Không bao giờ tin một con thú mà không có cái nài ở trên lưng.,One who rides racehorses competitively.
syncopation,noun,sự nhấn lệch,"Without liberty, man is a syncope .","Không có tự do, con người như bị ngất .","(music) The quality of a rhythm being somehow unexpected, in that it deviates from the strict succession of regularly spaced strong and weak beats in a meter"
calibrate,verb,định cỡ,You break things down into these calibrated slices,Các bạn chia các nhiệm vụ ra thành các mảnh được định cỡ,To check or adjust by comparison with a standard.
muss,verb,làm rối,Did I muss it?,Anh có làm rối tóc em không?,(transitive) to rumple or make (something) untidy
justification,noun,lý lẽ bào chữa,Young boys are taught justifications for suicide attacks and the execution of spies.,Những bé trai được dậy những lý lẽ bào chữa cho các cuộc tấn công tự sát và việc hành hình gián điệp.,"A reason, explanation, or excuse which provides convincing, morally acceptable support for behavior or for a belief or occurrence."
disconnect,verb,ngắt,All live feed communications have ceased or been disconnected .,Mọi thiết bị liên lạc trực tuyến đều đã ngắt hoặc ngừng hoạt động.,"A break or interruption in an existing connection, continuum, or process; disconnection."
shortcoming,noun,thiếu sót,Persevere in Prayer Despite Shortcomings,Bền lòng cầu nguyện bất kể sự thiếu sót,deficiency
melodramatic,adjective,cường điệu,Not to sound melodramatic but it's been known to give a few people second thoughts about the job.,Không có ý quá cường điệu nhưng nó cũng đã từng làm cho một vài người phải suy nghĩ lại về việc làm này.,Of or pertaining to melodrama; like or suitable to a melodrama; unnatural in situation or action.
aggrandizement,noun,sự làm to ra,Aggrandizement of their achievements was traditional when pharaohs built temples and their tombs.,Sự khuếch trương các thành tựu là truyền thông khi các pharaon xây dựng các đền đài và lăng mộ của mình.,"The act of aggrandizing, or the state of being aggrandized or exalted in power, rank, honor, or wealth; exaltation; enlargement."
erudition,noun,bác vật,Erudite .,Erudite .,"Profound knowledge, especially that based on learning and scholarship."
obstinacy,noun,tính bướng bỉnh,□ Selfishness and obstinacy,□ Ích kỷ và ngoan cố,"The state, or an act, of stubbornness or doggedness."
conjugal,adjective noun,vợ chồng,I didn't know this place allowed conjugal visits.,Tôi không biết chỗ này lại cho vợ chồng viếng thăm.,"Of or relating to marriage, or the relationship of spouses"
immure,verb,chôn vào trong tường,"When we see the same kind of architecture we become immured in that world of those angles, of those lights, of those materials.","Khi ta nhìn thấy loại kiến trúc giống như vậy ta quen với thế giới của những góc cạnh đó, những ánh sáng đó, những vật liệu đó.",to put or bury within a wall
unconventional,adjective,độc đáo,"And it's not just because we value unconventional ideas,","Và đó không chỉ vì chúng tôi coi trọng những ý tưởng độc đáo ,",Something or someone that is unconventional.
rejoinder,verb,lời cãi lại,""" He pays reg'lar, "" was the rejoinder .",""" Anh ấy trả reg'lar "" là lời đáp lại .",A quick response that involves disagreement or is witty; especially an answer to a reply.
scruple,verb,ngại ngùng,And I have absolutely no scruples .,Và đương nhiên tớ sẽ không hề ngại ngùng đâu.,(obsolete) A weight of twenty grains; the third part of a dram.
