word,part_of_speech,meaning,example,example_meaning,definition
transparent,adjective,trong suốt,"If a container div contains a background that is not transparent , it will overlap your video.",Nếu vùng chứa div chứa nền không trong suốt thì vùng này sẽ chồng lên video.,"(of a material or object) See-through, clear; having the property that light passes through it almost undisturbed, such that one can see through it clearly."
ascertain,verb,biết chắc,There's no way to ascertain what's inside the station.,Không cách nào biết chắc chắn có gì trong Trạm.,To find out; to discover or establish.
sleeper,noun,tà vẹt,In 2008 Ha'il is the site of a concrete sleeper plant for railway construction.,"Năm 2008, Ha'il là nơi có một nhà máy tà vẹt bê tông để phục vụ thi công đường sắt.",A railroad sleeping car.
forthcoming,adjective,sắp tới,We're all very excited about your forthcoming trip to Paris.,Chúng tôi đều rất thích thú về chuyến đi Paris sắp tới của em.,(not comparable) Approaching or about to take place.
cognizant,adjective,biết rõ,And Satan was cognizant of what took place in the heavenly citadel.,Và Satan được thông báo tất cả những gì xảy ra trong thành trì thiên đình.,Aware; fully informed; having understanding
slipshod,adjective,cẩu thả,In what ways were some of the Corinthian Christians doing slipshod building work?,Một số tín đồ Đấng Christ ở Cô-rinh-tô đã xây cất cẩu thả như thế nào?,Done poorly or too quickly; slapdash.
xenophobia,noun,tinh bài ngoại,Xenophobia's on the rise. The trafficking of women and girls.,Tính bài ngoài tăng -- nạn buôn bán bé gái và phụ nữ.,An exaggerated or abnormal fear of strangers or foreigners.
leeway,noun,sự mất thời gian,Plenty of leeway .,Còn dư nhiều lắm .,The drift of a ship or airplane in a leeward direction.
emir,noun,êmia,Emirates Airline operates from only Terminal 3.,Emirates Airline chỉ hoạt động từ Nhà ga 3.,"a prince, commander or other leader or ruler in an Islamic nation."
rescind,verb,huỷ bỏ,Imperial pass rescinded .,Họ không thể qua được kinh thành .,"(transitive) To repeal, annul, or declare void."
insubordinate,adjective,không chịu phục tùng,Insubordination !,Thật vô phép tắc !,rebellious or defiant to authority
glom,verb,,"So if you want something glommed , you need to do something for me.",Nên nếu anh muốn cái gì đó thì tốt nhất hãy có gì cho tôi trước.,"(transitive, informal) To steal, to grab"
outlier,noun,cái nằm ngoài,"And I would tell you that every one of my patients is an outlier , is an exception.","Và tôi có thể nói rằng tất cả bệnh nhân của tôi đều là một giá trị ngoại lai , một điều ngoại lệ .",A person or thing away from others or outside its proper place.
lede,noun,lede,"By exposing the article lede , publishers can let users experience the value of the content and so provide more value to the user than a page with completely blocked content.","Bằng cách hiển thị phần giới thiệu của bài viết, nhà xuất bản có thể cho phép người dùng trải nghiệm giá trị của nội dung và vì vậy mang lại nhiều giá trị hơn cho người dùng so với trang có nội dung bị chặn hoàn toàn.",(obsolete or UK dialectal) (singular) A man; person.
kurta,noun,kurta,"Other clothing includes the churidar, gamucha, kurti and kurta , and sherwani.","Các trang phục khác bao gồm churidar, gamucha, kurti và kurta , và sherwani.","A traditional article of clothing worn in Afghanistan, Bangladesh, India, Pakistan, and Sri Lanka, consisting of a loose, collarless, long-sleeved, knee-length shirt worn by both men and women."
peregrine,adjective,nhập cảng,He's a peregrine falcon.,Nó là một con chim ưng nhập cảng .,"Wandering, travelling, migratory."
existentialism,noun,hiện sinh,The kind that would involve him in discussions of existential reality.,Kiểu phụ nữ kéo anh ấy vào những cuộc tranh luận về thuyết hiện sinh .,"(philosophy, not countable) A twentieth-century philosophical movement emphasizing the uniqueness of each human existence in freely making its self-defining choices, with foundations in the thought of Søren Kierkegaard (1813-55) and Friedrich Nietzsche (1844-1900) and notably represented in the works of Karl Jaspers (1883-1969), Gabriel Marcel (1887-1973), Martin Heidegger (1889-1976), and Jean-Paul Sartre (1905-80)."
espouse,verb,gả,"“To be taxed with Mary his espoused wife, being great with child.","“Để khai vào sổ tên mình và tên Ma Ri, là người đã hứa gả cho mình đang có thai.",(transitive) To become/get married to.
caste,noun,đẳng cấp,A lot of the Indian problems are related to the ideology of caste and other things.,Nhiều vấn đề của người dân Ấn liên quan đến hệ tư tưởng của chế độ đẳng cấp và nhiều thứ khác.,Any of the hereditary social classes and subclasses of South Asian societies.
inclement,adjective,khắc nghiệt,"I'm told your unit is capable of handling inclement weather, Colonel.","Tôi được biết đơn vị của anh có khả năng xử lý thời tiết khắc nghiệt , Đại tá.",(archaic) unmerciful severe in temper or action
awry,adjective,lệch,And also these are signals that go awry in disorders such as addiction.,Và có cả những tín hiệu bị sai lệch ở các rối loạn như nghiện.,"Obliquely, crookedly; askew."
protruding,adjective,dô,The nose protrudes beyond the lower jaw.,Mũi ngắn hơi nhô ra phía dưới góc hàm dưới.,Present participle ofprotrude.
