word,part_of_speech,meaning,example,example_meaning,definition
blackout,noun,mất điện,"Just another blackout , Lina.","Lại một mất điện nữa, Lina.",Temporary loss of consciousness or memory.
chemistry,noun,hóa học,She received her undergraduate B.A. in Chemistry at Agostinho Neto University in 1982.,Bà nhận bằng đại học B.A. lĩnh vực Hóa học tại Đại học Agostinho Neto năm 1982.,(uncountable) The branch of natural science that deals with the composition and constitution of substances and the changes that they undergo as a consequence of alterations in the constitution of their molecules.
civilian,adjective,dân thường,These were not the first evacuations of civilian populations by the Khmer Rouge.,Đây không phải là những cuộc sơ tán dân thường đầu tiên của Khmer Đỏ.,"A person following the pursuits of civil life, especially one who is not an active member of the military, the police, or a belligerent group."
colony,noun,khu,"The conquest of new parts of the globe, notably sub-Saharan Africa, by Europeans yielded valuable natural resources such as rubber, diamonds and coal and helped fuel trade and investment between the European imperial powers, their colonies and the United States: The inhabitant of London could order by telephone, sipping his morning tea, the various products of the whole earth, and reasonably expect their early delivery upon his doorstep.","Trong khi đó, cuộc chinh phục các khu vực mới trên thế giới, đặc biệt là châu Phi cận Sahara, châu Á mang lại nguồn tài nguyên thiên nhiên quý giá như cao su, kim cương và than và giúp đầu tư và thương mại nhiên liệu giữa các cường quốc châu Âu, các thuộc địa của họ và Hoa Kỳ: Cư dân của London có thể gọi bằng điện thoại, nhấm nháp trà buổi sáng, các sản phẩm khác nhau trên thế giới, và mong đợi sớm giao hàng ngay trước cửa nhà mình.",Region or governmental unit created by another country and generally ruled by another country.
dinosaur,noun,khủng long,"So listen, about you and the dinosaur girl?","Nghe này, về chuyện cậu và cô gái khủng long kia?","Any of various extinct reptiles belonging to the Dinosauria, existing between about 230 million and 65 million years ago."
cooperation,noun,hợp tác,I told you to cooperate with these people.,Tôi đã bảo cậu hợp tác với họ.,Alternative spelling of cooperation.
dominate,verb,chế ngự,“You Don’t Have to Let It Dominate You”,“Đừng để nó chế ngự mình”,To enjoy a commanding position in some field
ecologist,noun,nhà sinh thái học,"What can I, as an ecologist , do about that?","Vậy với vai trò là một nhà sinh thái học , tôi có thể làm gì?",A scholar of ecology.
loot,noun,tiền,"If the old ladies don't come up with the loot , out they go.","Nếu mấy bà lão không kiếm ra tiền , họ sẽ phải ra đi.","Goods, commonly money or jewelery, obtained through theft, robbery, etc."
meteorologist,noun,nhà khí tượng học,"The more that meteorologists acquired data, the more they became aware of the enormous complexity of the weather.",Càng thu được nhiều dữ liệu các nhà khí tượng học càng nhận thức thời tiết hết sức phức tạp.,a person who studies meteorology
nuptials,noun,lễ cưới,Then there are nuptials to be arranged.,Vậy là có lễ cưới được sắp xếp.,wedding ceremony
survive,verb,sống sót,"If we can't stick together, maybe we can't survive .",Nếu chúng ta không đoàn kết thì không thể sống sót được.,"(intransitive) Of a person, to continue to live; to remain alive."
ultraviolet,adjective,tia cực tím,So this seems to be a feature of ultraviolet rays hitting the skin.,"Vậy nên, điều này có vẻ là một đặc trưng của tia cực tím tác động vào da.",of electromagnetic radiation beyond (higher in frequency than) light visible to the human eye; radiation with wavelengths from 380 nanometre - 10 nanometre
additive,adjective,phụ gia,The toxic effects are additive to those of alcohol and benzodiazepines.,Các tác dụng độc hại là phụ gia cho rượu và các chất benzodiazepin.,"(mathematics) Pertaining to addition; that can be, or has been, added."
apology,noun,cái tồi,I apologize .,Em xin lỗi .,An expression of remorse or regret for having said or done something that harmed another: an instance of apologizing (saying that one is sorry).
