word,part_of_speech,meaning,example,example_meaning,definition
realization,noun,sự hiểu rõ,"So, first one realizes through seeing all this that one must have physical order.","Vì vậy, qua sự hiểu rõ tất cả điều này đầu tiên người ta nhận ra rằng người ta phải có trật tự vật chất.",The act of realizing; an act of figuring out or becoming aware.
setback,noun,thất bại,Do not let this setback distract you.,Đừng để thất bại này làm con nản lòng.,"An obstacle, delay, or disadvantage."
categorize,verb,phân loại,It is not uncommon for people to be categorized by some physical trait.,Người ta thường bị phân loại theo một nét ngoại diện nào đó.,(transitive) To assign a category; to divide into classes.
sustainability,noun,Bền vững,An Inclusive & Sustainable Globalization: A Multilateral Approach,Một quá trình Toàn cầu hóa Bền vững Cho mọi người: Cách tiếp cận đa phương,the ability to sustain something
vaccination,noun,tiêm chủng,"They went out and where Shriram lives, they vaccinated two million people.","Người ta đi đến nơi Shriram sống, họ tiêm chủng cho 2 triệu người.",Inoculation with a vaccine in order to protect a particular disease or strain of disease
ongoing,adjective,liên tục,What they don’t understand is that Do It Now is meant to be permanent and ongoing .,Điều họ không hiểu là Làm liền tay có nghĩa là lâu dài và liên tục .,"continuing, permanent"
restore,verb,trả lại,You will board my boat... sail... across the sea... and restore the heart of Te Fiti.,"Du hành dọc đại dương... và trả lại trái tim cho Te Fiti. ""","(transitive): To reestablish, or bring back into existence."
countless,adjective,vô số,The same thinking is promoted in countless other ways.,Lối suy nghĩ giống như thế được đề xướng bằng vô số cách khác nhau.,Too many to count; innumerable or incalculable
visitation,noun,lộc thánh,Make a visit .,Hãy đi thăm viếng .,"The act of visiting, or an instance of being visited."
auricle,noun,tai ngoài,The outer ear is called the pinna or auricle .,Tai ngoài được gọi là loa tai hay còn gọi là tiểu nhĩ .,(anatomy) The outer ear or pinna.
sheik,noun,tù trưởng,And Bry was in deep with that crazy sheik from Hezbollah?,Bry gặp rắc rối với gã tù trưởng gàn gở từ Hezbolla.,"The leader of an Arab village, family or small tribe."
precipitant,adjective,chất làm kết tủa,Most precipitation areas occur near frontal zones.,Hầu hết các vùng mưa xảy ra gần các vùng frông.,"That falls headlong, or causes a headlong fall"
romantic,adjective,lãng mạn,"I'm sorry, I don't think that that was a romantic thing.",Tớ không nghĩ đó là điều gì lãng mạn .,"(chiefly historical) Of a work of literature, a writer etc.: being like or having the characteristics of a romance, or poetic tale of a mythic or quasi-historical time; fantastic. [from 17th c.]"
transplant,verb,cấy,She said Leonard had the transplant a year ago at this place.,Bà ấy kể Leonard đã đi cấy một năm trước ở nơi này.,An act of uprooting and moving (something).
emergency,noun,tình trạng khẩn cấp,It's a Class 4 Strategic Theatre Emergency .,Đó là tình trạng khẩn cấp mức độ 4.,A situation such as a natural or man-made disaster requiring urgent assistance.
hiccup,verb,nấc,"Hiccup , get in there!","Nấc Cụt, vào đây nào.",To have the hiccups.
jackpot,noun,giải xổ số,Jackpot !,Hay rồi!,(poker) A variant of draw poker in which players contribute equally to the pot and in which betting may be started only by a player with a pair of jacks or a better hand. In some variations the pot accumulates if no player is able to start.
decoration,noun,huân chương,"John, he is a highly decorated police officer.","John, anh ấy là sẽ quan cảnh sát huân chương cao quý.","The act of adorning, embellishing, or honoring; ornamentation."
loneliness,noun,sự cô đơn,I must say I have a hard time picturing her enjoying loneliness .,Tôi phải nói là tôi khó có thể tưởng tượng cảnh cô ta tận hưởng sự cô đơn .,(uncountable) An emotional state in which a person experiences a powerful feeling of emptiness and isolation.
lyric,adjective,trữ tình,He is known for aesthetic combination of lyric poetry with realism.,Ông nổi tiếng với rất nhiều tác phẩm thi ca trữ tình theo chủ nghĩa hiện thực.,"(poetry) Of, or relating to a type of poetry (such as a sonnet or ode) that expresses subjective thoughts and feelings, often in a songlike style"
nitpick,động từ,"soi mói, săm soi, xét nét, bới lông tìm vết","I, um, I hate to nitpick , but doesn't a legend have to be dead?","Tôi... tôi ghét săm soi , nhưng chẳng phải huyền thoại thì phải chết sao?",To correct minutiae or find fault in unimportant details; to kvetch.
jot,verb,tí tẹo,You jotting this down?,Cậu ghi chép chưa đấy?,An iota; a point; a tittle; the smallest particle.
tranquilize,verb,,They immediately ride to Tranquility Teahouse.,Lúc này họ chạy về Giang Lăng với Tiêu Dịch.,To use a drug to sedate a person or animal.
occupancy,noun,sự chiếm đóng,The queen and I will sign a treaty that will legitimize our occupation here.,Nữ hoàng và tôi sẽ ký một thoả ước hợp pháp hoá sự chiếm đóng của tôi.,"The act of occupying, the state of being occupied or the state of being an occupant or tenant"
fuse,noun,cầu chì,"Go to the fuses , and unplug the top right one.","Tìm chỗ cầu chì , rồi rút cái trên cùng bên phải.","(also fuze in US) A cord that, when lit, conveys the fire to some explosive device."
couplet,noun,Câu đối,Put these couplets on the front door,Hãy dán hai câu này ở cửa trước.,"In poetry, a pair of lines with rhyming end words."
gainful,adjective,có lợi,"There's so much more to be gained by staying out of the limelight, in the background.","Sẽ có lợi rất nhiều bằng cách sống giấu mặt, sống tránh mặt.",Providing gain; profitable.
bystander,noun,người ngoài cuộc,What if the fever's the innocent bystander ?,Nếu như sốt là một người ngoài cuộc vô tội thì sao?,"A person who, although present at some event, does not take part in it; an observer or spectator."
carpetbagger,noun,,Carpetbagger .,Một kẻ ngoại bang .,"(politics, chiefly US) A candidate who runs in a district where he or she has not previously held residence."
heckler,noun,người chất vấn,ANOTHER HECKLER : Funnier!,HECKLER KHÁC: buồn cười!,"Agent noun of heckle; one who heckles; somebody who insults, makes fun of, or teases."
subjunctive,adjective,giả định,No that's the subjunctive .,đó là câu cầu khiến .,"(grammar, of a verb) inflected to indicate that an act or state of being is possible, contingent or hypothetical, and not a fact. English examples includesobeit;I wouldn’t if Iwereyou;wereI a younger man, I would fight back;I asked that heleave."
condiment,noun,gia vị,A houseful of condiments and no food.,Một nhà đầy gia vị mà chả có thức ăn.,Something used to enhance the flavor of food; salt or pepper for example.
exceedingly,adverb,quá chừng,"You, on the other hand, are proving exceedingly stupid.",đang chứng minh mình ngu ngốc quá chừng .,To a vastly great extent or degree.
unfit,adjective,không dùng được,"Ten Kingdom Halls were rendered unfit for use, and more than 430 Witnesses were without homes.","Mười Phòng Nước Trời kể như không dùng được , và có hơn 430 Nhân-chứng không nhà không cửa.",Not fit; not having the correct requirements.
