word,part_of_speech,meaning,example,example_meaning,definition
pupil,noun,học sinh,“First years should note that the forest on the grounds is forbidden to all pupils .,Học sinh năm thứ nhất nen biết là khu rừng trên mặt đất cạnh trường là rừng cấm.,"(anatomy) The hole in the middle of the iris of the eye, through which light passes to be focused on the retina."
voluntarily,adverb,tình nguyện,So you got in voluntarily ?,Và cậu tình nguyện chui vào?,In a voluntary manner.
unintentional,adjective,không cố ý,""" Unintentional ""?",Không cố ý ?,Not intended or deliberate; inadvertent; unwitting
removed,adjective,khác biệt,You told me he was too removed .,Em nói với anh là anh ấy quá khác biệt .,"Separated in time, space, or degree."
unavailable,adjective,không có giá trị,Subsequent biographers have been able to construct a more rounded picture of Edward by using material and sources that were unavailable to Lee.,Cuốn tiểu sử sau đó có thể xây dựng một hình ảnh đẹp hơn thực tế của Edward bằng cách sử dụng một số tài liệu và các nguồn không có giá trị .,Not available
wanting,adjective,không có,Nobody wants to see you get killed.,"Phải, không có ai muốn thấy anh bị giết.",Absent or lacking.
infuriated,adjective,tức giận,He may infuriate .,Hắn có thể tức lên .,Extremely angry
deficient,adjective,thiếu hụt,But not the vitamin deficiency or the ectopic pregnancy.,Nhưng không giải thích việc thiếu hụt vitamin và lệch vị thai.,Lacking something essential; often construed with in.
horrid,adjective,dễ sợ,Shin Ji later went through an operation to rid of the horrid teeth .,Sau này Shin Ji đã đi phẫu thuật để bỏ đi những chiếc răng dễ sợ kia .,"(archaic) bristling, rough, rugged"
lousy,adjective,có rận,You're a lousy shot.,Mày là một tay súng tệ,"Remarkably bad; of poor quality, dirty, or underhanded."
immeasurable,adjective,vô hạn,His love for us is immeasurable .,Tình yêu thương của Ngài dành cho chúng ta là vô hạn .,impossible to measure
bromide,noun,bromua,Black & White with Cold Tone: Start subtly and replicate printing on a cold tone black and white paper such as a bromide enlarging paper,Đen trắng với sắc mát: bắt đầu tế nhị và sao lại bản in trên giấy đen trắng sắc mát như giấy phóng bromua,(inorganic chemistry) A binary compound of bromine and some other element or radical.
relaxed,adjective,thoải mái,"We do have a session where the rules are more relaxed , you know?","Chúng tôi có những lớp với luật lệ thoải mái hơn, cô biết chứ?",Having an easy-going mood or temperament.
smooth,adjective,láng,The biopsy of your lung cyst showed smooth muscle cells.,Kết quả sinh thiết từ u nang phổi cho thấy những tế bào cơ trơn láng .,Having a texture that lacks friction. Not rough.
biting,adjective,buốt,And it was the kind of caustic pain that you get when you bite into ice cream.,Và nó đau tê buốt giống như khi bạn cắn cây kem đá vậy.,Present participle of bite.
hibernal,adjective,về mùa đông,30-year hibernation .,Ngủ 30 năm,Of or pertaining to winter; brumal or hiemal
depreciate,verb,chê bai,The Depreciation is 2.,Lượng khấu hao là 2.,(intransitive) To reduce in value over time.
droop,verb,rũ,An elderly female chimpanzee had woken up with a facial droop and the veterinarians were worried that she'd had a stroke.,Một con đười ươi cái già đã thức dậy với gương mặt ủ rũ và các bác sĩ thú y lo rằng nó bị đột quỵ.,(intransitive) To sink or hang downward; to sag.
emotive,adjective,cảm động,It is very emotional to see there are still people who care so deeply about family.,Thật cảm động khi thấy bây giờ vẫn còn người quan tâm gia đình đấy.,"of, or relating to emotion"
accomplished,adjective,hoàn hảo,"I never heard of a lady, but people say she's accomplished .","Tôi chưa từng gặp ai như vậy, nhưng người ta nói rằng cô ấy rất hoàn hảo .",Simple past tense and past participle of accomplish.
skillful,adjective,có kỹ năng,The world is such a complicated place if you've got higher reasoning skills .,Thế giới sẽ trở thành một nơi phức tạp nếu cậu có kỹ năng lập luận tốt hơn.,Possessing skill.
crowd,verb,tụ tập,You may see an increase of police activity or crowds forming in the street.,Có thể anh chị thấy cảnh sát gia tăng hoạt động hoặc đám đông tụ tập trên đường.,"(transitive) To press by solicitation; to urge; to dun; hence, to treat discourteously or unreasonably."
satiated,adjective,ngấy,The expression “I have had enough” may also be rendered “I am satiated ” or “I am glutted.”,Nhóm từ “Ta đã chán-chê” cũng có thể dịch là “Ta ngấy ” hoặc “Ta đã quá no nê rồi”.,"Pleasantly satisfied or full, as with food."
satisfactory,adjective,chu,Everything satisfactory ?,Mọi thứ ổn thỏa cả chứ?,Done to satisfaction; adequate or sufficient
cupidity,noun,máu tham,I'm like Cupid .,Mình như là vị thần tình yêu Cupid .,"Extreme greed, especially for wealth."
disgusting,adjective,ghê tởm,All the garbage that everybody is disgusted by is not theirs.,Rác thải mà ai cũng ghê tởm ấy không phải là của họ.,"Repulsive, distasteful."
boil,verb,sôi,Parents who beat their children really make my blood boil .,Cha mẹ mà đánh con cái làm tôi giận sôi máu.,"A localized accumulation of pus in the skin, resulting from infection."
meaningful,adjective,đầy ý nghĩa,He reveals himself as a person with whom we can have a meaningful relationship.,Ngài cho biết chúng ta có thể có mối quan hệ đầy ý nghĩa với Ngài.,"Having meaning, significant."
noteworthy,adjective,đáng chú ý,What noteworthy developments are taking place involving religion?,Có những diễn tiến đáng chú ý nào đang xảy ra liên hệ đến tôn giáo?,Deserving attention; notable; worthy of notice.
affecting,adjective,làm cảm động,Satan understands that how we think affects the way we act.,Sa-tan hiểu rõ rằng tư tưởng chi phối hành động của chúng ta.,Producing strong feelings and emotions.
engrossing,adjective,choán hết thì giờ,But you're so engrossed in your pain that you can't see me.,Nhưng anh lúc nào cũng chỉ biết đến nỗi đau của riêng mình thôi... anh đâu thể nhìn thấy nỗi đâu mà tôi phải chịu đựng.,Present participle of engross
deafening,adjective,choáng,Deafening silence.,Lặng im như bị điếc .,loud enough to cause temporary or permanent hearing loss
excess,adjective,số dôi,Some teens spend excessive time online.,Một số thanh thiếu niên dành quá nhiều thời gian để lên mạng.,"The state of surpassing or going beyond limits; the being of a measure beyond sufficiency, necessity, or duty; that which exceeds what is usual or proper; immoderateness; superfluity; superabundance; extravagance; as, an excess of provisions or of light."
numerous,adjective,đông,These people are as numerous as the stars in heaven and the sand on the seashore.,Những người này đông như sao trên trời và cát trên bờ biển.,"Indefinitely large numerically, many."
pointless,adjective,vô nghĩa,"That pointless , miasmic march to death you call life?","Về với sự tồn tại vô nghĩa , buồn chán đến chết... mà cậu gọi là "" cuộc đời "" ấy?",Having no point or sharp tip; terminating squarely or in a rounded end.
proximal,adjective,ở đầu gần,This was the time Jesus was living in the proximity of the city.,Đây là khoảng thời gian mà Chúa Giê-su sống ở vùng gần thành phố này.,(anatomy) Closer to the point of attachment or observation.
senior,adjective,cả,My district has the third largest number of seniors in the country.,Khu vực bầu cử của tôi có số lượng thượng nghị sĩ lớn thứ ba cả nước.,Older; superior
irritation,noun,sự kích thích,"Taste and smell irritations , delayed perception.",Sự kích thích tri giác làm giảm quá trình nhận thức.,"The act of irritating, or exciting, or the state of being irritated; excitement; stimulation, usually of an undue and uncomfortable kind; especially, excitement of anger or passion; provocation; annoyance; anger."
