word,part_of_speech,meaning,example,example_meaning,definition
perpetuation,noun,sự ghi nhớ mãi,He had a perpetual need to work.,Chàng luôn có nhu cầu làm việc.,"The act of prolonging existence, of keeping something alive or active."
imposture,noun,sự lừa gạt,Imposture in every shape I utterly detested.,Tôi hoàn toàn ghét sự giả mạo dưới mọi hình thức.,The act or conduct of an impostor; deception practiced under a false or assumed character; fraud or imposition; cheating.
disassemble,verb,tháo ra,"However, if within a few days, appliances such as refrigerators and boilers are disassembled by qualified electricians and then thoroughly cleaned, dried, and reassembled, in most cases they will continue to function.","Tuy nhiên, nếu trong vòng vài ngày, những thiết bị như tủ lạnh và nồi hơi được thợ điện lành nghề tháo ra , lau chùi sạch sẽ, sấy khô và ráp lại như cũ, thì phần lớn chúng đều hoạt động lại bình thường.",To take to pieces; to reverse the process of assembly.
confession,noun,sự thú nhận,Let's see her confession .,Hãy xem sự thú nhận của cô ta.,The open admittance of having done something (especially of something bad).
disobey,verb,không vâng lời,Adam was free to obey or to disobey .,A-đam được tự do vâng lời hay không vâng lời .,(transitive) To refuse to obey an order of (sb).
devotee,noun,người hâm mộ,"Jackson devotees gathering at the Forest Lawn Cemetery in Glendale , California said they had come to both grieve and celebrate his life .","Người hâm mộ Jackson tụ tập tại nghĩa trang Forest Lawn thuộc Glendale , California nói rằng họ đến để cùng chia buồn và tưởng niệm về cuộc đời ông .",An ardent enthusiast or admirer
apparatchik,noun,công chức,They have followed the code of the apparatchik .,Họ tuân thủ theo những quy chuẩn của bộ máy quan liêu .,(historical) A member of the Soviet apparat; a Communist bureaucrat or agent. [from 20th c.]
impoverish,verb,bần cùng hoá,"He died impoverished , as since he did not patent the collodion process he made very little money from it.","Ông qua đời khi đã kiệt sức bởi vì không đăng ký sáng chế cho collodion, ông kiếm rất ít tiền từ đứa con tinh thần này.",(transitive) Make poor.
megalopolis,noun,,The sack of Megalopolis came as a big shock for the Achaean League.,Việc cướp phá Megalopolis gây ra một cú sốc lớn cho liên minh Achaea.,"A large conurbation, where two or more large cities have sprawled outward to meet, forming something larger than a metropolis; a megacity."
flack,verb,,"Mr. Flack , your hammer.","Anh Flack , búa của anh đây.","a publicist, a publicity agent"
tutorial,adjective,hướng dẫn,Let me know if you need a quick tutorial .,Ông cần hướng dẫn nhanh thì cứ cho tôi biết.,"Of or pertaining to a tutor; belonging to, or exercised by, a tutor."
panoply,noun,bộ áo giáp,and take the entire panoply of tests of happiness.,"Và bất kỳ ai trong số các bạn đều có thể lên trang web đó, miễn phí và thử hàng loạt bài kiểm tra hạnh phúc.",A splendid display of something.
miscegenation,noun,sự lai căng,The couple faced significant difficulties at the time due to anti- miscegenation laws and prevalent sentiments against interracial marriages.,Các cặp vợ chồng phải đối mặt với khó khăn đáng kể vào thời kỳ này do luật chống phối giống lai và sự phản đối phổ biến đối với cuộc hôn nhân giữa các chủng tộc.,"(chiefly US) The mixing or blending of race in marriage or breeding, interracial marriage."
affirmative action,noun,,You've got affirmative action that kills white jobs.,"Ta có những hành động viện trợ , làm người da trắng mất việc.","A policy or program providing advantages for people of a minority group who are seen to have traditionally been discriminated against, with the aim of creating a more egalitarian society through preferential access to education, employment, health care, social welfare, etc."
