word,part_of_speech,meaning,example,example_meaning,definition
merchant,noun,thương gia,"Those affected also included fishermen, craftsmen and merchants .","Những người bị ảnh hưởng cũng bao gồm cả ngư dân, thợ thủ công và thương gia .",A person who traffics in commodities for profit.
prohibitive,adjective,để ngăn cấm,Cramer recommended the distribution to all commanders of a directive ordering them to prohibit the misuse of enemy body parts.,Cramer đề nghị ra lệnh cho tất cả các chỉ huy để cho họ để ngăn cấm việc lạm dụng các bộ phận cơ thể của đối phương.,"Tending to prohibit, preclude, or disallow."
linguist,noun,nhà ngôn ngữ học,Haug was an erudite scholar and a talented linguist .,Ông Haug là một học giả uyên bác và nhà ngôn ngữ học tài ba.,One who studies linguistics.
estivation,noun,mùa hè,"The summer solstice (or estival solstice), also known as midsummer, occurs when one of the Earth's poles has its maximum tilt toward the Sun.","Trong thiên văn học phương Tây, đó là thời điểm gọi là summer solstice (phiên âm Quốc tế: /ˈsʌmə ˈsɒlstɪs/) hoặc cũng là estival solstice, xảy ra khi một trong hai cực của Trái đất có độ nghiêng tối đa về phía Mặt trời.",The act of passing through the summer
unfeasible,adjective,không thể làm được,Because their discourse is completely unfeasible .,Bởi những lần thuyết trình của họ hoàn toàn không khả thi .,Infeasible: not feasible.
misappropriate,verb,biển thủ,"Misappropriation of funds, manipulation, malfeasance.","Biển thủ công quỹ, lợi dụng chức vụ, làm việc phi pháp,...",To embezzle
colonnaded,adjective,có dãy cột,Royal Colonnade,Hiên cửa hoàng gia,Having one or more colonnades.
maleficent,adjective,ác,Maleficent !,Maleficent .,Harmful or evil in intent or effect.
coverage,noun,phủ,The mainstream media's coverage of hippie life in the Haight-Ashbury drew the attention of youth from all over America.,Sự bao phủ của truyền thông lên toàn bộ đời sống của dân hippie tại Haigh Ashbury đã thu hút giới trẻ trên toàn nước Mỹ.,An amount by which something or someone is covered.
lobby,verb,tiền sảnh,"Four in the lobby , one in each corner, two at the entrance.","Bốn ở tiền sảnh , mỗi góc mỗi cái, hai ở lối vào.",An entryway or reception area; vestibule.
annotate,verb,chú giải,To annotate means to add explanatory notes or commentary.,Chú thích có nghĩa là thêm vào những lời chú giải hay bình luận.,To add annotation
groundbreaking,adjective,đột phá,The vast majority of all of his equations were new and important and utterly groundbreaking .,Hầu hết các phương trình của ông đều mới và quan trọng và hoàn toàn gây đột phá .,The point at which construction begins.
knotty,adjective,có nhiều mắt,Someone's been knotty .,Có ai đó đang bực bội kìa .,Full of knots.
recuperation,noun,sự hồi phục,"Eat, sleep and recuperate .","Ăn, ngủ, dưỡng thương .",gradual restoration to health; convalescence (see recuperate)
overblown,adjective,,Overblown,Con người thực cơ.,"Of exaggerated importance; too heavily emphasized, hyped, etc."
subordination,noun,[sự,"Who will subordinate ego, pride, and hurt—then step forward with, “I am truly sorry!","Chúng ta hãy từ bỏ bản ngã, tính kiêu ngạo và sự phật lòng—mà bước lên với lời nói: “Tôi thành thật xin lỗi!",The process of making something subordinate.
viviparous,adjective,đẻ ánh trên thân,They are viviparous .,Chúng khó nuôi .,"(of an animal or animal species) Being born alive, as are most mammals, some reptiles, and a few fish (as opposed to being laid as an egg and subsequently hatching, as do most birds and many other species)."
arrest,verb,bắt,Please explain the reason why she was arrested .,Xin hãy giải thích lý do vì sao cô ta đã bị bắt giữ.,"A check, stop, an act or instance of arresting something"
elapse,verb,trôi qua,Seventeen years have elapsed since the abdication.,Mười bảy năm đã trôi qua kể từ lúc ta thoái vị.,"(intransitive, of time) To pass or move by."
penultimate,adjective,giáp chót,"Penultimate , the sixth of the seven, embroidery, exaggeration.","Điều thứ sáu trong bảy điều, là sự tô màu, phóng đại.",Coming next-to-last in a sequence.
implementation,noun,sự thi hành,Implement quarantine procedures now.,Triển khai cách ly và kiểm dịch ngay bây giờ.,"The process of moving an idea from concept to reality. In business, engineering and other fields, implementation refers to the building process rather than the design process."
