word,part_of_speech,meaning,example,example_meaning,definition
altar,noun,bàn thờ,The horns of the altar will be cut off and fall to the earth.,Các sừng bàn thờ sẽ bị chặt và rơi xuống đất.,A table or similar flat-topped structure used for religious rites.
presume,verb,cho là,I presume the police are here to keep me out.,Tôi cho là cảnh sát ở đây sẽ đuổi tôi ra.,"(transitive, now rare) To perform, do (something) without authority; to lay claim to without permission. [from 14th c.]"
base,noun,căn cứ,The plane returned to its base inside Thailand.,Chiếc máy bay hạ cánh tại căn cứ bên trong lãnh thổ Thái Lan.,Something from which other things extend; a foundation.
bass,adjective,giọng nam trầm,and I sat down with the basses,thử giọng nam trầm,"Of sound, a voice or an instrument, low in pitch or frequency."
bizarre,adjective,kỳ quái,I don't want you to get the wrong impression from all these bizarre accusations you must be hearing.,Tôi không muốn anh hiểu nhầm về những lời buộc tội kỳ quái anh được nghe.,strangely unconventional in style or appearance.
comprise,verb,bao gồm,The Fang constitute 80% of the population and comprise around 67 clans.,Người Fang hiện chiếm 80% dân số và bao gồm 67 dòng họ.,To be made up of; to consist of (especially a comprehensive list of parts). [from earlier 15th c.]
conscious,adjective,biết rõ,It was my first experience with a homosexual that I was conscious was homosexual.,Đó là những kinh nghiệm đầu tiên của tôi với một người mà tôi biết rõ là đồng tính.,"alert, awake."
council,noun,ban,"Municipal administration is also conducted by a mayor, a council , and an executive.","Chính quyền thành phố cũng được điều hành bởi một thị trưởng, hội đồng, và ban thường trực.","A committee that leads or governs (e.g. city council, student council)"
homonym,noun,từ đồng âm,"Sometimes, two homonyms will differ in gender, e.g. el capital (""funds"") and la capital (""capital city""); el cura (""the priest"") and la cura (""the cure"").","Đôi khi, hai từ đồng âm sẽ khác nhau ở giống, vd: el capital (""quỹ"") và la capital (""thủ đô""); el cura (""thầy tu"") và la cura (""cách trị bệnh"").",(semantics) (strict sense) A word that both sounds and is spelled the same as another word but has a different meaning.
homophone,noun,đồng âm,"Dude, I am so sorry for being a homophone .","Anh bạn, tớ rất xin lỗi vì dùng từ đồng âm . (?","A word which is pronounced the same as another word but differs in spelling or meaning or origin, for example: carat, caret, carrot, and karat.http://www.merriam-webster.com/dictionary/homophonehttp://www.askoxford.com/concise_oed/homophone?view=uk"
homograph,noun,từ cùng chữ,,,A word that is spelled the same as another but has a different meaning and usually a different etymology.
