word,part_of_speech,meaning,example,example_meaning,definition
marxist,,Mác-xít,"In 1917-19, he was one of the organizers of Spartak, the Marxist student's union of Armenia.","Năm 1917-1919, ông là một trong những nhà lãnh đạo của Spartak, liên minh sinh viên Mác xít của Armenia.",
presupposition,noun,sự giả định trước,Dubious Presuppositions,Những phỏng định mơ hồ,An assumption made beforehand; a preliminary conjecture or speculation.
larynx,noun,thanh quản,"My tongue, larynx and vocal cords were still healthy and unaffected.","Lưỡi, thanh quản và dây thanh âm của tôi thì vẫn tốt, chưa bị làm sao cả. ""","An organ of the neck of mammals involved in breath control, protection of the trachea and sound production, housing the vocal cords, and that is situated at the point where the upper tract splits into the trachea and the oesophagus/esophagus."
excrescence,noun,bướu,"If untouchability could be a part of Hinduism, it could but be a rotten part or an excrescence .",Nếu kì thị người ti tiện (untouchability) là một thành phần của Ấn Độ giáo thì nó là thành phần hủ nát hoặc là một cục bướu .,"Something, usually abnormal, which grows out of something else."
miserly,adjective,keo kiệt,"Miserly Nabal complained loudly about his precious bread, water, and slaughtered meat.","Tên Na-banh keo kiệt lớn tiếng phàn nàn về những thứ quý giá là bánh, nước và thịt.",Like a miser; very covetous; stingy; cautious with money
villainous,adjective,côn đồ,"I figure the leader is a lean, blue-eyed villain .","Tôi đoán tên cầm đầu nhóm đó là một tên côn đồ ốm, dữ dằn, mắt xanh.","of, relating to, or appropriate to a villain"
insincerity,noun,tính giả dối,Children are quick to detect insincerity .,Trẻ con nhận ra tính giả dối rất nhanh.,"Property of being insincere, lacking sincerity or truthfulness."
occasion,noun,dịp,"On this occasion , we should drink a toast.","Trong dịp này, chúng ta nên làm một ly đi.","Need; requirement, necessity. [from 16th c.]"
purify,verb,lọc,"Your blood's supposed to be purified , isn't it?",Máu của em phải được thanh lọc đúng không?,"To cleanse (something), or rid (it) of impurities"
premiere,verb,,Linus Pauling may be the premier chemist in the 20th century.,Linus Pauling có thể là nhà hóa học hàng đầu trong thế kỷ 20.,"The first showing of a film, play or other form of entertainment, often held as a special event with celebrity guests."
encore,interjection,bài hát lại,Encore !,"Nữưa, nữưa đi!","A brief extra performance, done after the main performance is complete."
massage,verb,xoa bóp,I have to go there and get a Venus massage .,Tôi phải đến đó và được xoa bóp Venus.,"The action of rubbing, kneading or hitting someone's body, to help the person relax, prepare for muscular action (as in contact sports) or to relieve aches."
chic,adjective,bảnh,Chic News.,Chic News ( bằng tiếng Hàn).,stylish; elegant
gaffe,noun,câu nói hớ,"In the past 24 hours, reruns of the gaffe have played nonstop on TV news programs and the Internet.","Trong suốt 24 giờ qua, đoạn video về câu nói hớ này đã được phát đi phát lại trên TV và internet.","A foolish and embarrassing error, especially one made in public."
auteur,noun,,"""Venice Fest Reveals Robust Lineup Featuring Hollywood Stars and International Auteurs "".",Truy cập ngày 29 tháng 7 năm 2015. ^ “Venice Fest Reveals Robust Lineup Featuring Hollywood Stars and International Auteurs”.,"An artist, often a film or theatre director, whose complete control over all aspects of a production gives the end result a recognisable feel."
habitue,noun,,19:15 A judge must not decide unjustly the case of the habitual transgressor — Ex.,Một thẩm phán không đưa ra quyết định không công bằng trong trường hợp của kẻ vi phạm thường xuyên — Ex.,Alternative spelling of [i]habitué[/i]
fleur-de-lis,noun,hoa irit,The fleur - de - lis .,Biểu tượng Hoa Lis .,"(heraldry) A design representing a flower whose three petals are joined together at the bottom, often used in heraldry, where it is particularly associated with the French monarchy."
vinaigrette,noun,lọt hít giấm thơm,Not too much vinaigrette on that salade composée.,Đừng cho quá nhiều nước xốt lên món sa lát trộn đó.,"A sauce, made of vinegar, oil, and other ingredients, used especially for cold meats, or as a salad dressing."
ingenue,noun,,"It's a temple to man's ingenuity , rising from the desert.","Đó là thánh đường về sự khéo léo của con người, mọc lên từ sa mạc.",Alternative spelling of ingenue.
puree,verb,,Who is as pure ?,Ai được thanh khiết như vậy?,A food that has been ground or crushed into a thick liquid
embonpoint,adjective,sự béo tốt,His figure inclined to embonpoint ; his short limbs accentuated this inclination.,"Con số của ông nghiêng để embonpoint, chân tay ngắn của ông nổi bật này nghiêng.","Plumpness, stoutness, especially when voluptuous."
doyen,noun,trưởng đoàn,"Doyen sailed 26 April 1927 for the east coast to participate in joint Army-Navy maneuvers at Newport, Rhode Island.","Doyen lên đường vào ngày 26 tháng 4 năm 1927 đi sang vùng bờ Đông để tham gia cuộc tập trận phối hợp Hải-Lục quân tại Newport, Rhode Island.",(obsolete) A commander in charge of ten men.
parfait,noun,,Two fruit parfaits here!,Cho 2 hoa quả dầm nhé!,"Short for French parfait (parfait glacée), an iced dessert made with egg yolks, sugar, cream, and flavouring (usually fruit), sometimes with the addition of a liqueur."
recidivism,noun,sự phạm lại,You've got the worst recidivism rate in your office.,Anh có tỷ lệ tái phạm nhiều nhất trong trụ sở của anh.,Committing new offenses after being punished for a crime.
precis,noun,,It is commonly included in the genus Precis instead of Junonia.,Nó thường được bao gồm trong chi Precis thay vì Junonia.,A concise or abridged statement or view.
eclair,noun,,Chocolate eclair .,Bánh kem chocolat .,"An oblong chocolate covered creme filled pastry, usually larger than a French éclair."
en route,adjective,trên đường,"Pilots, you'll be briefed by your squadron leaders en route .",Các phi công sẽ được trưởng đội bay thông báo chiến thuật trên đường .,On the way.
a la carte,adjective,gọi theo món,How about a la carte ?,Tùy chọn thì sao ?,(Food and drink) allowing selection from a fixed list of individually priced options shown on the menu
blancmange,noun,,This thing's handling like a bloody blancmange .,Thứ này chạy như một bà già vậy?,A simple dessert made by cooking sweetened milk with cornstarch and vanilla
nullification,noun,sự huỷ bỏ,Any misrepresentations by the insured on the application may also be grounds for nullification .,Bất kỳ xuyên tạc của người được bảo hiểm trên những ứng dụng cũng có thể là căn cứ cho đình chỉ.,"The act of nullifying; a rendering void and of no effect, or of no legal effect."
reestablish,verb,,Reestablish order.,Mệnh lệnh được thiết lập lại .,Alternative spelling of reestablish.
