word,part_of_speech,meaning,example,example_meaning,definition
nonverbal,adjective,không lời nói,And what are nonverbal expressions of power and dominance?,Vậy đâu là những biểu hiện không lời của quyền lực và sự thống lĩnh?,Alternative spelling of non-verbal.
fontanelle,noun,thóp,"Gently massage your baby 's scalp with the pads of your fingers or a soft baby hairbrush , including the area over the fontanelles ( soft spots ) on the top of the head .","Nhẹ nhàng mát - xa da đầu của bé bằng cùi ngón tay hoặc lược mềm em bé , kể cả vùng thóp ( chỗ mềm ) trên đỉnh đầu của bé .",A soft membraneous spot on the head of a baby due to incomplete fusion of the cranial bones.
byte,noun,byte,Schneider was able to use his program with some modifications to make a series of clicks for each byte of the new iPod's bootloader.,Schneider đã có thể sử dụng chương trình của mình với một số sửa đổi để làm cho một loạt các nhấp chuột cho mỗi byte của bộ nạp khởi động mới ipod.,"(computing) A sequence of adjacent bits (binary digits) that can be operated on as a unit by a computer; the smallest usable machine word; nearly always eight bits, which can represent an integer from 0 to 255 or a single character of text."
diphthong,noun,nguyên âm đôi,"Abundance of diphthongs containing /w/, as in Galician and Portuguese.","Nhiều nguyên âm đôi chứa /w/, như tiếng Galicia và Bồ Đào Nha.","(phonetics) A complex vowel sound that begins with the sound of one vowel and ends with the sound of another vowel, in the same syllable."
gratification,noun,sự ban thưởng,It means delaying immediate gratification for future blessings.,Nó có nghĩa là hoãn lại sự ban thưởng để nhận được các phước lành tương lai.,"The act of gratifying, or pleasing, either the mind, the taste, or the appetite; as, the gratification of the palate, of the appetites, of the senses, of the desires, of the heart."
trimester,noun,quý ba tháng,A word about due dates and trimesters,Thông báo về ngày sinh và các quý thai kỳ,A period of three months or about three months.
traumatize,verb,,I know it's traumatic .,Tôi hiểu nó rất là đau buồn .,Alternative spelling of traumatise.
preventative,adjective,cách phòng bệnh,Many people lack practical knowledge of how to prevent disease.,Nhiều người thiếu kiến thức thực tế về cách phòng bệnh .,Preventive (in all senses).
monumental,adjective,đồ sộ,The Hirshhorn sits among the Mall's monumental institutions.,Hirshhorn nằm giữa những tổ chức đồ sộ của khu thương mại.,in the manner of a monument.
amortization,noun,hao mòn,This is the principal amortization .,Đây là giá trị khấu trừ vào giá nhà gốc,The reduction of loan principle over a series of payments.
jingoist,adjective,,,,One who advocates an aggressive nationalism; one who vociferously supports a nation's military aims.
allegro,adjective,allegro,He told me to call him allegro .,Hắn nói gọi hắn là Allegro .,"(music) A tempo mark directing that a passage is to be played in a quick, lively tempo, faster than allegretto but slower than presto"
geode,noun,Tinh hốc,I'm sure she'll find those new geodes of yours fascinating.,Chắc chắn bạn ấy sẽ thích,A nodule of stone having a cavity lined with mineral or crystal matter on the inside wall
mannequin,noun,người giả,“Pregnant” Mannequin,Robot “mang thai ”,"A dummy, or life-size model of the human body, used for the fitting or displaying of clothes"
ligament,noun,dây chằng,"I'll have to sever the ligaments below the kneecap, cut above the tibia.","Tôi sẽ phải cắt dây chằng phía dưới xương bánh chè, cắt phía trên xương chày.",(anatomy) band of strong tissue that holds the bones of an animal in position
compaction,noun,nén,The surface of some Roman roads was no more than compacted gravel.,Một số con đường có bề mặt chỉ là đá dăm nén chặt.,"The process of compacting something, or something that has been compacted."
gravel,noun,sỏi,You know the kind of clay and gravel we got here in the compound?,Anh biết loại đất sét và sỏi trong khu trại này không?,"(uncountable) Small fragments of rock, used for laying on the beds of roads and railroads, and as ballast."
muddy,adjective,vấy bùn,Muddy waters.,Nước đục .,Covered with or full of mud or wet soil.
plate,noun,đĩa,Who broke the plate ?,Ai làm vỡ cái đĩa ?,A dish from which food is served or eaten.
carat,noun,cara,"The vet found half an undigested shoe, a squeaky toy and an 84- carat diamond lodged in its stomach.","Tay thú y moi ra được một cái giầy, một con búp bê và một viên kim cương 84- cara từ dạ dày nó.","A unit of weight for precious stones and pearls, equivalent to 200 milligrams."
lapidary,adjective,nghệ thuật khắc ngọc,"Lapidary hieratic, actually.",Chữ tượng hình chạm trổ.,"A person who cuts, polishes, engraves, or deals in gems."
metamorphic,noun,biến hoá,It's a metamorphic rock.,Một loại đá.,"(geology) Having been structurally altered as a result of, or resulting from, exposure to intense heat and/or pressure (at the contact zone between colliding plates, for example)."
sapphire,noun,xa-phia,Every sapphire in Westeros was mined on Tarth.,Từng viên ngọc xa - phia ở Westeros được lấy từ xứ Tarth.,"a clear deep blue variety of corundum, valued as a precious stone."
sedimentary,adjective,trầm tích,"Second, those rocks must be sedimentary rocks.","Thứ hai, những tảng đá đó phải là đá trầm tích",(geology) A form of rock made by the deposition and compression of small particles.
