word,part_of_speech,meaning,example,example_meaning,definition
infest,adjective,tràn vào quấy phá,"Those are the ones to be warned against, and there is hardly a watering place in all of mortality now that is not infested with them (“Spiritual Crocodiles,” 31).","Đó là những con cá sấu phải được cảnh báo và hầu như không có một chỗ nào trên khắp thế gian này mà không bị chúng tràn vào quấy phá ” (“Những Con Cá Sấu Thuộc Linh,” 31).",to be mischievous; to be hurtful; to be harassing.
marvel,verb,kinh ngạc,I marvel at Heavenly Father’s love for His children.,Tôi kinh ngạc trước tình yêu thương của Cha Thiên Thượng dành cho con cái của Ngài.,That which causes wonder; a prodigy; a miracle.
oppose,verb,phản đối,"At first, the King bitterly opposed these proposals.","Lúc đầu, nhà vua kiên quyết phản đối những đề xuất này.",To attempt to stop the progression of.
socialize,verb,xã hội hoá,We should be socializing them to make caregiving,Chúng ta nên xã hội hoá họ để khiến cho việc chăm sóc,(intransitive) To interact with others
appear,verb,hiện,"In the episode ""Dreama, the Mouse"", Dreama makes a water fountain appear , Brad sees and says ""You know, sometimes I think you're a real witch"" and then Dreama turns into a mouse.","Trong tập phim "" Dreama, Chuột "", Dreama làm cho một đài phun nước xuất hiện , Brad thấy và nói: "" Bạn biết đấy, đôi khi tôi nghĩ rằng bạn là một phù thủy thực"" và sau đó Dreama biến thành một con chuột.",(intransitive) To come or be in sight; to be in view; to become visible.
depend,verb,phụ thuộc,"It all depends on the day, it depends on my mood.","Nó phụ thuộc vào ngày hôm đó, tùy thuộc vào tâm trạng của tôi.",(now literary) To hang down; to be sustained by being fastened or attached to something above.
terrify,verb,làm khiếp sợ,"Other outcomes include long-term stalking, even after the abuser remarries; denial of financial resources; and manipulation of the family court system to terrify the victim and her children, who are regularly forced by family court judges to spend unsupervised time with the man who beat their mother.","Nhưng hậu quả khác như bị theo dõi lâu dài, thậm chí sau kẻ lạm dụng kết hôn lại; khước từ những nguồn tài chính; và vận động của hệ thống toàn án gia đình để làm khiếp sợ nạn nhân và những đứa trẻ của cô ta, những đứa trẻ này thường bị ép buộc bởi phán quyết của tòa dành thời gian không bị giám sát với người đàn ông đã đánh đập mẹ chúng.",To frighten greatly; to fill with terror.
disgrace,verb,ghét bỏ,You have disgraced it.,Ngươi đã từng ghét bỏ nó.,To disrespect another; to put someone out of favor.
economist,noun,nhà kinh tế học,But the figures were slightly lower than economists had been predicting .,Nhưng các số liệu hơi thấp hơn mức mà các nhà kinh tế học đã dự đoán .,"An expert in economics, especially one who studies economic data and extracts higher-level information or proposes theories."
quadratic,adjective,bậc hai,Quadratic spline not closed,Chốt trục bậc hai chưa được đóng,square-shaped
replication,noun,sao nhân bản,They replicate themselves.,Chúng tự sao chép,"Process by which an object, person, place or idea may be copied mimicked or reproduced."
disadvantage,verb,bất lợi,"Each ring we retrieve will strengthen me, but I will still be at a disadvantage .",Mỗi chiếc nhẫn ta tìm lại đều sẽ giúp em mạnh lên. Nhưng em vẫn bị bất lợi .,A weakness or undesirable characteristic; a con.
immaterial,adjective,phi vật chất,The immaterial human consciousness has reached out and touched the material.,Ý thức phi vật chất của con người đã vươn ra và chạm vào vật chất.,Having no matter or substance.
expeditious,adjective,khẩn trương,More expeditious than that.,Khẩn trương hơn đi.,"Fast, prompt, speedy."
bailiwick,noun,phạm vi hoạt động,"A musician's bailiwick is the heart, not the head","Sở trường của một nhạc sĩ là trái tim, không phải cái đầu.",the district within which a bailie or bailiff has jurisdiction.
litany,noun,kinh cầu nguyện,It is a litany .,Đó là lời cầu nguyện .,A ritual liturgical prayer in which a series of prayers recited by a leader are alternated with responses from the congregation.
arrears,noun,nợ còn khất lại,This law remitted all the tax arrears of the landowners.,Đạo luật này đã xóa bỏ tất cả số nợ thuế của các địa chủ.,An unpaid or overdue obligation. A debt.
mews,noun,chuồng ngựa,"""Tokyo Mew Mew A La Mode, Vol.","Truy cập ngày 14 tháng 10 năm 2008. ^ “Tokyo Mew Mew A La Mode, Vol.",(UK) An alley where there are stables; a narrow passage; a confined place.
imminence,noun,sắp đến,"Nearly everybody, it seems, loves the news that spring is imminent .",Dường như ai cũng thích nghe tin mùa xuân sắp đến .,"The state or condition of being about to happen, imminent."
casuistry,noun,lý lẽ nguỵ biện,Pascal denounced casuistry as the mere use of complex reasoning to justify moral laxity and all sorts of sins.,Pascal xem ngụy lý là cách sử dụng những lập luận phức tạp nhằm biện minh cho sự băng hoại đạo đức và mọi thứ tội lỗi.,"The process of answering practical questions via interpretation of rules or cases that illustrate such rules, especially in ethics."
