word,part_of_speech,meaning,example,example_meaning,definition
fossilize,verb,hoá đá,Above left: scale of fossils as shown in some textbooks,Bên trái: Hình trong một số sách giáo khoa,(intransitive) to become a fossil
preconception,noun,thành kiến,We have too many preconceptions .,Chúng ta có quá nhiều thành kiến .,"An opinion formed before obtaining adequate evidence, especially as the result of bias or prejudice."
perceptive,adjective,cảm giác,Now just what is meant by sensations and perceptions ?,Bây giờ hãy nói cảm giác và tri giác có nghĩa gì ?,"having or showing keenness of perception, insight, understanding, or intuition"
control,verb,kiểm soát,Now he's got operational control of my other 50.,Hắn đã kiểm soát hoạt động của 50 con khác của chúng tôi.,"To exercise influence over, to suggest or dictate the behavior of, oversit."
accuracy,noun,sự chính xác,I take it accuracy is not your peculiarity.,Ta cho rằng sự chính xác không phải năng lực đặc biệt của ngươi.,"The state of being accurate; freedom from mistakes, this exemption arising from carefulness; exact conformity to truth, or to a rule or model; exactness; nicety; correctness"
framework,noun,khung,'A flash of faded lightning darted in through the black framework of the windows and ebbed out without any noise.,Đèn flash của sét đã bị mờ lao trong qua khung màu đen của cửa sổ và đã giảm xuống ra mà không có bất kỳ tiếng ồn.,(literally) The arrangement of support beams that represent a building's general shape and size.
cell,noun,tế bào,What makes the original cell start to divide?,Điều gì khiến cho tế bào nguyên thủy đó bắt đầu tự phân chia?,"(US, informal) A cellular phone."
cellulose,adjective,xenluloza,So they're spinning these tiny nano fibers of pure cellulose .,"Từ đó, chúng xe nên các sợi tơ nano này từ xenluloza tinh khiết.","A complex carbohydrate that forms the main constituent of the cell wall in most plants and is important in the manufacture of numerous products, such as paper, textiles, pharmaceuticals, and explosives."
chloroplast,noun,lục lạp,Right under the coating on the upper side is an array of cells containing chloroplasts .,Ngay dưới lớp sáp ở mặt trên của lá là một lớp tế bào chứa lục lạp .,"(cytology) An organelle found in the cells of green plants, and in photosynthetic algae, where photosynthesis takes place."
diffusion,noun,sự khuếch tán,I DON'T THINK WE CAN DIFFUSE IT.,Tôi không nghĩ ta có thể khuếch tán nó.,"the act of diffusing or dispersing something, or the property of being diffused or dispersed; dispersion"
lysosome,noun,tiêu thể,The inactivity of specific lysosomal enzymes that normally degrade glycosaminoglycans leads to the accumulation of proteoglycans within cells.,Sự không hoạt động của các enzim tiêu thể đặc biệt làm suy giảm glycosaminoglycans dẫn đến sự tích tụ các proteoglycans trong tế bào.,(cytology) An organelle found in all types of animal cells which contains a large range of digestive enzymes capable of splitting most biological macromolecules.
mitochondrion,noun,ty thể,• Mitochondrion,• Ty thể,"(cytology) A spherical or ovoid organelle found in the cytoplasm of eukaryotic cells, contains genetic material separate from that of the host; it is responsible for the conversion of food to usable energy in the form of ATP."
nucleolus,noun,hạch nhân,• Nucleolus,• Hạch nhân,"(cytology) A conspicuous, rounded body within the nucleus of a cell."
arthropod,noun,động vật chân khớp,But one of the convenient things about being an arthropod is that you have to molt.,Nhưng cái lợi của động vật chân khớp đó là có thể tự rụng càng.,"An invertebrate animal of the phylum Arthropoda, characterized by a chitinous exoskeleton and multiple jointed appendages."
order,verb,đặt,He ordered three dinners.,Anh ta đặt ba bữa ăn tối.,To set in (any) order (1).
plant,verb,trồng,What kind of oranges do you plant here?,Anh đang trồng loại cam nào vậy?,(transitive) To place (a seed or plant) in soil or other substrate in order that it may live and grow.
autotrophic,adjective,tự dưỡng,Six autotrophic carbon fixation pathways are known as of 2011.,Sáu con đường cố định cacbon tự dưỡng được biết đến tính đến năm 2011.,"Of or pertaining to the production of organic compounds from carbon dioxide as a carbon source, using either light or reactions of inorganic chemical compounds, as a source of energy."
bulb,noun,củ,You could buy 10 bulbs for $ 2.,Có thể mua 10 củ giống chỉ với hai đô.,"Any solid object rounded at one end and tapering on the other, possibly attached to a larger object at the tapered end"
chlorophyll,noun,chất diệp lục,"because they contain lots of chlorophyll , and that will really oxygenate your blood.",bởi vì nó chứa nhiều chất diệp lục và nó sẽ làm tăng lượng oxi trong máu của bạn,Any of a group of green pigments that are found in the chloroplasts of plants and in other photosynthetic organisms such as cyanobacteria.
germination,noun,sự nảy mầm,The third team to qualify for the UEFA Cup was Germinal Ekeren (3rd).,Đội bóng thứ ba tham gia Cúp UEFA Cup là Germinal Ekeren (thứ 3).,"The process of germinating; the beginning of vegetation or growth from a seed or spore; the first development of germs, either animal or vegetable."
leaf,verb,lá cây,This is a new kind of solar cell that's based on how a leaf works.,Đây là một loại pin mặt trời mới dựa trên cách lá cây hoạt động.,The usually green and flat organ that represents the most prominent feature of most vegetative plants.
phloem,noun,Libe,The phloem however consists of living cells called sieve-tube members.,Phloem lại bao gồm các tế bào sống gọi là các thành viên ống sàng.,(botany) A vascular tissue in land plants primarily responsible for the distribution of sugars and nutrients manufactured in the shoot.
phototropism,noun,tính hướng sáng,"Botanists use multiple photographs to show the life cycle of plants and how flowers turn over the course of a few hours to follow the sun in what is called phototropism , growing towards the light.","Các nhà thực vật học dùng nhiều loại ảnh để xem chu kì sống của thực vật và hoa hướng về mặt trời chỉ trong vài tiếng đồng hồ, hay ta gọi là tính hướng quang.",(biology) the movement of a plant towards or away from light
