word,part_of_speech,meaning,example,example_meaning,definition
toxin,noun,độc tố,Initiating the toxin release procedure.,Đang bắt đầu thủ tục phát tán độc tố .,A toxic or poisonous substance produced by the biological processes of biological organisms.
aspiring,noun,khát vọng,"Well, it's aspirational .",Đó chính là sự khát khao.,Present participle of aspire.
wont,adjective,quen,As life is wont to do.,Cuộc sống là phải làm quen vói nó.,"One’s habitual way of doing things, practise, custom."
ferocity,noun,sự tàn bạo,You should've seen the ferocity with which she defended him.,Anh cần thấy sự tàn bạo với cái cách cô ấy bảo vệ hắn,The condition of being ferocious.
discernable,adjective,có thể nhận ra,WHAT DID YOU DISCERN ?,BẠN HỌC ĐƯỢC GÌ ?,Detectable or derivable by use of the senses or the intellect.
laconically,adverb,,"Just being laconic , I suppose.",Tôi nghĩ cứ gọi tắt cho lành.,"In a terse manner, given to using few words."
nation,noun,quốc gia,What's your favorite national park?,Công viên quốc gia nào bạn thích nhất?,"A group of people sharing aspects of language, culture and/or ethnicity."
green card,noun,thẻ xanh,Can't get them green cards .,Không thể lấy được Thẻ xanh cho chúng.,"(US) A US work permit, officially known as United States Permanent Resident Card."
tax,noun,thuế,You can set or edit your tax settings in Ad Manager.,Bạn có thể đặt hoặc chỉnh sửa tùy chọn cài đặt về thuế của mình trong Ad Manager.,Money paid to the government other than for transaction-specific goods and services.
estate tax,noun,,You know how much my real- estate taxes are?,Chú biết thuế nhà đất của cháu bao nhiêu không?,"A tax based on the value of the property of a deceased person, and charged on the personal representatives of the deceased."
excise tax,noun,,Excise taxes are applied in a highly discriminatory manner to protect locally produced goods.,Các loại thuế áp dụng mang tính phân biệt cao để bảo vệ các sản phẩm sản xuất trong nước.,"Any of various taxes levied on the production or sale of certain goods, especially on luxuries, tobacco, alcohol etc."
president,adjective,Tổng thống,Only high officials had access to the President .,Chỉ những quan chức cao cấp mới có quyền đến gặp Tổng thống .,"The head of state of a republic, a representative democracy and sometimes (in cases of constitutional violations) a dictatorship."
commander in chief,noun,,This order makes you Commander - in - Chief .,Quyết định này bổ nhiệm ông làm Tổng Tư Lệnh .,Supreme commander of the armed forces of an entire country.
spoil,verb,làm hư,"We've really been spoiling the children, what with all the food and warm clothing.","Chúng ta đang làm hư bọn trẻ, với mớ thức ăn và quần áo ấm.",(Also in plural: spoils) Plunder taken from an enemy or victim.
submarine,adjective,ngầm,"When development began on the Type XXI U-boat in late 1942, it was proposed to simultaneously develop a smaller version incorporating the same advanced technology to replace the Type II coastal submarine .",Mọi việc bắt đầu khi tàu ngầm Klasse XXI được phát triển vào cuối năm 1942 một đề xuất đã được đưa ra về việc phát triển một loại tàu ngầm nhỏ hơn nhưng có công nghệ tương tự Klasse XXI để thay thế cho loại tàu ngầm hoạt động gần bờ Klasse 2.,A kind of sandwich made in a long loaf of bread.
