word,part_of_speech,meaning,example,example_meaning,definition
interdependent,adjective,phụ thuộc lẫn nhau,This interdependence determines assets value .,Sự phụ thuộc lẫn nhau này xác định giá trị tài sản .,mutually dependent; reliant on one another.
mutualism,noun,thuyết hỗ sinh,Mutual Benefits,Lợi ích cho đôi bên,(ecology) any interaction between two species that benefits both; typically involves the exchange of substances or services
allele,noun,gen tương ứng,"Once the alleles are decomposed, they're gone for good.","Một khi các gen tương ứng bị tách rời, nó ra đi mãi mãi.",(genetics) One of a number of alternative forms of the same gene occupying a given position on a chromosome.
genotype,verb,kiểu gen,There are six different genotypes which reflect differences in the structure of the virus.,Có sáu kiểu gen khác nhau phản ánh sự khác biệt về cấu trúc của virus.,"(genetics) The combination of alleles, situated on corresponding chromosomes, that determines a specific trait of an individual, such as ""Aa"" or ""aa""."
heredity,noun,tính di truyền,"Only “physical traits are determined by heredity ,” says Nikhilananda, a Hindu thinker.",Nhà thuyết giáo Ấn Độ là Nikhilananda nói rằng chỉ “những đặc tính thể xác được tính di truyền quyết định” mà thôi.,Hereditary transmission of the physical and genetic qualities of parents to their offspring; the biological law by which living beings tend to repeat their characteristics in their descendants.
heterozygous,adjective,dị sinh,So all the pea kids will be yellow heterozygous .,"luôn cho một allele lặn "" xanh "".",of an organism which has two different alleles of a given gene
core,verb,lõi,"Well, who's gonna shut down the core , Raymond?",Vậy ai sẽ tắt lõi nhiệt hả Raymond?,A body of individuals; an assemblage.
elevation,noun,sự nâng lên,is this the elevator ?,Đây là thang máy à?,"The act of raising from a lower place, condition, or quality to a higher; said of material things, persons, the mind, the voice, etc.; as, the elevation of grain; elevation to a throne; elevation to sainthood; elevation of mind, thoughts, or character."
geology,noun,địa chất học,"One is, what is the route from geology to biology —","Một, từ địa chất học đến sinh học là theo con đường nào—","The science that studies the structure of the earth (or other planets), together with its origin and development, especially by examination of its rocks"
lithosphere,noun,thạch quyển,"Earth rocks, on the other hand, face the perils of a living lithosphere .","Ngược lại, đá ở trái đất đối mặt với các hiểm họa từ khối thạch quyển .","(geology) The rigid, mechanically strong, outer layer of the Earth; divided into twelve major plates"
continental drift,noun,trôi dạt lục địa,The continental landmasses drifted around.,Các lục địa trôi dạt .,(geology) the slow movement of continents explained by plate tectonics
anion,noun,Anion,Na3P is a source of the highly reactive phosphide anion .,Na3P là một nguồn anion photphua hoạt tính cao.,An negatively charged ion.
cation,noun,cation,Cationic polymers are among the main functional components of hair gel.,Polyme cation là một trong những thành phần chức năng chính của gel tóc.,(chemistry) A positively charged ion; -- opposed to anion.
conduction,noun,dẫn,And that's evident here with the slower conduction .,Bằng chứng là có sự suy giảm tính dẫn điện.,(physics) The conveying of heat or electricity through material.
electron,noun,điện tử,"May have tried pawning off some electronics , some jewelry.","Có thể đã cố cầm cố thiết bị điện tử , trang sức.",(physics) The subatomic particle having a negative charge and orbiting the nucleus; the flow of electrons in a conductor constitutes electricity.
gas,noun,khí,"Strangulation, blocked airway, inert- gas inhalation, Compression of chest and diaphragm.","Thắt cổ, bị chặn đường thở, hít phải khí trơ, bị chèn ép cơ ngực và cơ hoành","(uncountable, chemistry) Matter in a state intermediate between liquid and plasma that can be contained only if it is fully surrounded by a solid (or held together by gravitational pull); it can condense into a liquid, or can (rarely) become a solid directly."
