word,part_of_speech,meaning,example,example_meaning,definition
inequity,noun,sự không công bằng,"Compensation to the righteous for the inequities of this life (see Preach My Gospel [2004], 52).","Sự đền bù cho người ngay chính về sự không công bằng trong cuộc sống này (xin xem Thuyết Giảng Phúc Âm của Ta [2004], 52).",A lack of justice; injustice.
massacre,verb,tàn sát,They had been roped together and then horribly massacred .,Họ bị trói lại với nhau và rồi tàn sát dã man.,"The intentional killing of a considerable number of human beings, under circumstances of atrocity or cruelty, or contrary to the usages of civilized people."
quash,verb,dập tắt,The Cakraningrats agreed to help the Dutch quash the 1740 rebellion in Central Java after the Chinese massacre in 1740.,Gia tộc Cakraningrat đã giúp đỡ người Hà Lan dập tắt cuộc nổi loạn năm 1740 Trung Java sau vụ thảm sát người Hoa vào năm 1740.,To defeat forcibly.
vigilante,noun,,The vigilante was involved.,Do Gã Tư hình .,A person who considers it their own responsibility to uphold the law in their neighbourhood.
submissive,adjective,dễ phục tùng,It conveys the idea of “easy to be persuaded” and “ submissive .”,Nó chuyển đạt ý tưởng “dễ thuyết phục” và “ dễ phục tùng ”.,one who submits
vineyard,noun,vườn nho,"As noted earlier, he spoke of a certain man who had a fig tree in his vineyard .","Như đề cập ở trên, ngài nói về người có cây vả trong vườn nho mình.",A grape plantation.
bilateral,adjective,song phương,Vietnam has only put forward policies that do not violate bilateral and international commitments .,Việt Nam sẽ chỉ đưa ra những chính sách tuân thủ theo các cam kết song phương và cam kết quốc tế .,having bilateral symmetry
exonerated,adjective,,My brother's been exonerated .,anh trai tao đã được giải oan .,"Freed from any question of guilt, acquitted."
microcosm,noun,mô hình thu nhỏ,"I felt, wow, this is like a microcosm of my life.","Tôi cảm giác, wow, đây giống như mô hình thu nhỏ cuộc đời mình.","(archaic) a small, complete world"
botch,verb,làm hỏng,I know you botched that operation on purpose.,Tôi biết cậu làm hỏng chuyện này là có mục đích.,(transitive) To perform (a task) in an unacceptable or incompetent manner; to make a mess of something; to ruin; to bungle; to spoil; to destroy.
hubris,noun,ngạo mạn,"Now this may sound arrogant, or even full of hubris .","Có thể điều này nghe kênh kiệu, hoặc thậm chí đầy ngạo mạn .","Excessive pride, presumption or arrogance (originally toward the gods)."
cranky,adjective,cáu kỉnh,Sore gums can make babies very cranky .,"Chứng đau nướu răng cũng có thể làm cho bé cáu kỉnh , khó chịu .","(obsolete) Weak, unwell."
imitation,noun,sự bắt chước,This was but a poor imitation of your own bravery on the field of battle.,Đây là 1 sự bắt chước nghèo nàn của sự dũng cảm của ngài nơi chiến trận.,The act of imitating.
rodent,noun,gặm nhấm,Who else would they find qualified to dance with a rodent ?,Làm sao họ tìm được người đủ khả năng nhảy múa với động vật gặm nhấm chứ?,"A mammal of the order Rodentia, characterized by long incisors that grow continuously and are worn down by gnawing."
condition,noun,điều kiện,I don't want to work under these conditions .,Tôi không muốn làm việc trong những điều kiện như thế này.,A logical clause or phrase that a conditional statement uses. The phrase can either be true or false.
spasm,verb,co thắt,"Rabies could cause muscle spasms , malaise, anxiety and wakefulness.","Bệnh dại có thể gây co thắt cơ, khó chịu, lo lắng và mất ngủ.","A sudden, involuntary contraction of a muscle, a group of muscles, or a hollow organ."
gutter,noun,rãnh,"What I'd like to do is just drag us all down into the gutter , and actually all the way down into the sewer because I want to talk about diarrhea.","Điều tôi muốn làm là kéo chúng ta xuống cống rãnh , thực ra là xuống tận các cống xả nước thải bởi vì tôi muốn nói về bệnh tiêu chảy.",A ditch along the side of a road.
thimble,noun,đê,"Others, with flowers the size of the head of a needle, can easily fit inside a thimble .","Còn những loại khác thì hoa chỉ nhỏ bằng đầu cây kim, có thể dễ dàng nằm gọn trong cái đê thêu tay.","(sewing) A pitted, now usually metal, cap for the fingers, used in sewing to push the needle."
sociopath,noun,xã hội học,"Sociopath !""","Đồ thần kinh !""","A person with an antisocial personality disorder, exhibiting antisocial behavior that usually is the result of social and environmental factors in the person's early life."
