word,part_of_speech,meaning,example,example_meaning,definition
stave,verb,bậc thang,We stave off the freeze.,Tránh tình trạng đóng băng.,"One of a number of narrow strips of wood, or narrow iron plates, placed edge to edge to form the sides, covering, or lining of a vessel or structure; esp., one of the strips which form the sides of a cask, a pail, etc."
usurper,noun,người chiếm đoạt,Usurper !,Tên cướp ngôi !,One who usurps.
hermitage,noun,nơi ẩn dật,""" Well, actually it's a Catholic hermitage . """,""" thực ra nó là một nơi ẩn tu công giáo. """,A house or dwelling where a hermit lives.
supplicant,adjective,người van xin,o What does the word supplication mean?,o Cụm từ khẩn cầu mãnh liệt có nghĩa là gì?,"begging, pleading, supplicating"
ailment,noun,sự khổ sở,Jesus heals many ailments (29-31),Chúa Giê-su chữa lành nhiều bệnh tật (29-31),Something which ails one; a disease; sickness.
ellipse,verb,elip,"We discussed the circle, the ellipse , the parabola.","Chúng ta đã nói về đường tròn, elip và parabol.","(geometry) A closed curve, the locus of a point such that the sum of the distances from that point to two other fixed points (called the foci of the ellipse) is constant; equivalently, the conic section that is the intersection of a cone with a plane that does not intersect the base of the cone."
patriarchal,adjective,gia trưởng,They lived in a patriarchal society.,Họ sống trong 1 xã hội gia trưởng .,"Relating to a system run by males, rather than females."
mutable,adjective,có thể thay đổi,How do we self-identify and how mutable is that identity?,Bằng cách nào mà chúng ta tự xây dựng được dấu ấn bản thân và sự định dạng đó thay đổi như thế nào ?,Changeable; inclined to mutate.
revitalize,verb,,The preaching work was revitalized .,Công việc rao giảng được khôi phục .,(American) Alternative spelling of revitalise.
etymology,noun,từ nguyên,ETYMOLOGY and EXTRACTS ETYMOLOGY .,Từ nguyên và chiết xuất từ nguyên .,"(uncountable) The study of the historical development of languages, particularly as manifested in individual words."
embody,verb,gồm,He describes the qualities embodied in charity.,Ông mô tả các đức tính được gồm trong lòng bác ái.,(transitive) To represent in a physical form; to incarnate or personify
frilly,adjective,,One frilly lace cravat.,Một cái diềm xếp nếp buộc cà vạt.,Having frills; frilled.
hospice,noun,nhà tế bần,"Well, any idea how one might cast them out of one's house before one opens a hospice business?",Cha có cách nào đuổi chúng ra khỏi nhà trước khi con mở một nhà tế bần không?,"(uncountable) The provision of palliative care for terminally ill patients, either at a specialized facility or at a residence, and support for the family, typically refraining from taking extraordinary measures to prolong life."
multidimensional,adjective,,It views humans from multidimensional and ecological perspectives.,Nó xem con người từ nhiều chiều và quan điểm sinh thái.,(mathematics) Having more than two dimensions
slick,adjective,khéo léo,They weren't quite slick enough.,Chúng không đủ khéo léo cho lắm,Slippery due to a covering of liquid; often used to describe appearances.
coquettish,adjective,khêu gợi,"Iki is not overly refined, pretentious, complicated, showy, slick, coquettish , or, generally, cute.","Iki không biểu thị cho sự tinh tế quá mức, kiêu kì, phức tạp, sặc sỡ, bóng bẩy, làm dáng , hoặc nói chung, dễ thương.","As a young, flirting girl."
froth,noun,bọt,Burst capillaries and pink froth in the airway.,Mao mạch bầm tím và bọt hồng ở đường thở.,(figuratively) unimportant events or actions; drivel
adolescent,adjective,vị thành niên,She is a single mother with an adolescent son.,Chị là một người mẹ đơn chiếc với một đứa con trai còn tuổi vị thành niên .,"Characteristic of, or relating to, or undergoing adolescence; immature."
atoll,noun,đảo san hô vòng,Onotoa is a low lying atoll with a land area of 15.62 square kilometres (6.03 sq mi).,"Onotoa là một đảo san hô vòng thấp với diện tích 15,62 kilômét vuông (6,03 sq mi).","A type of island consisting of a ribbon reef that nearly or entirely surrounds a lagoon and supports, in most cases, one to many islets on the reef platform. Atolls have a unique geology, so not all islands with a reef and a lagoon are atolls."
ballet,noun,ba lê,What if he likes to paint or dance ballet ?,Nếu nó thích vẽ hay múa ba - lê thì sao?,A classical form of dance.
chip,verb,làm sứt,Two chips .,2 tiền thôi.,"(US) A thin, crisp, baked piece of vegetable, usually potato."
grassroots,adjective,những người dân thường,It's bottom-up or grassroots power.,Người dân có sức mạnh gây ảnh hưởng với chính phủ.,"Of, or relating to people or society at the local level; of the grass roots"
canine,adjective,giống chó,"And historically, canines have been proven to be highly sensitive to paranormal activity.",Trong lịch sử giống chó đã được chứng minh rất nhạy cảm với các hoạt động tâm linh.,"Of, or pertaining to, a dog or dogs."
gene,noun,gen,"Yet, when I started graduate school, no one knew what these genes were.","Thế nhưng, khi tôi bắt đầu học cao học, không ai biết về những loại gen này.","(genetics) A unit of heredity; a segment of DNA or RNA that is transmitted from one generation to the next, and that carries genetic information such as the sequence of amino acids for a protein."
rebound,verb,bật,You have more points and more rebounds than Justin.,Con ghi nhiều điểm và có nhiều cú bắt bóng bật bảng hơn Justin.,The recoil of an object bouncing off another.
aviary,noun,chuồng chim,"I also had some stored in the aviary , which was near the garage.","Một số khác nữa được giấu trong chuồng chim , gần nhà để xe.","A house, enclosure, large cage, or other place for keeping birds confined; a bird house."
