word,part_of_speech,meaning,example,example_meaning,definition
apple,noun,quả táo,How many apples would I have left?,Chúng ta còn lại bao nhiêu quả táo nào?,"A common, round fruit produced by the tree Malus domestica, cultivated in temperate climates."
bottle green,adjective,chai xanh,The green bottle or the brown one?,Lọ xanh hay lọ nâu?,"A dark green colour, like that of some wine bottles."
celadon,adjective,màu ngọc bích,,,A pale green colour or tinted with gray.
chartreuse,adjective,màu lục nhạt,Chartreuse .,Màu lục nhạt .,A yellow or green liqueur made by Carthusian monks.
chrome green,noun,,"If the icon is green , orange, or red, update Google Chrome .","Nếu biểu tượng có màu xanh lục, cam hoặc đỏ, hãy cập nhật Google Chrome.",any of a class of green pigments consisting of chrome yellow and iron blue
cucumber,noun,dưa chuột,‘ Cucumbers and milk ...’ ‘Poison!’,“Sữa và dưa chuột ...” “Thuốc độc!”,"(botany) A vine in the gourd family,Cucumis sativus."
eucalyptus,noun,bạch đàn,Another example of massive deforestation is the eucalyptus .,Một ví dụ khác của sự phá rừng quy mô lớn là loài bạch đàn .,"any of many trees, of genus Eucalyptus, native mainly to Australia"
evergreen,adjective,cây thường xanh,The bergamot is an evergreen citrus.,Bergamot là cây thường xanh thuộc họ cam quýt.,"Of plants, especially trees, that do not shed their leaves seasonally."
granny smith,noun,,"Um, it's a small thing, but to my taste, the, uh, Granny Smith apples are a bit too tart.","Chuyện nhỏ thôi, nhưng theo tôi nếm, thì táo của Granny Smith hơi bị chua.",A green apple originating from Australia.
grass,noun,cỏ,People are sitting about on the grass .,Người ngồi la liệt trên bãi cỏ .,"(countable, uncountable) Any plant of the family Poaceae, characterized by leaves that arise from nodes in the stem, wrap around it for a distance, and leave, especially those grown as ground cover rather than for grain."
green,adjective,xanh,"You know, green really is your color.","Bà biết không, màu xanh đúng là màu của bà đó.","(wine) Of wine, high or too high in acidity."
heliotrope,adjective,quỳ,"During the program, Professor Kim Cameron taught the concept of positive leadership and its heliotropic effect.","Trong khóa học này, Giáo Sư Kim Cameron đã giảng dạy khái niệm về sự lãnh đạo tích cực và bản năng của con người muốn được lãnh đạo một cách hiệu quả.",(botany) A plant that turns so that it faces the sun.
blood-red,adjective,đỏ máu,""" Submerged in the blood - red waters... of the lagoon that reflects no stars. """,""" Chìm trong vùng nước màu đỏ máu của... của hồ nước vẳng lặng ánh sao. ""","Bright red in color, like the color of fresh blood."
burgundy,adjective,rượu vang đỏ buôcgônhơ,My men in Burgundy have unmasked him.,Người của ta ở Burgundy đã vạch trần hắn.,alternative capitalization of Burgundy (wine).
carmine,noun,đỏ son,Carmine bee-eaters are superb aerial hunters..... experts at catching insects in mid-air.,"Chim ăn ong đỏ son ( Carmine bee-eaters ) là kẻ săn mồi trên không siêu hạng, chuyên gia bắt côn trùng giữa không trung.",of the purplish red colour shade carmine.
carnelian,noun,cacnelian,Semi-precious stones like carnelian and amethyst are also used.,Các đá bán quý như carnelian và amethyst cũng được sử dụng.,"(mineralogy) A hard, reddish brown chalcedony; used in jewelery,"
cerise,adjective,màu anh đào,,,"A deep, bright red colour tinted with pink."
cherry,adjective,cây anh đào,The statue was carved from a block of cherry wood.,Bức tượng được chạm khắc từ gỗ cây anh đào .,"A small fruit, usually red, black or yellow, with a smooth hard seed and a short hard stem."
chrome red,adjective,,"If the icon is green, orange, or red , update Google Chrome .","Nếu biểu tượng có màu xanh lục, cam hoặc đỏ, hãy cập nhật Google Chrome.",A bright reddish orange pigment.
