word,part_of_speech,meaning,example,example_meaning,definition
vicar,noun,cha sở,Anything would be better though than the last vicar .,Bất cứ gì cũng đều tốt hơn ông cha sở cũ thôi mà.,"In the Church of England, the priest of a parish, receiving a salary or stipend but not tithes."
debutante,noun,,It's not what I'd expect from a Texas debutante .,Không hẳn những gì tớ mong đợi từ một quý cô Texas.,A female who débuts.
flabbergast,verb,làm kinh ngạc,We were flabbergasted .,Chúng tôi chưng hửng hết sức .,"(transitive) To overwhelm with bewilderment; to stun, confound or amaze, especially with ludicrous affect."
verity,noun,chân lý,"Care to place a bet, Verity ?","Đặt cá nhé, Verity ?","Truth, fact or reality, especially an enduring religious or ethical truth."
collusion,noun,sự thông đồng,And we need collusion .,Và chúng ta cần sự thông đồng .,A secret agreement for an illegal purpose; conspiracy.
niggle,verb,tỉ mẩn,"However, he struggled with a niggling injury in the second half of the 2008–09 season, joining Alessandro Nesta and Kakha Kaladze on the treatment table.","Bonera dính chấn thương vào giai đoạn 2 mùa giải 2008-09, cùng với Alessandro Nesta và Kakha Kaladze phải lên bàn mổ.",A minor complaint or problem.
dowdy,adjective,không nhã,"Victoria was physically unprepossessing—she was stout, dowdy and only about five feet tall—but she succeeded in projecting a grand image.","Victoria có dáng vẻ bề ngoài không mấy dễ thương — bà mập mạp, không nhã nhặn và cao không tới 5 feet — nhưng bà thành công khi tạo dựng một hình ảnh đẹp trước công chúng.",Plain and unfashionable in style or dress.
estate,noun,tài sản,"Well, the unfortunate demise of your husband has left you quite a sizable estate .",Cái chết bất hạnh của cồng bà đã để lại cho bà một tài sản to lớn.,"(now rare, archaic) State; condition. [from 13th c.]"
seamstress,noun,cô thợ may,Do you want to see me working as a seamstress ?,Con muốn Nhìn thấy mẹ làm việc như một cô thợ may phải không?,A woman who sews clothes professionally.
aristocrat,noun,người quý tộc,The aristocrat .,Nhà quý tộc .,"One of the aristocracy, nobility, or people of rank in a community; one of a ruling class; a noble (originally in Revolutionary France)."
disown,verb,từ bỏ,That happens when he willingly does what a slave has to do and disowns himself.,Khi người đó sẵn lòng làm những gì một tôi tớ phải làm và từ bỏ chính mình.,To refuse to own or to refuse to acknowledge one’s own.
decor,noun,đồ trang trí,And those guys from the Christmas decorations box.,Và mấy người trong hộp đồ trang trí Giáng sinh.,"The style of decoration of a room, building."
garment,noun,quần áo,"For instance, their skin could be used as garments .",Chẳng hạn như da thú có thể được dùng để làm quần áo .,A single item of clothing.
ungrateful,adjective,vô ơn,You're the most ungrateful creature I've ever seen.,Anh là con người vô ơn bạc nghĩa nhất trên đời mà tôi từng gặp.,not grateful; not expressing gratitude; a dissatisfied person.
cabalistic,adjective,cabbalistic,Evil cabalists ? — who are chasing them.,Quân Ngô mắc mưu đuổi theo.,Of or relating to a cabal; secretive and cliquish.
redoubtable,adjective,đáng gớm,My father isn't using any of the League's ordinary redoubts in the city.,Cha tôi không sử dụng bất kỳ nơi ẩn náu nào của Liên Minh trong thành phố.,Eliciting respect or fear; imposing; awe-inspiring.
overture,noun,lời đề nghị,"It was an overture toward collaboration, since we both want the same thing.","Đó là một lời đề nghị cộng tác, bởi vì cả hai chúng ta đều cùng muốn một điều.",(obsolete) An opening. [15th-19th c.]
remonstrate,verb,can gián,"After that act, they were called Remonstrants .","Sau hành động ấy, họ bị gọi là Những Người Phản Đối .","(transitive, often with an object consisting of direct speech or a clause beginning with that) To state or plead as an objection, formal protest, or expression of disapproval."
rigamarole,noun,,"I forgot all the fancy rigamarole that goes with this so I'll just say "" ready "", "" aim "", "" fire "".","Tôi quên hết mọi thủ tục rườm rà trong chuyện này cho nên tôi chỉ nói: "" chuẩn bị, "" "" nhắm,'"" bắn. """,(chiefly US) Alternative form of rigmarole.
pettish,adjective,cau có,( Marred is a Yorkshire word and means spoiled and pettish . ),"( Hoen ố là một từ Yorkshire, phương tiện hư hỏng và hay quạu. )",bad-tempered; peevish
concatenation,noun,[sự,These should be concatenated using an underscore.,Những thông số này nên được nối bằng dấu gạch dưới.,"(countable) A series of links united; a series or order of things depending on each other, as if linked together; a chain, a succession."
obstreperous,adjective,bất trị,"It was obstreperous , disorderly and abusive—”","Thế là bừa bãi , lộn xộn, và thô lỗ....”","Attended by, or making, a loud and tumultuous noise; boisterous."
carnal,adjective,nhục dục,The fruit of carnal pleasure is bitterness and sadness.,Trái của niềm hoan lạc nhục dục là nỗi cay đắng và buồn phiền.,Relating to the physical and especially sexual appetites.
blackguard,verb,đê tiện,"Unless you're a blackguard , steal a horse, stay away for a few days.","Trừ khi cậu là một tên đê tiện , chôm một con ngựa, lẫn trốn vài ngày.",(dated) A scoundrel; an unprincipled contemptible person; an untrustworthy person.
coterie,noun,phái,"Family groups of black-tailed and Mexican prairie dogs are called "" coteries "", while ""clans"" are used to describe family groups of white-tailed, Gunnison’s, and Utah prairie dogs.","Các nhóm gia đình cầy thảo nguyên đuôi đen và cầy thảo nguyên Mexico được gọi là ""phe phái "", trong khi ""gia tộc"" được sử dụng để mô tả các nhóm gia đình cầy thảo nguyên đuôi trắng, Gunnison và Utah.",A circle of people who associate with one another.
capacious,adjective,to lớn,Sydney’s ‘Noble and Capacious Basin’,‘Hải cảng rộng và nguy nga’ của Sydney,Having a lot of space inside; roomy.
bonhomie,noun,,"""no,"""" said Lord de Winter,with an apparent bonhomie , """"you wish to see me, and you come to England.""",- Huân tước De Winter làm ra vẻ thật thà phúc hậu nói - Chị có lòng muốn thăm tôi và chị sang tận Anh.,"Geniality; friendliness; a pleasant, friendly, good-natured manner; an affable and approachable disposition; frank and simple good-heartedness."
oeuvre,noun,,Offenbach: sa vie & son oeuvre .,Offenbach: Sa vie et son oeuvre (bằng tiếng Pháp ).,A work of art.
patronize,verb,bảo trợ,The patron saint of lost causes is saint rita.,Saint Rita là tên vị thần bảo trợ cho những nỗ lực tuyệt vọng.,"Treat as inferior unduly, talk down to, treat condescendingly."
prospectus,noun,tờ quảng cáo,The prospectus you' ve been given by the board details... our projected hardware and construction expenses,Những tờ quảng cáo các anh nhận được của ban lânh đạo-- cho thấy chi tiết phần cứng dự kiến và chi phí xây dựng,A document that institutions and businesses use to describe what they have to offer for participants and buyers
sleight,noun,mưu mẹo tài tình,Sleight of hand.,Ảo thuật bằng tay.,Cunning; craft; artful practice.
rail,noun,tay vịn,Even explains how he had the strength to rip the rail off his bed.,Thậm chí giải thích bằng cách nào anh ta giật văng cái tay vịn khỏi giường.,A horizontal bar extending between supports and used for support or as a barrier; a railing.
puritan,adjective,thanh giáo,"Tonight, there will be a plague released near Salem, a pox upon the puritan house.","Đêm nay sẽ có dịch bệnh xảy ra ở gần Salem, bệnh đậu mùa ở trung tâm của những kẻ Thanh giáo .",(often disapproving): a puritanical person
bawdy,adjective,tục tĩu dâm ô,This isn't some five-copper bawdy house in Hayseed Hall.,Đây không phải là vì 5 đồng như ở Hayseed Hall.,"(obsolete) Soiled, dirty."
ribald,adjective,người hay nói tục,"Chaucer uses the quirks of the characters’ language – the ribald humor of the Cook, the solemn prose of the Parson, and the lofty notions of the Squire – to satirize their worldviews.","Chaucer dùng các lời châm biếm trong ngôn ngữ của nhân vật - sự hài hước tục tĩu của Tay phụ bếp, bài thánh ca trang trọng của Mục sư, và tính cách cao quý của Kẻ hầu cận - để châm biếm về thế giới quan của họ.","Coarsely, vulgarly or lewdly humorous."
confederate,verb,liên hiệp,Beg your pardon but why does the president care if one old Confederate general is alive?,Xin lỗi cho hỏi tại sao Tổng thống lại quan tâm đến một đại tướng liên hiệp còn sống vậy?,(psychology) An actor who participates in a psychological experiment pretending to be a subject but in actuality working for the researcher (also known as a 'stooge').
labored,adjective,,He was also described as imposing heavy tax and labor burdens on the people.,Ông cũng được mô tả là đã áp thuế và phu dịch nặng nề đối với người dân.,Simple past tense and past participle of labor.
wrack,Verb,wreckage,"It was a long, nerve- wracking job.",Đó là một công việc tàn phá tinh thần dai dẳng,"(archaic or literary) revenge, persecution"
