word,part_of_speech,meaning,example,example_meaning,definition
fallout,noun,bụi phóng xạ,"For Jasmine, a fallout shelter is an app in the Android store.","Với Jasmine, một nơi trú ẩn bụi phóng xạ là một ứng dụng trên kho ứng dụng Android.","The event of small airborne particles falling to the ground in significant quantities as a result of major industrial activity, volcano eruption, sandstorm, nuclear explosion, etc."
flattery,noun,nịnh hót,"Above all, flattery is unloving.","Hơn hết, sự nịnh hót thiếu tình yêu thương.","(uncountable) Excessive praise or approval, which is often insincere and sometimes contrived to win favour."
duvet,noun,chăn lông vịt,"And you know what it makes me think of, is it's sort of snug and puffy; it's like a duvet spread over a bed.","Và bạn biết nó khiến tôi nghĩ về gì không đó chính là một thứ ấm áp phồng lên, giống như tấm chăn lông vịt trải giường.","(UK, New Zealand) A thick, padded quilt used instead of blankets."
geniality,noun,tính vui vẻ,Genial .,Ngầu thật .,The quality of being genial
oubliette,noun,hầm giam bí mật,,,A dungeon only accessible by a trapdoor at the top. [from 18th c.]
catholic,adjective,tín đồ Công giáo,My mother was a devout Catholic and wanted me to be a nun.,Mẹ tôi là tín đồ Công giáo sùng đạo và muốn tôi trở thành nữ tu.,All inclusive; pertaining to all mankind.
desideratum,noun,điều khao khát,,,"something that is wished for, or considered desirable"
asceticism,noun,sự tu khổ hạnh,"Notice, Jesus was not advocating asceticism or extreme self-denial.","Hãy chú ý, Chúa Giê-su không bênh vực chủ nghĩa khổ hạnh .",The principles and practices of an ascetic; extreme self-denial and austerity.
maunder,verb,hành động uể oải,"During the Maunder Minimum, for example, the Sun underwent a 70-year period with almost no sunspot activity.","Ví dụ, trong suốt thời kỳ yên tĩnh của nó (maunder minimum), Mặt Trời đi vào giai đoạn 70 năm không có hoạt động của vết đen Mặt Trời (sunspot). .",To speak in a disorganized or desultory manner; to babble or prattle.
renunciation,noun,sự từ bỏ,Some countries do not permit a renunciation of citizenship.,Một số quốc gia không cho phép từ bỏ quốc tịch.,the act of rejecting or renouncing something as invalid
sundry,adjective,lặt vặt,Sundries ?,Đồ lặt vặt ?,"various, miscellaneous"
convulsive,adjective,co giật,I think it may have been a febrile convulsion .,Tôi nghĩ có thể đây là chứng sốt co giật .,Marked by or having the nature of convulsions.
judder,verb,lắc,,,A spasmodic shaking.
commandeer,verb,,Chain of command .,Ông ta rất quyền lực.,To seize for military use
conniption,noun,,"Of course, he'd have a conniption fit if he knew I were in the Oval Office.",Tất nhiên là ông ấy sẽ nổi điên nếu biết tôi có mặt tại Phòng Bầu Dục.,(informal) A fit of anger or panic; conniption fit.
apropos,adjective,thích hợp,Why was the counsel of Hebrews 13:3 apropos ?,Tại sao lời khuyên nơi Hê-bơ-rơ 13:3 là thích hợp ?,Alternative form of apropos.
coda,noun,đoạn đuôi,"The closing track, ""Bring Me Coffee or Tea"", was described by Raggett as a "" coda to a landmark record.""","Track cuối, ""Bring Me Coffee or Tea"", được Raggett ghi nhận là "" đoạn đuôi của một tác phẩm cột mốc.""",(music) A passage which brings a movement or piece to a conclusion through prolongation.
detriment,noun,sự tổn hại,"Before 1933 Poland had worried that some sort of alliance would take place between Germany and the Soviet Union, to the detriment of Poland.","Trước năm 1933 Ba Lan đã lo lắng rằng một số liên minh sẽ diễn ra giữa Đức và Liên bang Xô viết, với sự tổn hại của Ba Lan.","harm, hurt, damage."
