word,part_of_speech,meaning,example,example_meaning,definition
carrot,noun,cà rốt,"The farmer did so and said, “The carrots are soft.”","Người nông dân làm theo và đáp, “ Cà rốt mềm”.","A vegetable with a nutritious, juicy, orange, sweet root."
cider,noun,rượu táo,I've got some ciders hidden in the washing machine.,Mình có rượu táo giấu trong máy giặt.,"(UK, Irish, Australian, uncountable) An alcoholic, sparkling beverage made from fermented apples;"
goldfish,noun,cá vàng,I'll build a swimming pool for your goldfish .,Anh sẽ xây một cái hồ bơi cho con cá vàng của em,"A type of fish (scientific name Carassius auratus), typically orange-colored."
lava,noun,dung nham,We need to get out of this lava !,Chúng ta phải thoát khỏi dòng dung nham này!,The melted rock ejected by a volcano from its crater or fissured sides.
mango,noun,xoài,"The celery juice is for my wife, and the mango juice for madam.","Nước ép cần tây là của vợ tôi, và nước ép xoài là của quý bà.","(botany) A tropical Asian fruit tree,Mangifera indica."
marigold,adjective,hoa vạn thọ,You can call me Marigold .,Cô cứ gọi tôi là Marigold .,"Any garden flower plant of the genus Calendula, with orange, yellow or reddish flowers."
marmalade,verb,mứt cam,"Yeah, yeah, I remember that marmalade .","Có, tôi nhớ cái mứt cam .","Citrus fruit variant of jam but distinguished by being made slightly bitter by the addition of the peel and by partial caramelisation during manufacture. Most commonly made with Seville oranges, and usually qualified by the name of the fruit when made with other types of fruit."
orange,noun,cam,What kind of oranges do you plant here?,Anh đang trồng loại cam nào vậy?,An evergreen tree of the genus Citrus such as Citrus aurantium.
papaya,noun,đu đủ,"From the land come such fruits as pineapples, avocados, papayas , and nine varieties of bananas.","Thổ sản gồm có trái cây như dứa, trái bơ, đu đủ và chín loại chuối.","A tropical American evergreen tree, Carica papaya having large, yellow, edible fruit"
persimmon,noun,hồng,Remember how you liked persimmons when you was little?,Cháu có nhớ là hồi bé cháu rất thích hồng không?,"A type of fruit, of orange colour, very sweet, quite astringent when immature."
pumpkin,noun,bí ngô,"Apparently, you're a giant crushing pumpkin !","Có vẻ như là gặp "" bí ngô sát khổng lồ ""!","A domesticated plant, Cucurbita pepo similar in growth pattern, foliage, flower, and fruit to the squash or melon."
reddish orange,noun,,The bill is black in young birds and reddish - orange in adults; the legs are bright red.,"Mỏ có màu đen ở chim non và màu cam đỏ ở con trưởng thành, chân có màu đỏ sáng.",an orange color closer to red than to yellow
blush,verb,đỏ mặt,He is blushing . He's blushing for his portrait being made!,Anh ta đang đỏ mặt . Anh ta ngại vì được vẽ chân dung!,"To redden in the face from shame, excitement or embarrassment."
bubble gum,noun,kẹo cao su dạng thổi bóng,Bubble gum !,Kẹo cao su !,Alternative form of bubblegum.
carnation,adjective,hoa cẩm chướng,What do carnations smell like?,Hoa cẩm chướng có mùi gì?,(botany) A type of Eurasian plant widely cultivated for its flowers.
coral,adjective,San hô,"We were looking for corals , deep sea corals .","Chúng tôi đang tìm san hô , rặng san hô sâu dưới biển.",(uncountable) A hard substance made of the limestone skeletons of marine polyps.
flamingo,adjective,chim hồng hạc,The greater flamingo is twice the size of the lesser flamingo and stands up to 55 inches tall.,Loài hồng hạc lớn có kích thước gấp hai chim hồng hạc nhỏ và cao tới 140 centimét.,A wading bird of the family Phoenicopteridae.
fuchsia,adjective,cây hoa vân anh,And fuchsia and mauve,Cây khoa vản anh và hoa cà.,"A popular garden plant, of the genus Fuchsia, of the Onagraceae family, shrubs with red, pink or purple flowers."
magenta,adjective,Magenta,"You come with us, Magenta .",Anh sẽ đi với chúng tôi chứ Magenta ?,"A light purple, purplish-red, or pinkish purple colour obtained by mixing red and blue light (thus a secondary colour), but primary in the CMYK colour system used in printing."
old rose,noun,,"Old Rose maybe, but you've missed a year of training.",Rose của lúc trước thì có thể nhưng cậu đã bỏ mất 1 năm luyện tập.,"Used other than as an idiom: [i]seeold, rose.[/i]"
pink,adjective,hồng,"One could extend this sort of statistical analysis to cover all Mr. Haring's various works, in order to establish in which period the artist favored pale green circles or pink squares.",Nếu người ta có thể mở rộng sự phân tích thống kê này để xem xét toàn bộ tác phẩm của ngài Haring nhằm xác định trong thời kỳ nào người họa sĩ ưu tiên vẽ vòng tròn xanh nhạt hay ô vuông hồng .,A colour between red and white; pale red.
purplish pink,noun,,"On the underside of the cap are a crowded array of tiny tooth-shaped protrusions (""teeth"") up to 3 mm long; they are initially whitish to purplish - pink before turning brown in age.","Phía dưới nắp là một mảng nhô ra nhô ra những răng giả nhỏ (""răng"") dài tới 3 mm; Ban đầu chúng có màu trắng tía - hồng trước khi chuyển sang màu nâu.","a pink dye that was discovered in 1859, the year a battle was fought at Solferino"
rose,adjective,màu hồng,You know that weird rose -colored lamp on Mr. Hibbard's desk?,Có biết cái đèn màu hồng kỳ lạ trên bàn thầy Hibbard không?,"a shrub of the genus Rosa, with red, pink, white or yellow flowers"
african violet,,,Typically the African violet is a common household indoor plant but can also be an outdoor plant.,"Thông thường, violet châu Phi là một loại cây trồng trong nhà phổ biến nhưng cũng có thể là một cây trồng ngoài trời.",common name for plants
