word,part_of_speech,meaning,example,example_meaning,definition
state,noun,nhà nước,"The Uffizi brought together under one roof the administrative offices and the Archivio di Stato, the state archive.","Uffizi bao gồm các văn phòng hành chính và Archivio di Stato, kho lưu trữ của nhà nước .",Any sovereign polity. A government.
government,noun,chính phủ,The policy of the government was criticized by the opposition party.,Chính sách của chính phủ bị phê phán bởi đảng đối lập.,"The body with the power to make and/or enforce laws to control a country, land area, people or organization."
serve,verb,dọn ăn,"As the founder of our feast, shouldn’t He be the guest of honor, the first to be served ?","Không phải Ngài là vị thượng khách, vị đầu tiên để chúng ta dọn ăn sao?",(sports) the act of putting the ball or shuttlecock in play in various games
decide,verb,quyết định,"Since they had no children of their own, they decided to adopt a little girl.",Vì không sinh con nên họ quyết định nhận nuôi một bé gái.,"(intransitive) To make a judgment, especially after deliberation."
judge,verb,xét xử,Judge Theresa Howard was the judge at his trial.,Thẩm phán Theresa Howard đã xét xử phiên tòa của hắn.,(transitive) To sit in judgment on; to pass sentence on.
manage,verb,quản lý,She manages a shoe store.,Cô ấy quản lý một cửa hàng giày dép.,(transitive) to direct or be in charge of.
duty,noun,nhiệm vụ,You may return to your breakfasts or your other duties .,Quý vị có thể quay về ăn sáng và làm nhiệm vụ của mình.,That which one is morally or legally obligated to do.
term,noun,thuật ngữ,"Around the world, the term has different senses.","Trên thế giới, thuật ngữ này có nhiều ý nghĩa khác nhau.","A limitation, restriction or regulation."
trade,noun,thương mại,President Jefferson did not want the trade ban to last long.,Tổng thống Jefferson không muốn cấm vận thương mại kéo dài.,relating to or used in or intended for trade or commerce;
leader,noun,lãnh đạo,Why is it that our leaders still persist in looking inwards?,Tại sao các nhà lãnh đạo của chúng ta vẫn khăng khăng chỉ nhìn vào bên trong?,Any person or thing that leads or conducts.
district,noun,quận,"Every year from 1992 to 2000, the Republican leadership of the U.S. Congress added a rider to the District of Columbia appropriations bill that prohibited the use of federal or local funds to implement the Health Care Benefits Expansion Act.","Hàng năm từ năm 1992 đến 2002, lãnh đạo Đảng Cộng hòa của Quốc hội Hoa Kỳ đã thêm người lái vào Quận Columbia dự luật chiếm đoạt cấm sử dụng quỹ liên bang hoặc địa phương để thực hiện Đạo luật mở rộng lợi ích chăm sóc sức khỏe.",An administrative division of an area.
program,noun,chương trình,Let us now consider the program itself.,Giờ đây chúng ta hãy xem xét chính chương trình hội nghị.,A set of structured activities.
chamber,noun,phòng,Get out of my chambers .,Ra khỏi văn phòng tôi ngay.,"A room, especially one used primarily for sleeping; bedroom, sleeping room."
mayor,noun,thị trưởng,The mayor thought that he should investigate the decline in tax revenues.,Thị trưởng nghĩ rằng ông ta nên điều tra về việc sụt giảm nguồn thu từ thuế.,"The leader of a city, or a municipality, sometimes just a figurehead and sometimes a powerful position. In some countries, the mayor is elected by the citizens or by the city council."
jury,adjective,ban giám khảo,I fear a jury will see it the same way.,Anh sợ rằng ban giám khảo sẽ nhận ra chuyên này theo cùng một cách.,(law) A group of individuals chosen from the general population to hear and decide a case in a court of law.
urban,adjective,ở thành phố,The chicken is an urban myth.,Con gà đó là chuyện hoang đường ở thành phố .,related to the (or any) city
overturn,verb,lật đổ,"Pouring out the coins of the money changers, he overturns their tables.","Vãi tiền người đổi bạc, ngài lật đổ bàn của họ.","To turn over, capsize or upset (something)"
veto,verb,phủ quyết,We don't want to undermine the veto of permanent members.,Chúng tôi không muốn ngầm phá hoại quyền phủ quyết của thành viên thường trực.,"A political right to disapprove of (and thereby stop) the process of a decision, a law etc."
borough,noun,thành phố,"If you think of medieval cities, medieval cities the boroughs","Nếu nghĩ đến các thành phố trung cổ, thì mỗi thành phố , đường phố",(obsolete) A fortified town; a town or city.
senate,noun,thượng nghị viện,So he decided to run for senate .,Vậy nên anh đã quyết định tranh cử vào thượng nghị viện .,"In some bicameral legislative systems, the upper house or chamber."
general election,noun,cuộc tổng tuyển cử,"And then when he won the general election ,","Và rồi khi ông thắng cuộc tổng tuyển cử ,","An election, usually held at regular intervals, in which candidates are elected in all or most constituencies or electoral districts of a nation."
unicameral,adjective,,The 1935 Constitution established a unicameral National Assembly.,Hiến pháp 1935 thành lập một Quốc hội đơn viện.,"Of, or having a single legislative chamber."
bicameral,adjective,Lưỡng viện,He based it on a theory of consciousness called the Bicameral Mind.,Ông ấy căn cứ theo một học thuyết về ý thức gọi là Bicameral Mind .,"(politics) Having, or pertaining to, two separate legislative chambers or houses."
branch,noun,nhánh,I had the blessing of growing up in a small branch .,Tôi được phước vì lớn lên trong một chi nhánh nhỏ.,The woody part of a tree arising from the trunk and usually dividing
secretary,noun,thư ký,My sister works in a bank as a secretary .,Chị của tôi làm thư ký ở ngân hàng.,(obsolete) Someone entrusted with a secret.
defense,noun,bảo vệ,The second article will examine how to fortify the spiritual defenses of a marriage.,Bài thứ hai sẽ xem xét làm thế nào chúng ta có thể bảo vệ hôn nhân.,"The action of defending or protecting from attack, danger, or injury."
agriculture,noun,nông nghiệp,Although it's called agriculture in the world of food.,"Mặc dù trong thế giới thực phẩm, nó được gọi là nông nghiệp .","The art or science of cultivating the ground, including the harvesting of crops, and the rearing and management of livestock; tillage; husbandry; farming."
education,noun,giáo dục,What do you think about Japan's educational system?,Bạn nghĩ gì về hệ thống giáo dục của Nhật Bản?,"(uncountable) The process or art of imparting knowledge, skill and judgment"
justice,noun,công lý,"16 Then justice will reside in the wilderness,","16 Bấy giờ, công lý sẽ ngự giữa hoang mạc,",The state or characteristic of being just or fair.
energy,noun,năng lượng,The former minister of energy was elected president on Sunday.,Cựu bộ trưởng bộ năng lượng được bầu làm tổng thống hôm chủ nhật.,The impetus behind all motion and all activity.
transportation,noun,giao thông,"If you're a transportation planner, this might be pretty interesting to know.","Nếu bạn là một nhà hoạch định giao thông , điều này có thể rất thú vị.","The act of transporting, or the state of being transported; conveyance, often of people, goods etc."
attorney general,noun,,Madam Attorney General ?,Bà Tổng chưởng lý ?,"A major government officer throughout the English-speaking world, generally responsible for interpreting the law for the head of government and executive department and functioning as chief prosecutor, with the ability to bring civil and criminal actions directly."
election,noun,bầu cử,"Come election day, sure enough, it was a landslide.","Ngày bầu cử tới, và đó là chiến thắng áp đảo.","A process of choosing a leader, members of parliament, councillors, or other representatives by popular vote."
requirement,noun,yêu cầu,The Philippines ' government required both sides to put an end to the attacks .,Chính phủ Philippines đã lên tiếng yêu cầu hai bên chấm dứt các cuộc tấn công .,A necessity or prerequisite; something required or obligatory.
inauguration,noun,lễ khánh thành,What can you tell us about how much I do not know inauguration of the amphitheater?,Ngài thấy lễ khánh thành đấu trường mới thế nào?,"The act of inaugurating, or inducting into office with solemnity; investiture by appropriate ceremonies."
politician,noun,chính khách,News of the scandal caused the politician to lose face.,Tin về vụ bê bối làm mất mặt vị chính khách .,"One engaged in politics, especially an elected or appointed government official."
ratify,verb,phê chuẩn,All of these nations have ratified Kyoto.,Tất cả những quốc gia này đã phê chuẩn nghị định thư Kyoto.,(transitive) To give formal consent to; make officially valid.
unconstitutional,adjective,bất hợp hiến,"""Yemen's Hadi says Houthis decisions unconstitutional "".",Truy cập ngày 21 tháng 2 năm 2015. ^ “Yemen's Hadi says Houthis decisions unconstitutional”.,Contrary to or violative of the constitution of a government or other institution.
