word,part_of_speech,meaning,example,example_meaning,definition
bridal,noun,đám cưới,So my friends are being really lame and nobody's offered to throw me a bridal shower.,Bạn của em đứa nào cũng lười không đứa nào giúp em tổ chức bữa tiệc trước đám cưới .,"Of or pertaining to a bride, or to wedding; nuptial; as, bridal ornaments; a bridal outfit; a bridal chamber."
vein,noun,tĩnh mạch,The kid's liver's failing because of a massive clot that's blocking his hepatic vein .,Suy gan vì tụ máu nặng gây tắc tĩnh mạch gan.,(anatomy) A blood vessel that transports blood from the capillaries back to the heart
vane,noun,cánh,"Vane , this is Val","Vane , đây là Val",(countable) A weather vane.
aristocratic,adjective,dòng dõi quý tộc,There's a reason why aristocrats developed weak chins.,Không phải ngẫu nhiên mà dòng dõi quý tộc suy kiệt.,"Of or pertaining to an aristocracy; consisting in, or favoring, a government of nobles, or principal men."
rambunctious,adjective,bướng bỉnh,They got rambunctious .,Bọn chúng rất bướng bỉnh !,Energetic and difficult to control.
scud,adjective,Scud,"I'm Josh, you can call me Scud , though.","Tên tôi là Josh, nhưng cứ gọi tôi là Scud .","(slang, Scottish) Naked."
sonata,noun,sonata,"Ideally, I would like to record the complete collection of sonatas .",Em đang có ý định thu một bộ sưu tập đầy đủ các bản sonata .,"(music) A musical composition for one or a few instruments, one of which is frequently a piano, in three or four movements that vary in key and tempo"
rampart,noun,lũy,And we'll go back and dig our graves behind those ramparts .,Ta sẽ quay lại và đào mồ của ta đằng sau những thành lũy .,"A defensive mound of earth or a wall with a broad top and usually a stone parapet; a wall-like ridge of earth, stones or debris; an embankment for defensive purpose."
protracted,adjective,kéo dài,"When we meet new people, protract your S's. It's more dramatic.","Khi chúng ta gặp người mới, kéo dài chữ "" s "" để gây ấn tượng hơn.",Simple past tense and past participle of protract.
opulence,noun,phong phú,But their opulence was no protection.,Nhưng sự sang trọng của họ không che chở họ được.,wealth
provincial,noun,tỉnh,The Indonesian provincial capital Jayapura is situated on the bay.,Thủ phủ Jayapura của tỉnh Papua thuộc Indonesia nằm trên vịnh này.,"Of or pertaining to province; constituting a province; as, a provincial government; a provincial dialect."
clergy,noun,tăng lữ,"It instructed the clergy on how to locate, torture and kill all freethinking women.","Nó huấn thị cho giới tăng lữ cách tim kiếm, tra tấn và giết những phụ nữ suy nghĩ độc lập.","Body of persons, such as ministers, priests and rabbis, who are trained and ordained for religious service."
lilting,adjective,,The lilt .,Sự nhịp nhàng .,"Having a lilt; with energy, spirit and sprightliness; lively and cheerful."
academia,noun,giới học viện,"""My Hero Academia Anime Gets 2nd Season"".",Truy cập ngày 10 tháng 12 năm 2017 . ^ “My Hero Academia Anime Gets 2nd Season”.,"The scientific and cultural community engaged in higher education and research, taken as a whole."
commerce,noun,thương mại,What if there was a stock market for commerce ?,Nếu như có một thị trường chứng khoán cho thương mại thì sao?,"(business) The exchange or buying and selling of commodities; especially the exchange of merchandise, on a large scale, between different places or communities; extended trade or traffic."
blatant,adjective,rành rành,"True, it may irritate you when you see what seems to be blatant favoritism.",Có lẽ bạn bực bội khi thấy sự thiên vị rành rành của thầy cô.,"Bellowing, as a calf; bawling; brawling; clamoring; disagreeably clamorous; sounding loudly and harshly."
cleric,noun,giáo sĩ,"The exiled cleric , Ayatollah Khomeini, returned to rule Iran.",giáo sĩ lưu vong Ayatollah Khomeini trở về để nắm quyền.,A clergy member
morality,noun,đạo đức,She is a tender girl of questionable morals .,Cô ta là một đứa con gái tinh tế với đạo đức đáng ngờ.,(uncountable) Recognition of the distinction between good and evil or between right and wrong; respect for and obedience to the rules of right conduct; the mental disposition or characteristic of behaving in a manner intended to produce morally good results.
canon,noun,giáo sĩ,'Commentary on the Anatomy of a Canon ...','Bài luận về giải phẫu của một giáo sĩ ...',Alternative spelling of canyon.
officiate,verb,làm nhiệm vụ,I am here on official business.,Tôi đang ở đây làm nhiệm vụ chính thức.,"(intransitive, transitive) To perform the functions of some office."
indoctrinate,verb,truyền bá,"From there, we create simulants to spread our ideologies through peaceful indoctrination .",Từ đó chúng tôi có thể tạo ra dạng truyền bá tư tưởng chúng tôi bằng con đường hòa bình.,to brainwash.
lavish,adjective,hoang toàng,What may move some people to want lavish weddings?,Điều gì có thể thúc đẩy một số người muốn có đám cưới lớn một cách linh-đình?,"Expending or bestowing profusely; profuse; prodigal; as, lavish of money; lavish of praise."
rigorous,adjective,khắc nghiệt,The nature of Galileo’s “ rigorous examination” remains a mystery.,Sự thật về việc Galileo bị “thẩm vấn khắc nghiệt ” vẫn còn bí ẩn.,"Manifesting, exercising, or favoring rigor; allowing no abatement or mitigation; scrupulously accurate; exact; strict; severe; relentless; as, a rigorous officer of justice; a rigorous execution of law; a rigorous definition or demonstration."
activist,noun,nhà hoạt động,I think of myself as a national health activist .,Tôi cho mình là nhà hoạt động về sức khỏe quốc gia.,"one who is politically active in the role of a citizen; especially, one who campaigns for change"
formative,adjective,hình thành,Crystals are frequently formed and found...... in volcanic tubes,Đá quý thường được hình thành và tìm thấy...... ở đường ống núi lửa,Of or pertaining to the formation and subsequent growth of something.
statute,noun,đạo luật,Isn't there a statute of limitations on this kind of thing?,Không phải có đạo luật hết hạn nào cho việc này à?,"Written law, as laid down by the legislature."
repugnant,adjective,gớm,You are repugnant .,Cậu là kẻ khó chịu .,(law) opposed or in conflict
unnerve,verb,,People find it unnerving .,Người ta thấy nơi này quá đáng sợ .,"To deprive of nerve, force, or strength; to weaken; to enfeeble."
pacifist,noun,,I'm a pacifist .,Tôi theo chủ nghĩa hòa bình .,"One who loves, supports, or favours peace; one who is pro-peace."
inconspicuous,adjective,kín đáo,"Well, this isn't exactly the inconspicuous relationship I wanted.",Đây không phải mối quan hệ kín đáo mà tôi mong muốn.,Not prominent nor easily noticeable
ostensibly,adverb,bề ngoài,"Ostensibly , turning Mars into a giant gas station.",Có vẻ như sẽ biến Sao Hỏa thành trạm cung ứng nhiên liệu khổng lồ.,"(modal) seemingly, apparently, on the surface"
