word,part_of_speech,meaning,example,example_meaning,definition
service,noun,dịch vụ,Inequity in access to social services is also worrisome.,Bất bình đẳng trong tiếp cận dịch vụ xã hội cũng đáng quan ngại.,(transitive) To serve.
fundamental,adjective,cơ bản,And the fundamental idea is you want to make inferences and then take actions.,Và ý tưởng cơ bản là bạn muốn thực hiện suy luận và sau đó mới hành động.,"A leading or primary principle, rule, law, or article, which serves as the groundwork of a system; essential part, as, the fundamentals of linear algebra."
scarce,adjective,khan hiếm,Food is scarce over there and things have started to fall apart.,Thức ăn khan hiếm và mọi thứ bắt đầu đổ bể.,Insufficient to meet a demand or requirement.
scarcity,noun,sự khan hiếm,And economics is very interested in scarcity .,Và nền kinh tế rất quan tâm đến sự khan hiếm .,(uncountable) the condition of something being scarce or deficient
community,noun,cộng đồng,Reputation is the measurement of how much a community trusts you.,Uy tín là thước đo lòng tin của một cộng đồng vào bạn.,"(Virtual) A group of people interacting by electronic means for social, professional, educational or other purposes. (see virtual_community)."
global,adjective,toàn cầu,An Inclusive & Sustainable Globalization : A Multilateral Approach,Một quá trình Toàn cầu hóa Bền vững Cho mọi người: Cách tiếp cận đa phương,"spherical, ball-shaped"
planetarium,noun,cung thiên văn,I thought you wanted to kiss me at the planetarium .,Em nghĩ anh muốn hôn em hôm ở cung thiên văn .,A display museum in which images of stars and other astronomical phenomena are projected onto a domed ceiling.
adjacent,adjective,kế cận,"Its water level was fed and maintained by drawing on the contents of an adjacent reservoir, which was part of the same complex.","Lượng nước của hồ được cung cấp và duy trì nhờ lấy nước từ một hồ kế cận , thuộc cùng một công trình.","Lying next to, close, or contiguous; neighboring; bordering on."
assert,verb,khẳng định,He is planning to reopen up the trading post to assert his ownership.,Hắn định mở lại đầu mối giao thương để khẳng định quyền sở hữu.,(computer science) an assert statement; a section of source code which tests whether an expected condition is true.
silver lining,noun,,Cloud... silver lining .,Trong cái rủi... có cái may .,An unexpected good outcome; especially following some bad event.
patron,noun,người bảo trợ,I suspect your ancestor had a patron .,Tôi ngờ rằng tổ tiên của anh có người bảo trợ đấy.,A supporter
converse,adjective,chuyện trò,What was the likely effect of such conversation on associates?,Cuộc chuyện trò đó có thể có ảnh hưởng gì đối với những người chung quanh?,(archaic or poetic) Familiar discourse; free interchange of thoughts or views; conversation; chat
persist,verb,bền bỉ,"If we persist in that work, our spiritual stores of supply will be filled with plenty.","Nếu bền bỉ trong công việc này, vựa lẫm thiêng liêng của chúng ta sẽ đầy dư dật.",(intransitive) To go on stubbornly or resolutely.
stave off,verb,,We stave off the freeze.,Tránh tình trạng đóng băng.,(idiomatic) to prevent something from happening; to obviate or avert
distinction,noun,sự phân biệt,His lack of distinction is part of his psychopathy.,Thiếu sự phân biệt của hắn là một phần nhân cách tâm thần của hắn.,"That which distinguishes; a single occurrence of a determining factor or feature, the fact of being divided; separation, discrimination."
underdog,noun,chó bị thua,"That way, I look like the underdog .","Với cách đó, ta như chó bị thua .",A competitor thought unlikely to win.
wane,verb,giảm,"We knew this task would take the entire day, and already our energy and enthusiasm were waning .","Chúng tôi biết rằng công việc này sẽ mất cả ngày, và nghị lực cùng lòng nhiệt tình của chúng tôi đã giảm bớt rồi.","A gradual diminution in power, value, intensity etc."
array,verb,mảng,An even number of keyholes and yet there's a centre to the array .,Mỗi con số trên lỗ khóa và chưa có một trung tâm nào trên mảng .,A large collection.
bereft,adjective,bị mất,I'm bereft .,Thật buồn không nói nên lời.,Simple past tense and past participle of bereave.
tender,adjective,mềm,Take a month to fish out all your tender little bits and pieces.,Phải mất cả tháng đểvớt hết những mảnh nhỏ mềm non của cháu.,Sensitive or painful to be touched.
guillotine,verb,chém,I don't want to put our necks out there just to have the guillotine fall.,Tôi không muốn giơ đầu ra để chờ máy chém rơi xuống đâu.,"A machine used for the application of capital punishment by decapitation, consisting of a tall upright frame from which is suspended a heavy diagonal-edged blade."
partition,verb,chia cắt,This would refer to the practice of partitioning the heavens into fields so as to cast horoscopes.,Điều này nói về thực hành chia cắt trời ra từng cung để đoán tử vi.,"An action which divides a thing into parts, or separates one thing from another"
deliverance,noun,giải thoát,What did you do to seek that deliverance ?,Các em đã làm gì để tìm kiếm sự giải thoát đó?,"the act of delivering, the state of being delivered, or something delivered"
oppress,verb,áp bức,Why must I walk about sad because of the oppression by my enemy?,Sao con phải bước buồn bã vì bị kẻ thù áp bức ?,"(obsolete) Physically to press down on (someone) with harmful effects; to smother, crush."
impoverished,adjective,bần cùng,"In particular, Southern Italy was impoverished and cut off from the mainstream of events in Europe.","Đặc biệt, miền nam Ý trở nên bần cùng và tách khỏi dòng chính của các sự kiện tại châu Âu.",Simple past tense and past participle of impoverish.
sleazy,adjective,mỏng,Take it sleazy .,Bẩn bựa vào nhé .,Marked by low quality; inferior; inadequate.
heifer,noun,bò cái tơ,"11 Eʹphra·im was a trained heifer that loved to thresh,","11 Ép-ra-im là con bò cái tơ được huấn luyện, nó yêu thích đạp lúa,",A young female bovine (cow) that has not yet had a calf.
digest,verb,tiêu hóa,"With age, digestion becomes more of a problem.","Theo tuổi tác, sự tiêu hóa ngày càng phiền phức.","That which is digested; especially, that which is worked over, classified, and arranged under proper heads or titles"
ornery,adjective,khốn khổ,Ornery cuss.,Lão già xấu tính .,"(Appalachian) Cantankerous, stubborn, disagreeable."
welter,verb,mớ hỗn độn,Welters is a game of circumstances.,Welters là trò chơi tình huống.,"general confusion; disorderly mixture; aimless effort; as, a welter of papers and magazines"
