word,part_of_speech,meaning,example,example_meaning,definition
exalt,verb,khen ngợi,"On the other side of the sea, the large crowd of people praised God with a song: “Sing to Jehovah, for he has become highly exalted .","Trên bờ biển bên kia, đoàn dân đông hát bài ca này để khen ngợi Đức Chúa Trời: “Hãy hát cho Đức Giê-hô-va, vì ngài đã toàn thắng vinh quang.",(transitive) To honor; to hold in high esteem.
profoundly,adverb,sâu sắc,So we obviously profoundly agreed with him.,Vậy nên tất nhiên chúng tôi đồng ý với ông ấy một cách sâu sắc .,"(manner) With depth, meaningfully."
provocation,noun,sự khiêu khích,Louis responded to John XXII with fresh provocations .,Ludwig đã đáp lại John XXII với sự khiêu khích đầy vẻ tự phụ.,"The act of provoking, inciting or annoying someone into doing something"
rejuvenate,verb,làm trẻ lại,"and asked, can we again rejuvenate these old mice?",rồi chờ đợi: chúng ta có thể làm trẻ lại những con chuột già không?,To render young again.
irremediable,adjective,không thể chữa được,Irremediable !,Không thể cứu chữa được rồi.,"unable to be remedied, cured, corrected or repaired; irreparable, incurable"
veneration,noun,sự tôn kính,This is a 16th century image to show you how widespread his veneration actually was.,Đây là bức ảnh từ thế kỷ XVI cho ta thấy sự tôn kính đối với ông lan rộng như thế nào.,The act of venerating or the state of being venerated.
irrefutable,adjective,không thể bác được,Should you conclude that simply quoting a relevant scripture provides an irrefutable argument?,Bạn có nên kết luận rằng chỉ trích dẫn một câu Kinh Thánh thích hợp là đủ để có một lý lẽ không thể bác được không ?,undeniable; unable to be disproved or refuted
beneficent,adjective,có lợi,Beneficence .,Sự nhân đạo.,"Given to acts that are kind, charitable, philanthropic or beneficial."
euphoric,adjective,phấn chấn,I wanted you to feel euphoric .,Em muốn anh thấy sảng khoái .,Feeling of great well-being or elation or intense feeling of happiness; characterized by euphoria.
ingenuous,adjective,chân thật,"Because we also need your intellectual capital: your ideas, your skills, your ingenuity .","Bởi chúng ta cũng cần nguồn tri thức của họ: những ý tưởng, kĩ năng và sự chân thật .",naïve and trusting
harangue,verb,diễn thuyết,"We are harangued , lectured to,","Chúng ta hô hào, diễn thuyết ,",(transitive) To give a forceful and lengthy lecture or criticism to someone.
somnolent,adjective,làm buồn ngủ,Somnolence is often viewed as a symptom rather than a disorder by itself.,Buồn ngủ thường được xem như một triệu chứng chứ không phải là một rối loạn.,Drowsy or sleepy.
solicitous,adjective,lo lắng,"Priors, solicitation , possession.","Tiền sự bán dâm , tàng trữ đồ ăn cắp.","Disposed to solicit; eager to obtain something desirable, or to avoid anything evil; concerned; anxious; careful."
enterprise,noun,công ty,How does the record of business enterprises cast doubt on the future?,Quá trình của các công ty kinh doanh làm người ta nghi ngờ tương lai như thế nào?,"a company, business, organization, or other purposeful endeavor"
disheveled,adjective,lôi thôi,"So when the conventioners arrive in the area where the convention is to be held, their appearance is often somewhat disheveled .","Vì thế khi tới địa điểm đại hội, ngoại diện của họ thường lôi thôi .",untidy or unkempt; messy
endow,verb,phú,Birds that catch flying insects are similarly endowed .,Những loài chim ăn các loài côn trùng biết bay cũng được phú cho khả năng tương tự.,"To furnish with money or its equivalent, as a permanent fund for support; to make pecuniary provision for; to settle an income upon; especially, to furnish with dower; as, to endow a wife; to endow a public institution."
innocuous,adjective,vô hại,You put your knife with a fork and a spoon and it looks innocuous .,Anh để con dao chung với muỗng nĩa để trông như có vẻ vô hại .,Harmless; producing no ill effect.
constitution,noun,hiến pháp,I'm very interested in the new constitution that's being given to the islands.,Tôi rất quan tâm tới hiến pháp mới sắp được ban cho quần đảo.,"The act, or process of setting something up, or establishing something; the composition or structure of such a thing; its makeup."
macabre,adjective,rùng rợn,I never would've taken you as an enthusiast of the macabre .,Tôi không bao giờ xếp anh vào hàng những người đam mê sự rùng rợn .,Representing or personifying death.
irreconcilable,adjective,,Differences seem irreconcilable .,Những khác biệt dường như không thể hòa giải .,Unable to be reconciled; opposed; uncompromising.
colossal,adjective,khổng lồ,"It demands colossal patience, all this growing small:",Nó đòi hỏi sự kiên nhẫn khổng lồ Tất cả những thứ này ngày càng nhỏ:,Extremely large or on a great scale.
sinecure,verb,,Galileo looked elsewhere for an academic sinecure where he could pursue his new astronomical interest.,Galileo đã đi tìm những sự tài trợ ở nơi khác để theo đuổi công việc nghiên cứu thiên văn của mình.,A position that requires no work but still gives an ample payment; a cushy job.
emaciated,adjective,gầy mòn,They were alive but emaciated and traumatized.,Các em vẫn sống nhưng gầy mòn và bị khủng hoảng tinh thần.,"Thin or haggard, especially from hunger or disease."
cache,verb,trữ,about a cache of dodo bones that was found,về nơi trữ xương chim Dodo được tìm thấy,"A store of things that may be required in the future, which can be retrieved rapidly, protected or hidden in some way."
fortitude,noun,nghị lực,It speaks of fortitude in the face of threat.,Nó thể hiện nghị lực trong việc đối mặt với nguy hiểm.,the mental strength that enables courage in the face of adversity
