word,part_of_speech,meaning,example,example_meaning,definition
valise,noun,túi du lịch,You know that valise of mine?,Cậu biết cái rương của tôi?,A piece of hand luggage such as a suitcase or travelling bag.
rumor,noun,lời đồn,"Yeah, well, then it's more than a rumor , Bob.","Vậy thì nó còn hơn cả lời đồn , mấy giờ rồi?","(countable) A statement or claim of questionable accuracy, from no known reliable source, usually spread by word of mouth."
corpse,noun,xác chết,"A lion and a crow in strange alliance, fighting across a sea of corpses .","Con sư tử và con quạ trong một liên minh kì lạ, chiến đấu trên biển xác chết .",a dead body
cadaver,noun,xác chết,"Believed cadavers would rise, reclaim hearts from golden jars.",Tin rằng các xác chết sẽ sống lại lấy lại trái tim từ những chiếc lọ vàng.,A dead body; especially the corpse of a human to be dissected.
anvil,noun,đe,"But as a result, instead of a figurative hammer (Shields) striking at Jackson on an anvil (Frémont), all Lincoln could hope for would be a pincer movement catching Jackson at Strasburg, which would require intricate timing to succeed.","Nhưng hậu quả của sự thay đổi này là thay vì tạo thành một ""cái búa"" Shields đánh dồn Jackson vào ""cái đe "" Frémont, thì toàn bộ những gì Lincoln có thể mong chờ là một gọng kìm chặn bắt Jackson tại Strasburg, điều này đòi hỏi việc sắp đặt thời gian phức tạp hơn nhiều để giành thắng lợi.",A heavy iron block used in the blacksmithing trade as a surface upon which metal can be struck and shaped.
shimmer,verb,chiếu sáng lờ mờ,You're shimmering .,Lung linh quá.,"(intransitive) To shine with a veiled, tremulous, or intermittent light; to gleam faintly; to glisten; to glimmer."
client,noun,khách hàng,You wanna go call some clients or something?,Em muốn đi gọi cho vài khách hàng không?,"A customer, a buyer or receiver of goods or services."
consumer,noun,người tiêu dùng,"Banks, consumers , we're moving money around in circles.","Ngân hàng, người tiêu dùng , chúng ta cho tiền chạy vòng quanh.","One who, or that which, consumes."
customer,noun,khách hàng,We do this for our customers who handle special clients.,Chúng tôi làm việc này cho những khách hàng mà có khách hàng đặc biệt.,"a patron; one who purchases or receives a product or service from a business or merchant, or plans to"
entrepreneur,noun,doanh nhân,"However, there is a secret to work with entrepreneurs .","Tuy nhiên, có một bí mật để làm việc với các doanh nhân .",A person who organizes and operates a business venture and assumes much of the associated risk.
inventor,noun,người sáng chế,The inventor is an old schoolmate of mine.,Người sáng chế ra nó là bạn học cũ của tôi.,"One who invents, either as a hobby or as an occupation."
investor,noun,đầu tư,And my investor agreed that we should make a move before the price went up.,Và nhà đầu tư của tôi đồng ý rằng chúng tôi nên ra tay trước khi giá lên.,A person who invests money in order to make a profit.
brand,noun,hiệu,"You know, you think about, brands are starting to fill the gaps.","Bạn biết đấy, bạn nghĩ về, thương hiệu đang bắt đầu lấp vào các khoảng trống.","(archaic or poetic) A piece of wood red-hot, or still burning, from the fire."
company,verb,Công ty,What's the name of the company you work for?,Công ty chỗ cậu làm tên gì?,"(archaic) To accompany, keep company with."
conglomerate,adjective,Conglomerate,Those living outside the Kasnian Conglomerate are dressed in rags.,Những người sống bên ngoài Kasnian Conglomerate đang mặc giẻ rách đấy.,A cluster of heterogeneous things.
design,verb,thiết kế,"Out of the two designs , I prefer the former to the latter.","Trong hai thiết kế , tôi thích cái trước hơn cái sau.","A plan (with more or less detail) for the structure and functions of an artifact, building or system."
industry,noun,công nghiệp,Detroit is famous for its car industry .,Detroit nổi tiếng về ngành công nghiệp xe hơi.,(uncountable) The tendency to work persistently.
capital,adjective,Vốn,Capital flows to where it is treated the best .,Vốn luôn chảy đến nơi nó được đối xử tốt nhất .,"(uncountable) (economics) Already-produced durable goods available for use as a factor of production, such as steam shovels (equipment) and office buildings (structures)."
discount,noun,bớt giá,"After years of business, do I have a discount ?","Sau nhiều năm kinh doanh, tôi có được bớt giá không?","To deduct from an account, debt, charge, and the like; to make an abatement of; as, merchants sometimes discount five or six per cent for prompt payment of bills."
economic,adjective,kinh tế,Small cars are very economical because of their low fuel consumption.,Xe hơi nhỏ rất kinh tế bởi vì nó tiêu thụ ít xăng.,frugal; cheap (in the sense of representing good value); economical.
financial,adjective,tài chính,He relies on his wife financially .,Anh ấy phụ thuộc vợ về mặt tài chính .,having dues and fees paid up to date for a club or society (a financial member)
funding,verb,quỹ,And they need to borrow from my trust fund .,Họ cần mượn quỹ ủy thác của em.,Present participle of fund.
marketing,noun,marketing,We met at a marketing convention in Vegas.,Chúng ta gặp nhau tại một hội nghị marketing ở Vegas.,Present participle of market.
percentage,noun,tỷ lệ phần trăm,"All, from the poorest to the richest, pay the same percentage .","Mọi người, từ người nghèo nhất đến người giàu nhất, đều đóng tỷ lệ phần trăm như nhau.",A share of the profits.
prediction,noun,sự dự đoán,I'm skeptical of predicting any future... which includes me.,Tôi hoài nghi về sự dự đoán bất cứ tương lai nào kể cả tôi.,A statement of what will happen in the future.
acquisition,noun,cái giành được,Confirm acquisition .,Xác nhận mẫu vật .,The act or process of acquiring.
advertisement,noun,quảng cáo,"My wife's a chef, and I'm in advertising .","Vợ tôi là một đầu bếp, và tôi làm trong ngành quảng cáo .","(marketing) A commercial solicitation designed to sell some commodity, service or similar."
allocate,verb,phân phối,We've allocated every Extra man we have.,Chúng tôi đã phân phối thêm người chúng tôi có.,To set aside for a purpose
budget,noun,ngân sách,"Crave mainly focused on budget titles, and imported games such as Kaido Battle.",Hãng chỉ tập trung vào các khoản ngân sách và các tựa game nhập khẩu như Kaido Battle.,"(obsolete) A wallet, purse or bag."
campaign,noun,chiến dịch,Mr. Wilson just made a sizeable contribution to my campaign .,Anh Wilson vừa đóng góp rất lớn cho chiến dịch tranh cử của mẹ.,"A series of operations undertaken to achieve a set goal; as, an election campaign, a military campaign, an advertising campaign."
collaboration,noun,sự cộng tác,They invest in professional development and collaboration and many other things.,Họ đầu tư để nâng cao chuyên môn và sự cộng tác và nhiều việc khác nữa.,The act of collaborating.
competition,noun,cuộc thi,"And I'm always looking around, like, where is my competition ?","Và tôi luôn luôn nhìn xung quanh, như thế, cuộc thi của tôi đâu?",(uncountable) The action of competing.
endorsement,noun,sự tán thành,"Good,'cause I got a bidding war starting for Marco's endorsement .","Tốt, bởi vì tôi đã phải đấu tranh để đấu thầu dành được sự tán thành cho Marco.",The act or quality of endorsing
generate,verb,phát ra,I was using them to generate something called plasma.,Tớ dùng để phát ra thứ gọi là tia plasma.,(transitive) To bring into being; give rise to.
guarantee,verb,bảo đảm,"Third, discipleship does not guarantee freedom from the storms of life.","Thứ ba, vai trò môn đồ không bảo đảm sự thoát khỏi những cơn bão tố trong đời.",Anything that assures a certain outcome.
incorporate,adjective,hợp nhất,1948 Yonaguni-chō is incorporated as a town.,1948 Yonaguni-chō được hợp nhất thành một thị trấn.,(transitive) To include (something) as a part.
invest,verb,đầu tư,The government doesn't invest much in education.,Chính phủ không đầu tư nhiều vào giáo dục.,(dated) To clothe or wrap (with garments).
merge,verb,hợp nhất,We have to merge the inner and outer event horizons.,Chúng ta phải hợp nhất miền trong và miền ngoài của nó.,(transitive) To combine into a whole.
