word,part_of_speech,meaning,example,example_meaning,definition
nonsectarian,adjective,không tôn giáo,"Golden Gate University is a private, nonsectarian , coeducational university formed in 1901 and located in the Financial District.",Đại học Golden Gate là một đại học tư đồng giáo dục không giáo phái được thành lập nằm 1901 và nằm trong khu tài chính San Francisco.,Of or pertaining to nonsectarianism.
arcane,adjective,huyền bí,An arcane medical procedure performed by savages upon those possessed of evil spirits.,1 thủ thuật y khoa huyền bí thực hiện bởi những kẻ man rợ vì họ bị ám ảnh bởi linh hồn quỷ dữ.,Understood by only a few; obscure; requiring secret or mysterious knowledge.
trajectory,noun,quỹ đạo,"Now, angle the trajectory facing the Turks.","Giờ, canh góc quỹ đạo giáp mặt với người Thổ.",The path of a body as it travels through space.
radioactive,adjective,phóng xạ,The birch had taken up the radioactive gas.,Cái cây bạch dương đã hấp thu khí phóng xạ .,Exhibiting radioactivity.
constellation,noun,chòm sao,I count the sparkle of constellations to foretell the future of my love.,Tôi đếm tia sáng những chòm sao như một lời tiên đoán cho tình yêu của mình.,An arbitrary formation of stars perceived as a figure or pattern.
centrifugal,noun,ly tâm,This entire facility's a centrifuge .,Cả cơ sở này là một máy ly tâm .,"Tending, or causing, to recede from the center."
tectonic,adjective,kiến tạo,And the same thing about tectonic plates.,Đĩa kiến tạo thì cũng vậy thôi.,of or relating to construction or to architecture
immolate,verb,cúng tế,"Necrocraft pilots, enact immolation initiative.","Các phi công Necrocraft, tiến hành thảm sát đi.",to kill as a sacrifice
binary,adjective,nhị nguyên,is because we think of love as a binary thing.,là vì chúng ta coi tình yêu như một thứ nhị nguyên .,"Being in a state of one of two mutually exclusive conditions such as on or off, true or false, presence or absence of a signal."
destined,adjective,đã đựơc định sẵn,The main regular destination is Irkutsk.,Trung tâm hành chính là Irkutsk.,Confined to a predetermined fate or destiny; certain.
recapitulation,noun,bản tóm tắt lại,Her work was recapitulated in 2009 with Jason Cryan.,Tác phẩm của cô đã được tóm tắt lại vào năm 2009 với Jason Cryan.,"A subsequent brief recitement or enumeration of the major points in a narrative, article, or book."
isotope,verb,chất đồng vị,"But in this case, we measured the different isotopes of oxygen.","Nhưng trong trường hợp này, chúng ta đo lường chất đồng vị khác nhau của ôxy","(physics) Any of two or more forms of an element where the atoms have the same number of protons, but a different number of neutrons within their nuclei. As a consequence, atoms for the same isotope will have the same atomic number but a different mass number (atomic weight)."
nascent,adjective,mới sinh,The growing polypeptide is often termed the nascent chain.,Chuỗi polypeptide đang hình thành thường được gọi là chuỗi mới sinh (nascent chain).,Emerging; just coming into existence.
intergalactic,adjective,,That's my intergalactic spaceship.,Đó là tàu vũ trụ liên sao của tôi,Occurring between galaxies.
accretion,noun,phần bồi thêm,Newtonian accretion ?,Định luật Newton ?,The act of increasing by natural growth; especially the increase of organic bodies by the internal accession of parts; organic growth.
presumptive,adjective,cho là đúng,Presumption Receiving Stolen Property 410.,Tội bắt cóc nhằm chiếm đoạt tài sản Điều 170.,"Based on presumption, probability, conjecture, hypothesis or belief"
quasar,noun,chuẩn tinh,"with a few others, make them quasars .","với một vài đặc điểm khác nữa, biến lỗ đen thành chuẩn tinh .","(astronomy) An extragalactic object, starlike in appearance, that is among the most luminous and thought to be the most distant objects in the universe."
temporize,Verb,chờ thời,"You can't, it would create a temporal paradox.",Anh ko thể đâu nó sẽ tạo ra 1 nghịch lý thời gian .,"To deliberately act evasively or prolong a discussion in order to gain time or postpone a decision, sometimes in order to reach a compromise or simply to make a conversation more temperate."
turbid,adjective,đục,P. papuensis is found in turbid rivers and swampy lagoons and backwaters.,"P. papuensis được tìm thấy ở các con sông nước đục , các phá đầm lầy và nước tù đọng.",Having the lees or sediment disturbed; roiled; muddy; thick; not clear; -- used of liquids of any kind
causality,noun,nguyên nhân,"And indeed, people know the causal links quite well","Và thật ra, mọi người đã biết khá rõ nguyên nhân","The agency of a cause; the action or power of a cause, in producing its effect."
vertex,noun,đỉnh,Max. vertex blend matrix palette size,Cỡ bảng chọn ma trận hoà trộn đỉnh tối đa,The highest point of something.
evocative,adjective,dễ gợi liên tưởng,It's very evocative .,Rất dễ gợi sự liên tưởng .,"that evokes (brings to mind) a memory, mood, feeling or image; redolent or reminiscent"
sentient,adjective,có cảm giác,"The word “soul” (Hebrew, neʹphesh), as it appears here in the Bible account of creation, refers to a breathing, sentient creature, whether fish, bird, animal or man.","Chữ “linh hồn” (tiếng Hê-bơ-rơ neʹphesh) nói về một sinh vật có hơi thở, có cảm giác , dù là cá, chim, thú vật hay người, theo như chữ ấy được dùng trong sự tường thuật của Kinh-thánh về sự sáng tạo.",Conscious or aware.
complicated,adjective,phức tạp,"In reality, the explanation is a bit more complicated than this, but you get the gist.","Trong thực tế, giải thích là một chút phức tạp hơn điều này, nhưng bạn nắm được ý chính.",(Biology) Folded longitudinally (as in the wings of certain insects)
cerebral,adjective,âm quặt lưỡi,Cerebral malaria.,Sốt rét thể não .,"(anatomy, medicine) Of, or relating to the brain or cerebral cortex of the brain."
cuneiform,adjective,chữ hình nêm,"As the need for record-keeping increased, cuneiform writing was developed.","Khi nhu cầu lưu trữ tài liệu gia tăng, chữ hình nêm đã được phát triển.",Having the form of a wedge; wedge-shaped.
happenstance,noun,,Nothing is happenstance .,Không có gì là ngẫu nhiên cả.,(countable) A chance or random event or circumstance.
prohibition,noun,luật cấm,"“For example,” Buddhika went on, “the laws of many lands include prohibitions against murder, stealing, and adultery.","Anh Kha nêu ví dụ: “Nhiều nước có luật cấm giết người, trộm cắp và ngoại tình.","An act of prohibiting, forbidding, disallowing, or proscribing something."
obituary,noun,cáo phó,"Do you know, I used to look in the papers every day for your obituary .",Anh có biết là em đã có xem tờ báo ghi phần cáo phó của anh không?,"A brief notice of a person’s death, as published in a newspaper."
citified,adjective,,,,Simple past tense and past participle of citify.
reprobate,adjective,bài xích,Reprobate .,Tội lỗi quá .,(rare) Rejected; cast off as worthless.
cauldron,noun,vạc,Again all the court watched the father place the cauldron on the table .,Lại một lần nữa cả triều đình nhìn vua cha đặt cái vạc trên bàn .,A large bowl-shaped pot used for boiling over an open flame.
penitentiary,adjective,nhà tù,"Expert in the penitentiary system, are you, boy?",Anh là chuyên gia trong hệ thống nhà tù à?,(US) A state or federal prison for convicted felons.
grudge,noun,mối hận thù,"Man, you really hold a grudge .","Anh bạn, thực sự anh đang giữ mối hận thù đấy.",(countable) Deep-seated animosity or ill-feeling about something or someone.
pauper,noun,người nghèo túng,I will die a pauper .,Tôi sẽ chết như một người nghèo túng,One who is extremely poor.
mirage,noun,ảo ảnh,Do you want to die chasing a mirage ?,Ông muốn chết vì săn đuổi một ảo ảnh ?,"An optical phenomenon in which light is refracted through a layer of hot air close to the ground, giving the appearance of there being refuge in the distance."
suspect,verb,nghi,"Do you suspect Mr. Bickersteth would suspect anything, Jeeves, if I made it up to five hundred? "" "" I fancy not, sir.","Bạn có nghi ngờ ông Bickersteth sẽ nghi ngờ bất cứ điều gì, Jeeves, nếu tôi làm cho nó 500? "" Tôi thích không, thưa ông.",(transitive) To imagine or suppose (something) to be true without evidence.
contraption,noun,máy kỳ cục,The crew here has tried to teach me how to use this contraption here.,Mấy nhân viên ở đây đã cố dạy tôi cách dùng cái máy kỳ cục này.,"A mechanical device of any sort, especially one that is complicated."
