word,part_of_speech,meaning,example,example_meaning,definition
eavesdrop,verb,nghe trộm,Sort of eavesdrop on the activity of nerve cells in the brain.,Kiểu như là nghe trộm hoạt động của tế bào thần kinh trong não vậy.,To hear a conversation one is not intended to hear; to listen in.
manifesto,verb,tuyên ngôn,* See also Manifesto ; Official Declaration 1,"* Xem thêm Tuyên Ngôn , Bản; Tuyên Ngôn Chính Thức—1",(intransitive) To issue a manifesto
displacement,noun,[sự,That's displacement of space.,Đó là sự thay thế về không gian.,"The act of displacing, or the state of being displaced; a putting out of place."
incarceration,noun,sự bỏ tù,"Phelps, who was close to the Prophet Joseph, betrayed him in 1838, which led to Joseph’s incarceration in Missouri.","Phelps, là một người gần gũi với Tiên Tri Joseph, đã phản bội Vị Tiên Tri vào năm 1838, mà đưa đến sự bỏ tù ông ở Missouri.","The act of confining, or the state of being confined; imprisonment."
foster,adjective,khuyến khích,Five ways to foster experiences that lead to conversion.,Năm cách để khuyến khích những kinh nghiệm đưa đến sự cải đạo.,Providing parental care to unrelated children.
arbitrarily,adverb,chuyên quyền,Often they acted unfairly and arbitrarily .,Thường thường họ hành động một cách thiên vị và độc đoán .,In an arbitrary manner.
credo,noun,cương lĩnh,The credo says make sure the client is committed to their objective.,Các cương lĩnh nói rằng đảm bảo khách hàng... cam kết mục tiêu của họ tại mỗi bước.,A belief system.
immunize,verb,gây miễn dịch,Niki's immunization records.,Tài liệu về Niki .,(transitive) To make someone or something immune to something.
typhoid,noun,bệnh thương hàn,Father contracted typhoid fever while serving on the Russian front.,Cha tôi mắc phải bệnh thương hàn khi đang chiến đấu tại mặt trận Nga.,(pathology) typhoid fever
fluent,adjective,trôi chảy,"Fluent , Conversational Delivery with Proper Pronunciation","Nói trôi chảy , giọng nói chuyện và phát âm đúng","(linguistics) Able to speak a language accurately, rapidly, and confidently – in aflowingway."
stooge,noun,bù nhìn,A Nazi stooge like you?,1 Nazi bù nhìn như ông?,One who knowingly allows himself or herself to be used for another's profit; a dupe.
lackey,noun,tay sai,The Divine Might's lackeys deserve to die.,Tay sai cho Thiên Tôn càng đáng chết.,"A footman, liveried male servant."
prejudice,verb,định kiến,It's always heartwarming to see a prejudice defeated by a deeper prejudice .,Thật ấm lòng khi thấy một định kiến bị đánh bại bởi một định kiến nặng hơn.,An adverse judgement or opinion formed beforehand or without knowledge of the facts.
republican,adjective,đảng cộng hoà,Every Republican is against the Russians being involved.,Mọi thành viên đảng Cộng hoà chống đối Nga đều có liên quan.,Someone who favors a republic; an anti-monarchist.
claustrophobia,noun,nỗi lo sợ mình bị giam giữ,I have claustrophobia .,Tôi mắc chứng sợ không gian hẹp .,"The fear of closed, tight places."
sentry,noun,lính gác,How many hours the sentries stay on and when they go.,Mỗi lính gác ở đó bao nhiêu tiếng và khi nào thì chúng đi.,"A guard, particularly on duty at the entrance to a military base."
barrack,noun,trại,"That reminds him of the word baroque, barrack , bark, poodle,","Và điều đó gợi lại cho anh những từ "" kỳ dị, trại lính, tiếng sủa, vũng nước,","(military) A building for soldiers, especially when in garrison. Commonly in the plural, originally meaning temporary huts, but now usually applied to a permanent structure or set of buildings."
constitutional,adjective,hợp hiến,"Rutskoy's interim presidency, although constitutional , was never acknowledged outside Russia.","Chức tổng thống tạm quyền của Rutskoy, tuy rằng hợp hiến , nhưng lại không được công nhận bên ngoài nước Nga.",Conforming to the constitution.
beneficiary,adjective,người hưởng hoa lợi,The main beneficiaries of his will were his eight surviving children by Mrs. Jordan.,Những người hưởng hoa lợi từ bản chúc thư của ông là tám người con còn sống với Quý bà Mrs. Jordan.,One who benefits or receives an advantage.
evacuee,noun,người sơ tán,FEMA is assisting thousands of evacuees returning to their homes.,FEMA đang hỗ trợ hàng nghìn người sơ tán trở về nhà.,"A person who has been evacuated, especially a civilian evacuated from a dangerous place in time of war"
feasible,adjective,nghe xuôi tai,Sounds eminently feasible .,Nghe khả thi lắm.,"Doable, possible, achievable, workable."
unqualified,adjective,hoàn toàn,You're utterly unqualified to work in my office.,Cô hoàn toàn không đủ chuẩn để làm việc trong văn phòng của tôi.,"not qualified, ineligible, unfit for a position or task"
forswear,verb,thề bỏ,"Forswear it, sight!",Đó là dấu hiệu!,"(transitive) To renounce or deny something, especially under oath."
renounce,verb,từ bỏ,We don’t just renounce our weakness the way we renounce sin.,Chúng ta không từ bỏ sự yếu kém của mình theo cách chúng ta từ bỏ tội lỗi.,(card games) An act of renouncing.
rift,verb,bỏ ra,How long until we reach the Rift ?,Còn bao lâu ta tới được eo Rift ?,A chasm or fissure.
resistance,noun,chống cự,"13 When he is determined, who can resist him?","13 Khi ngài đã quyết, ai chống cự nổi?","The act of resisting, or the capacity to resist."
penitence,noun,sự hối lỗi,The penitent man is humble before God.,Người biết sám hối là phải hạ mình trước Chúa,Condition of being penitent.
incriminate,verb,buộc tội cho,You're likely to incriminate yourself.,Mẹ rất có khả năng buộc tội chính mình.,(transitive) To accuse or bring criminal charges against.
ecclesiastic,adjective,thầy tu,With what does one replace an ecclesiastical collar?,Cái thằng thầy tu ấy sẽ làm cái gì nhỉ?,Of or pertaining to the church; ecclesiastical.
oratory,noun,nghệ thuật diễn thuyết,"So it's not "" oratory , "" it's "" laboratory. ""","Cho nên không phải là "" oratory "" Nó là laboratory ( Phòng thí nghiệm )","(not countable) The art of public speaking, especially in a formal, expressive, or forceful manner."
myriad,adjective,vô số,and myriad other important functions in our bodies.,và vô số những chức năng khác trong cơ thể chúng ta.,"(now historical) Ten thousand; 10,000. [from mid-16th c.]"
indolent,adjective,không đau,"Although most infections follow an indolent course, the disease can progress rapidly.","Mặc dù hầu hết nhiễm trùng theo một cách không đau , bệnh có thể tiến triển nhanh chóng.","Habitually lazy, procrastinating, or resistant to physical labor/labour."
cataclysm,noun,biến động lớn,"The first half of the 20th century was an absolute disaster in human affairs, a cataclysm .","Trong nửa đầu thế kỉ 20 là một thời kì thảm họa của nhân loại, một biến động lớn .","A sudden, violent event."
fanaticism,noun,sự cuồng tín,"It's fanaticism , and we have to stop confusing the two.","Nó là sự cuồng tín , chúng ta nên rõ ràng giữa hai điều này",The characteristic or practice of being a fanatic.
ascribe,verb,gán cho,"Those words have been ascribed to Benito Mussolini, one-time dictator of Italy.","Đó là những lời mà người ta đã gán cho Benito Mussolini, một thời là nhà độc tài Ý.",(transitive) To attribute a cause or characteristic to someone or something.
