word,part_of_speech,meaning,example,example_meaning,definition
caricature,verb,tranh biếm hoạ,"In 1969 he began drawing caricatures for the state-run daily, al-Thawra.","Năm 1969, anh bắt đầu vẽ tranh biếm hoạ cho tờ nhật báo quốc doanh, al-Thawra.",A pictorial representation of someone in which distinguishing features are exaggerated for comic effect.
perverse,adjective,ngoan cố,And that's actually very perverse .,Điều này rất tai hại .,"Turned aside; hence, specifically, turned away from the (morally) right; willfully erring; wicked; perverted."
permeate,verb,thấm vào,"And if you think, it's permeated our whole culture, even our cities.","Tinh thần đó đã thấm vào toàn bộ nền văn hóa kể cả các đô thị, thành phố.","To pass through the pores or interstices of; to penetrate and pass through without causing rupture or displacement; -- applied especially to fluids which pass through substances of loose texture; as, water permeates sand."
forte,noun,sở trường,"Tech support's not exactly my forte , you know.","Hỗ trợ kỹ thuật không phải sở trường của tôi, anh biết đấy","Loud. Used as a dynamic directive in sheet music in its abbreviated form, ""f."", to indicate raising the volume of the music. (Abbreviated in musical notation with an f, the Unicode character 1D191.)"
exemplary,adjective,gương mẫu,Rechabites show exemplary obedience (1-19),Dòng họ Rê-cáp gương mẫu trong việc vâng lời (1-19),"Deserving honour, respect and admiration."
uncanny,adjective,huyền bí,But Gilda always had an uncanny sense of timing.,Nhưng cổ luôn có một giác quan huyền bí về thời điểm.,"strange, and mysteriously unsettling (as if supernatural); weird"
devout,adjective,sùng đạo,My husband and I were very devout at one time.,Chồng tôi và tôi... có thời rất sùng đạo .,"(obsolete) A devotional composition, or part of a composition; devotion."
serendipity,noun,khả năng cầu may,How about a dinner to celebrate this serendipity ?,"Gặp nhau âu cũng là duyên phận, tôi mời cô một bữa nhé.","An unsought, unintended, and/or unexpected discovery and/or learning experience that happens by accident and sagacity."
falter,verb,nao núng,(39) A family’s faith does not falter following the death of their daughter.,(39) Đức tin của một gia đình không hề nao núng sau cái chết của con gái họ.,unsteadiness.
sclerosis,noun,sự xơ cứng,Tuberous sclerosis .,Xơ cứng củ .,"(pathology) The abnormal hardening of body tissues, such as an artery."
mannerism,noun,thói kiểu cách,And what manner of man was He?,Và Ngài là người như thế nào?,"Exaggerated or effected style in art, speech, or other behavior."
appropriation,noun,sự chiếm hữu,Why is this appropriate ?,Tại sao phải làm thế ?,An act or instance of appropriating
faze,verb,làm bối rối,It doesn't faze me.,Tôi không thấy phiền .,"(informal) To frighten or cause hesitation; to daunt, put off (usually used in the negative), to perturb, to disconcert."
alcove,noun,hốc tường,What you're showing me here is an alcove .,Cậu đang cho tôi xem một hốc tường .,A small recessed area set off from a larger room.
trinket,verb,đồ nữ trang,Satan’s purpose is to tempt us to exchange the priceless pearls of true happiness and eternal values for a fake plastic trinket that is merely an illusion and counterfeit of happiness and joy.,Mục đích của Sa Tan là để cám dỗ chúng ta đánh đổi những viên ngọc vô giá của hạnh phúc đích thực và các giá trị vĩnh cửu để lấy một đồ nữ trang giả rẻ tiền bằng nhựa mà chỉ là hạnh phúc và niềm vui ảo tưởng và giả mạo mà thôi.,A small showy ornament or piece of jewelry
screed,verb,bức thư kể lể,,,A long discourse or harangue.
vicinity,noun,vùng lân cận,There are no hospitals in the vicinity of his house.,Vùng lân cận xung quanh nhà anh ấy chẳng có cái bệnh viện nào.,"Proximity, or the state of being near."
notwithstanding,noun,mặc dù,"However, notwithstanding the grandeur and glory of the gift, it is not free.","Tuy nhiên, mặc dù món quà có cao quý và vinh quang, nhưng nó không được ban cho không.","Nevertheless, all the same."
loll,verb,le,"The other two were banging on either side of the trucks roof, laughing and lolling their tongues.","Hai gã kia đập vào hai bên mui xe, vừa cười hô hố vừa thè lưỡi .",To act lazily or indolently; to recline; to lean; to throw one's self down; to lie at ease.
prowess,noun,năng lực,To measure humble skill against vaunted prowess .,Để đo lường kỹ năng khiêm tốn đối với năng lực được ca tụng.,Skillfulness and manual ability; adroitness or dexterity.
diffuse,verb,khuếch tán,"I saw a very small, diffuse abnormality in the brain waves.","Tôi thấy một sự bất bình thường rất nhỏ, khuếch tán trong sóng não.",Everywhere or throughout everything; not focused or concentrated.
tableau,noun,hoạt cảnh,Have you forgotten the tableau of the wars?,Ông quên cái hoạt cảnh chiến tranh rồi sao?,a striking and vivid representation; a picture
surmise,verb,phỏng đoán,"Well, it's not difficult to surmise how Nathan here feels about killing guards.","Không khó để phỏng đoán , Nathan thấy thế nào về việc giết lính canh.","Thought, imagination, or conjecture, which may be based upon feeble or scanty evidence; suspicion; guess; as, surmises of jealousy or of envy."
spiel,verb,bài diễn văn,"When I'm starting talks like this, I usually do a whole spiel about sustainability because a lot of people out there don't know what that is.","Khi tôi bắt đầu nói như thế này, tôi thường nói luôn cả một bài diễn văn về bền vững vì rất nhiều người không hề biết nó là gì.",A lengthy and extravagant speech or argument usually intended to persuade.
tousle,verb,co kéo,Hands patted my back and tousled my hair.,Những bàn tay vỗ nhẹ lưng tôi và xoa xoa tóc tôi.,To put into disorder; to tumble; to touse.
fruition,noun,quả,"Ten years, finally coming to fruition .","Mười năm, cuối cùng cũng đến ngày hái quả .",The fulfillment of something worked for.
nape,noun,cái gáy,The nape of the neck's hurting.,Cái gáy bị đau.,(obsolete) A tablecloth.
deadpan,adjective,hờ hững,So you can do deadpan .,Vậy cô có thể tỏ ra ngây ngô .,Deliberately impassive or expressionless (as a face or look).
