word,part_of_speech,meaning,example,example_meaning,definition
mob,verb,đám đông hỗn tạp,"For yes, it was now a mob , lacking any organization.","Đúng vậy, lúc đó họ chỉ là một đám đông hỗn tạp , vô tổ chức.",An unruly group of people.
harrowing,adjective,đau lòng,"Every day, I listen to harrowing stories of people fleeing for their lives, across dangerous borders and unfriendly seas.","Tôi hay phải nghe nhiều chuyện đau lòng về những người chạy trốn cuộc sống của họ, qua vùng biên giới nguy hiểm và những vùng biển động.",Present participle of harrow.
scrawny,adjective,khẳng khiu,"He was a scrawny little kid from the neighborhood, a couple years younger than Logan.","Là một thằng bé khẳng khiu trong xóm, nhỏ hơn Logan vài tuổi.","Thin, malnourished and weak."
flay,verb,róc,You flayed him.,Ngươi lột da hắn.,to lash
miasma,noun,khí độc,"not bad air or miasmas , as was previously thought.",không phải do không khí xấu hay khí độc như suy nghĩ trước đây.,A noxious atmosphere or influence.
grisly,adjective,rùng rợn,Hamas 's grisly reminder,Lời nhắc nhở rùng rợn của Hamas,"horrifyingly repellent; terrifying, gruesome"
accursed,adjective,đáng ghét,"Those who followed Jesus were viewed by the Jewish religious leaders as accursed , unsophisticated yokels, men unlettered and ordinary.",Các nhà lãnh đạo tôn giáo Do-thái xem những người theo Giê-su là dân quê mùa đáng ghét và khờ khạo; thất học và tầm thường (Giăng 7:47-49; Công-vụ các Sứ-đồ 4:13).,(prenominal) Hateful; detestable.
homestead,noun,trại,I've got a couple families in the homestead who changed their itinerary.,Tôi đã có một vài gia đình trong trại người thay đổi hành trình của họ.,"a house together with surrounding land and buildings, especially on a farm"
hinder,adjective,cản trở,Do not let distractions and isolation hinder communication within your family,Đừng để bất cứ điều gì cản trở bạn trò chuyện với gia đình,"(transitive) To make difficult to accomplish; to frustrate, act as obstacle."
situate,adjective,situate,8 Is there a parallel situation today?,8 Ngày nay có tình trạng tương tợ như thế không?,To place on or into a physical location. Most commonly used adjectivally in past participle.
skeptical,adjective,hoài nghi,I have a feeling we're gonna meet up with a lot of skepticism from these people.,Tôi có cảm giác chúng ta sẽ hội ngộ với nhiều sự hoài nghi từ họ.,"Having, or expressing doubt; questioning."
ether,verb,Ête,The book of Ether,Sách Ê The,"(organic chemistry, countable) A compound containing an oxygen atom bonded to two hydrocarbon groups."
venison,noun,thịt hươu,"In many parts of the world, the meat ( venison ) from red deer is used as a food source.",Ở nhiều nơi trên thế giới thịt hươu đỏ được sử dụng như một nguồn thực phẩm.,The meat of a deer. Carnal term (sarconym) for deer.
sullen,adjective,ủ,"Long, sullen silences and an occasional punch in the face.",Sự im lặng ủ rũ và kéo dài và đôi khi là một đấm vào mặt.,Having a brooding ill temper; sulky.
wretched,adjective,khốn khổ,I freed his wretched head from his miserable shoulders.,Ta thả cái đầu đáng thương của hắn khỏi đôi vai khốn khổ đó rồi.,"Very miserable; sunk in, or accompanied by, deep affliction or distress, as from want, anxiety, or grief; calamitous; woeful; very afflicting."
spiteful,adjective,đầy thù hận,You're jealous and spiteful and awful.,Cô là một kẻ hay ghen tị đầy thù hận là kinh khủng.,"Filled with, or showing, spite; having a desire to vex, annoy, or injure; malignant; malicious"
veranda,noun,hiên,We sit with our Bibles and textbooks on a small veranda attached to his house.,"Chúng tôi ngồi nơi hiên nhà, mở Kinh Thánh và ấn phẩm ra để học.",Alternative spelling of verandah.
clabber,verb,,A man will never work for a woman unless he's got clabber for brains!,"Đàn ông không bao giờ làm cho đàn bà, trừ khi hắn có đầu óc bằng bã đậu.",sour or curdled milk
belligerently,adverb,tham chiến,The British will think the Chinese are being belligerent,Người Anh thì nghĩ là người Hoa tham chiến,In a belligerent manner
kin,adjective,dòng họ,Depends on his kin .,Tùy vào dòng họ của nó.,"One or more relatives, such as siblings or cousins, taken collectively."
bureau,noun,văn phòng,Castor's the new acting director of the bureau .,Castor sê là đạo diễn của văn phòng .,"desk, usually with a cover and compartments for storing papers etc. located above the level of the writing surface rather than underneath"
settee,noun,ghế trường kỷ,"Um, if a settee is a little couch.","Um, nếu ghế trường kỷ là xôfa loại nhỏ.","A long seat with a back, -- made to accommodate several persons at once."
gruel,noun,cháo,"Hold on, I'll make you some rice gruel with eggs.","Cố lên, anh sẽ nấu cháo trứng cho em ăn.","A thin, watery porridge."
slovenly,adjective,lôi thôi,"Also, he will exercise care so as not to be dressed in a slovenly way.","Trái lại, người cũng cẩn thận không ăn mặc lôi thôi xốc xếch .",Having an untidy appearance; unkempt.
urchin,noun,thằng ranh con,"You know, you're an urchin .",Anh là một thằng ranh con .,A mischievous child.
threadbare,adjective,cũ rích,"Eldred recalls that when his school trousers became threadbare , his mother simply patched them up—again and again and again!",Eldred hồi tưởng cảnh mẹ cứ vá đi vá lại cái quần đi học cũ rích của anh.,"(of cloth) shabby, frayed and worn to an extent that warp threads show"
