word,part_of_speech,meaning,example,example_meaning,definition
lynch,verb,hành hình kiểu linsơ,"Although Tom is spared from being lynched , he is killed with excessive violence during an attempted escape from prison, being shot seventeen times.","Dù nhân vật Tom thoát khỏi cảnh bị hành hình kiểu linsơ , anh cuối cùng bị giết trong cảnh bạo lực thái quá khi tìm cách thoát khỏi nhà tù, lúc ấy, anh bị bắn đến 17 lần.","(pejorative) To execute without a proper legal trial, especially by hanging."
protrude,verb,thò ra,I have an unidentified metal object protruding from the bottom.,Tôi có một vật bằng kim loại chưa nhận biết được thò ra ở đáy biển.,"To extend from, above or beyond a surface or boundary; to bulge outward; to stick out."
strut,adjective,đi khệnh khạng,You think you can just strut back in here like nothing's ever happened?,Anh nghĩ anh có thể đi khệnh khạng vào đây và coi như chưa có gì xảy ra?,A support rod.
domestic,adjective,nội địa,Sheremetyevo-1 (used by domestic flights) was opened on 3 September 1964.,Sheremetyevo-1 (được sử dụng cho các tuyến nội địa ) được mở cửa vào ngày 3/11/1964.,Of or relating to the home.
clamber,verb,trèo,Can you clamber out?,Có thể trèo ra được không?,"To climb something with some difficulty, or in a haphazard fashion."
graze,verb,sượt qua,"Bullet grazed my cheek, but I haven't fallen.",Viên đạn đã sượt qua má tôi nhưng tôi vẫn chưa gục ngã.,The act of grazing; a scratching or injuring lightly on passing.
placidly,adverb,,"Jem said placidly , “We are going to give a note to Boo Radley.”","Jem nói một cách bình thản, “Tụi tao sẽ gửi một lá thư cho Boo Radley.”",In a placid manner.
ration,noun,khẩu phần,"Then the food ration office, if they're alive, they've got to eat!","Rồi văn phòng cấp khẩu phần ăn, nếu còn sống, họ sẽ phải ăn!",A portion designated to a person or group.
conservatory,noun,nhạc viện,Didn't you girls say you went to a conservatory ?,Không phải hai cô nói là đã từng học nhạc viện sao?,(rare) pertaining to conservation
bridle,verb,hểnh,What will help us to bridle our tongue?,Điều gì sẽ giúp chúng ta kiềm chế miệng lưỡi?,The headgear with which a horse is directed and which carries a bit and reins.
groom,verb,chú rể,"No, it's only bad luck if the groom isn't here before the wedding.","Không, chỉ xui xẻo khi chú rể không có đây trước đám cưới.",A man who is about to become or has recently become part of a married couple. Short form of bridegroom.
plait,noun,bím tóc,We'll plait a braid first.,Chúng ta sẽ tết một bím tóc trước.,"A flat fold; a doubling, as of cloth; a pleat; as, a box plait."
pram,noun,xe nôi,Somebody already wants to buy the pram .,Có người muốn xúc cái xe nôi rồi.,"(New Zealand, UK, Australian) A small vehicle in which a newborn baby is pushed around in a lying position; a perambulator"
bleak,adjective,ảm đạm,And the overall outlook for man’s future remains bleak .,Và viễn tượng nói chung về tương lai của con người vẫn ảm đạm .,Without color; pale; pallid.
apartheid,verb,Apacthai,It's bigger than the anti- apartheid movement.,Nó còn lớn hơn phong trào chống Apacthai .,The policy of racial separation used in South Africa from 1948 to 1990.
port,adjective,cổng,Choose a port where the server listens on,Chọn một cổng để máy chủ lắng nghe,"(telephony) To carry or transfer an existing telephone number from one telephone service provider to another.Ferrarama 21:06, 8 November 2010 (UTC)"
anthropologist,noun,nhà nhân loại học,"And then they write a paper, and maybe a few other anthropologists read it,",Và rồi họ viết một văn kiện và có thể vài nhà nhân loại học khác đọc nó,One who is versed in anthropology.
paleontologist,noun,nhà cổ sinh vật học,You're a paleontologist too?,Cô cũng là nhà cổ sinh vạt học à?,one who studies paleontology
missionary,noun,người truyền giáo,Ask the missionaries !,Hãy hỏi những người truyền giáo !,A person who travels attempting to spread a religion or a creed.
accordance,noun,sự ban cho,Paul explains that “we have gifts differing according to the undeserved kindness given to us.”,"Phao-lô giải thích “chúng ta có các sự ban - cho khác nhau, tùy theo ơn đã ban cho chúng ta”.",Agreement; harmony; conformity; compliance.
initiation,noun,lễ kết nạp,You want to tell us about initiation ?,Cậu có muốn chúng tôi biết về lễ kết nạp không?,"The act of initiating, or the process of being initiated or introduced; as, initiation into a society, into business, literature, etc."
expedition,noun,cuộc thám hiểm,Byrd’s expeditions illustrate the value of keeping a log.,Những cuộc thám hiểm của ông Byrd làm nổi bật giá trị của việc ghi chép sổ lưu.,(obsolete) The quality of being expedite; efficient promptness; haste; dispatch; speed; quickness; as to carry the mail with expedition.
colonial,adjective,thực dân,"I know, one has to reason with these colonials to get them to do anything",Phải tranh luận với những tên thực dân này để bắt chúng làm gì đó,of or pertaining to a colony.
drab,adjective,buồn tẻ,That's too drab for a spring day.,Cái đó quá buồn tẻ cho một ngày xuân.,"A fabric, usually of thick wool or cotton, having a drab blee or colour."
poacher,noun,người săn trộm,"I caught a couple of poachers , sir, with snares and rabbits, this morning.","Tôi bắt được mấy người săn trộm , thưa ông, với bẫy và thỏ, sáng nay.","A person who trespasses in order to take game illegally, one who poaches."
impale,verb,đâm qua,I've been impaled .,Tôi bị xuyên qua này!,to pierce with a pale; to put to death by fixing on a sharp stake.
shingle,verb,đá cuội,The stress brought on a painful case of shingles .,"Sự căng thẳng đã khiến tôi mắc chứng bệnh đau đớn, đó là zôna thần kinh .",(by extension) Any paddle used for corporal punishment
ranger,noun,biệt kích,"You could've killed me, Space Ranger .","Ngươi có thể đã giết ta, tên biệt kích không gian.","a keeper, guardian, or soldier who ranges over a region to protect the area or enforce the law."
foliage,noun,lá,A number of deciduous plants remove nitrogen and carbon from the foliage before they are shed and store them in the form of proteins in the vacuoles of parenchyma cells in the roots and the inner bark.,"Một số cây rụng lá rút đi nitơ và cacbon từ tán lá trước khi cho rụng đi, và sẽ trữ lại những chất đó dưới dạng protein tại không bào của các tế bào mô mềm ở rễ và phần vỏ cây nằm trong.",An architectural ornament representing foliage.
nocturnal,adjective,về đêm,One of the most voracious nocturnal predators is also one of the hardest to see.,Một trong những thú săn mồi phàm ăn về đêm cũng là kẻ khó thấy nhất.,"(of a person, creature, group, or species) Primarily active during the night."
loom,verb,khung cửi,It is spun on the looms of the gods.,Nó được kéo sợi trên khung cửi của thần linh.,"A frame or machine of wood or other material, in which a weaver forms cloth out of thread; a machine for interweaving yarn or threads into a fabric, as in knitting or lace making"
vigil,noun,kinh cầu ban đêm,“Be Vigilant ”,“ Hãy tỉnh - thức ”,"a watch kept during normal sleeping hours, especially over the body of a recently deceased or dying person"
bristle,verb,lông cứng,""" by ends of nimble bristles",""" với những ngọn lông cứng thuần thục, """,A stiff or coarse hair.
retaliate,verb,trả đũa,"If you do something, then tomorrow they'll retaliate .","Nếu anh làm gì đó với họ, thì ngày mai họ sẽ trả đũa lại anh.",To do something harmful or negative to get revenge for some harm; to fight back or respond in kind to an injury or affront.
wean,verb,cai sữa,"Weaning occurs on the 11th to 20th day, according to different studies.","Việc cai sữa xảy ra vào ngày 11 đến ngày 20, theo các nghiên cứu khác nhau.",(transitive) To cease giving milk to an offspring.
sparse,adjective,thưa thớt,Vegetation becomes even more sparse towards the northwest due to low rainfall.,Cây cỏ trở nên thưa thớt hơn ở phía tây bắc vì lượng mưa thấp.,Having widely spaced intervals.
