word,part_of_speech,meaning,example,example_meaning,definition
croquet,verb,bóng vồ,Croquet ?,Croquet ?,"(uncountable, games) A game played on a lawn, in which players use mallets to drive wooden balls through hoops (wickets)."
predominantly,adverb,,A gas well produces predominantly natural gas.,Khí đốt tạo ra khí tự nhiên chủ yếu .,In a predominant manner. Most commonly or frequently by a large margin.
puckish,adjective,tinh quái,He was a puckish widower whose wife and children were dead and whose grandchildren lived far away.,Ông là một người tinh quái với vợ và các con đều đã chết còn cháu chắt thì sống ở xa.,mischievous; excessively playful.
sophisticated,adjective,tinh vi,We're just saying the Unsubs are sophisticated enough to study other crimes.,Chúng tôi đang nói các hung thủ đủ tinh vi để nghiên cứu tội ác khác.,"Having obtained worldly experience, and lacking naiveté; cosmopolitan."
clarity,noun,sự rõ ràng,But this is all for the clarity of the public Tube map.,Nhưng cũng là vì tạo ra sự rõ ràng cho bản đồ tàu điện công cộng.,"The state, or measure of being clear, either in appearance, thought or style; lucidity"
hassock,noun,chiếc gối quỳ,,,A cushion used primarily in churches for kneeling on while praying.
revival,noun,hồi sinh,"Finally, it became clear that Chad could not be revived .","Cuối cùng, rõ ràng là Chad không thể hồi sinh được nữa.","Renewed pursuit, or cultivation, or flourishing state of something, as of commerce, arts, agriculture."
gurney,noun,băng ca,That's a gurney .,Đó là băng ca .,(US) A stretcher having wheeled legs.
moderate,adjective,vừa phải,How can you tell whether an activity is moderate or vigorous?,Làm sao bạn có thể biết môn tập nào vừa phải hay nâng cao?,Not excessive; acting in moderation
signify,verb,có nghĩa là,The word “ransom” signifies paying the price for the redemption of captives.,Chữ “giá chuộc” có nghĩa là trả một giá tiền để chuộc lại những người bị giam cầm.,To give (something) a meaning or an importance.
trustee,verb,ủy thác,He has since served as chairman and currently as trustee for the foundation.,Ông đã từng là chủ tịch và hiện là người được ủy thác cho quỹ này.,"A person to whom property is legally committed in trust, to be applied either for the benefit of specified individuals, or for public uses; one who is intrusted with property for the benefit of another; also, a person in whose hands the effects of another are attached in a trustee process."
levee,noun,đê,The ancient Sumerians in Mesopotamia used a complex system of canals and levees to divert water from the Tigris and Euphrates rivers for irrigation.,Người Sumer cổ đại ở Mesopotamia đã sử dụng một hệ thống kênh và đê phức tạp để chuyển nước từ sông Tigris và sông Euphrates để tưới tiêu.,"An embankment to prevent inundation; as, the levees along the Mississippi."
matron,noun,bà quản lý,"... and a loaf for Matron , please.","Và một ổ bánh mì cho bà Quản lý , làm ơn.","A mature woman; a wife or a widow, especially, one who has borne children; a woman of staid or motherly manners."
jut,verb,lòi ra,Jut overpreparing for a hearing.,Chỉ sẵn sàng nghe thôi.,something that sticks out
perpetually,adverb,luôn,"According to Mr Lindsay, we should both be in a state of perpetual tumescence.","Nếu theo ông Lindsay, thì chúng ta nên luôn luôn sẵn sàng ứng chiến.",Seeming to never end; endlessly; constantly.
fitful,adjective,chập chờn,It was a rather fitful sleep though.,Nó có vẻ giống một giấc ngủ chập chờn .,Irregular; unsteady; characterized by fits.
demonstration,noun,cuộc biểu tình,They went to suppress a demonstration in Suwon city.,Họ đi đàn áp một cuộc biểu tình ở Suwon rồi.,The act of demonstrating; showing or explaining something.
drawl,verb,nói lè nhè,"HE taught us Drawling , Stretching, and Fainting in","Ngài dạy chúng ta Drawling, Trải dài, và Ngất xỉu trong","a way of speaking slowly while lengthening vowel sounds and running words together. Characteristic of some southern US accents, as well as Scots."
sitar,noun,,( Beatboxing ) ( Sitar ),( Beatbox ) ( Đàn sita của Ấn ),"(music) A Hindustani/Indian stringed classical musical instrument, typically having a gourd as its resonating chamber."
amplify,verb,khuếch đại,Amniotic fluids have a tendency to amplify sound.,Dịch ối có chiều hướng khuếch đại âm thanh.,"(transitive) To render larger, more extended, or more intense, and the like;—used especially of loudspeakers, telescopes, microscopes, etc."
funk,verb,sợ,"Albert, I know you're taking this breakup really hard, and I understand, but you got to get out of this funk .","Albert, tôi hiểu cậu gặp khó khăn khi bị đá, nhưng cậu phải vượt qua nỗi sợ này.",(obsolete) spark
miffed,adjective,,"I must say, they were a little miffed at you for borrowing their cipher.","Phải nói là, họ hơi phật ý về việc anh mượn đỡ bản mật mã của họ.",Simple past tense and past participle of miff.
censor,verb,kiểm duyệt,A censor does only what his work is.,Một nhân viên kiểm duyệt chỉ làm nhiệm vụ của mình.,"(history) A Roman magistrate, originally a census administrator, by Classical times a high judge of public behavior and morality"
accommodate,adjective,chứa,There's enough space and ventilation to accommodate an embalming suite.,Có đủ không gian và thoáng mát để chứa một bộ máy ướp xác.,"(transitive) To render fit, suitable, or correspondent; to adapt; to conform; as, toaccommodateourselves to circumstances."
persuasion,noun,sự thuyết phục,"Even so, the President is gonna require some serious persuasion .","Kể cả như vậy, tổng thống sẽ yêu cầu những lí lẽ thực sự thuyết phục đấy.","The act of persuading, or trying to do so; the addressing of arguments to someone with the intention of changing their mind or convincing them of a certain point of view, course of action etc. [from 14th c.]"
idle,noun,nhàn rỗi,"Yet, that car sits idle for 23 hours a day.","Tuy nhiên, chiếc xe đó chỉ ngổi đó nhàn rỗi trong 23 giờ một ngày.","(obsolete) Empty, vacant."
seedy,adjective,khó ở,As opposed to your seedy motel?,Chứ không phải nhà nghỉ xơ xác của anh?,suffering the effects of a hangover
counter,adjective,máy đếm,This is a Geiger counter .,Đây là máy đếm .,"An object (now especially a small disc) used in counting or keeping count, or as a marker in games, etc."
gait,noun,dáng đi,"But no, just the mechanics stabilized the gait , and the robot doesn't fall over.","Không, chỉ các cơ chế đã giữ dáng đi ổn định, và con robot không bị ngã xuống.",Manner of walking or stepping; bearing or carriage while moving.
supple,adjective,dẻo,The ideals of participatory democracy are represented through suppleness rather than rigidity.,Ý tưởng về một chế độ dân chủ khách quan được thể hiện qua sự mềm dẻo hơn là sự cứng nhắc.,"pliant, flexible, easy to bend"
raspy,adjective,rasping,* ( raspy breathing ) *,Chúng ta sẽ có chiến tranh,"(of sound) Rough, raw, especially used to describe vocal quality."
vial,verb,lọ nhỏ,"They then tried to force a vial into my mouth, and broke it in my teeth.","Rồi họ cố gắng nhét một lọ nhỏ vào miệng tôi, và đập cái lọ đó vào răng tôi.","A glass vessel or bottle, especially a small bottle used to store medicine or perfume."
upholster,verb,nhồi nệm,"This is a $ 4,000 sofa, upholstered in Italian silk.",Đây là một cái sofa 4.000 đô bọc bằng lụa Ý!,"To fit padding, stuffing, springs, webbing and fabric covering to furniture."
size up,verb,,To size sb up finish.,Để kích thước sb lên kết thúc.,"(idiomatic) To evaluate; to estimate or anticipate the magnitude, difficulty, or strength of something."
swagger,verb,bảnh bao,"Yeah, it's all about swagger .",Cậu phải trở nên bảnh bao .,"A bold, or arrogant strut."
