word,part_of_speech,meaning,example,example_meaning,definition
wrench,verb,giật mạnh,The old woman with a sudden wrench broke free and ran from the room .,Bà cụ đột ngột giật mạnh thoát ra và chạy ra khỏi phòng .,A movement that twists and pulls violently.
appease,verb,an ủi,Perhaps they will be appeased with suitable replacement,Có thể họ sẽ được an ủi bởi một sự thay thế phù hợp,To make quiet; to calm; to reduce to a state of peace; to dispel (anger or hatred).
parched,adjective,khát,Can you not see the gentleman is parched ?,Không thấy quý ông này khát tím mặt lên rồi hay sao?,Simple past tense and past participle of parch.
plaintive,adjective,than vãn,Uttering each the plaintive cry:,Kêu lên tiếng than vãn ai oán:,"Sorrowful, mournful or melancholic."
brisk,adjective,hoạt bát,That's brisk !,Thật thoáng mát !,Full of liveliness and activity; characterized by quickness of motion or action; lively; spirited; quick.
tinge,Verb,thấp thoáng,Hope tinged by worrying signs over virus' grip,Hy vọng thấp thoáng trên những dấu hiệu đáng lo ngại giữa gọng kìm virus,"A small amount of something, especially of an added colour."
promenade,verb,cuộc đi chơi,You stroll down the promenade,""" rồi bạn xuống đi dạo dưới gốc cây bồ đề. ""","Formal term for a prom, a dance."
heathen,adjective,người ngoại đạo,"I can't help it, when they refuse to speak to the heathens ?",Họ không chịu nói chuyện với người ngoại đạo .,not adhering to an Abrahamic religion; pagan.
parasol,noun,cái dù,Ruby pointed with the tip of her parasol and drew a circle in the snow.,Ruby chỉ bằng đầu cái dù của bà và vẽ một vòng tròn vào tuyết.,A small light umbrella used as protection from the sun.
parcel,noun,gói,Why don't we send them some food parcels ?,Sao không gởi cho họ những gói thức ăn của chúng ta?,A package wrapped for shipment.
consecrate,verb,hiến,A consecrated life is a life of integrity.,Một cuộc đời dâng hiến là một cuộc đời liêm chính.,"To declare, or otherwise make something holy."
sashay,verb,,Are you mad at me for sashaying around?,Có phải anh giận vì em vẹo ?,A chassé.
hock,verb,hough,Where's the ham hock ?,Giò heo đâu rồi?,"A Rhenish wine, of a light yellow color, either sparkling or still, from the Hochheim region, but often applied to all Rhenish wines."
intently,adverb,chăm chú,I watched her closely and was surprised that she read every single line— intently .,Tôi theo dõi bà rất kỹ và ngạc nhiên thấy bà— chăm chú đọc từng hàng chữ.,In an intent or focused manner.
rig,verb,mặc,If Johnny Weissmuller were in the soup wearing a 200-pound diving rig he couldn't swim to fuck Esther Williams if she was right there naked.,Nếu Johnny Weissmuller mặc 1 bộ lặn 200-pound ông ấy không thể bơi đến Esther Williams nếu không có 1 cô nàng ở ngay đó trần như nhộng.,"(slang, nautical) The rigging of a sailing ship or other such craft."
dappled,adjective,có đốm sáng,"Roans, palominos, buckskins and silver dapples exist in smaller numbers.","Các màu roan, palominos, Buckskins và dapples bạc tồn tại với số lượng nhỏ hơn.","Having a mottled or spotted skin or coat, dapple."
smattering,noun,kiến thức nông cạn,It can take root in a rocky crevice with a smattering of soil.,Nó có thể bắt rễ trong khe đá với một ít đất.,A superficial or shallow knowledge of a subject.
sporadic,adjective,bất định,Your signal has been coming in sporadically since the storm hit.,Tín hiệu của các cậu đã trở nên rời rạc kể từ khi cơn bão ập tới.,Rare and scattered in occurrence.
