Word,Lesson ID
modest,3400
churning,3400
impassive,3400
condescending,3400
exodus,3400
dismay,3400
composure,3400
benevolent,3400
bodega,3400
roil,3400
understatement,3400
aback,3400
feasible,3400
beeline,3400
marred,3400
carrel,3400
peruse,3400
prod,3400
garbled,3400
lull,3400
diligence,3400
altruistic,3400
aboveboard,3400
refrain,3400
shamble,3400
innards,3400
incriminating,3400
barrage,3400
fluke,3400
extradition,3400
ottoman,3401
abstract,3401
mousy,3401
maintain,3401
sanction,3401
groggy,3401
bleary,3401
eligibility,3401
accountability,3401
croon,3401
gyrate,3401
pulsate,3401
skeptical,3401
contested,3401
variation,3401
plod,3401
monotony,3401
graze,3401
hyperventilate,3401
flit,3401
eulogy,3401
pallbearer,3401
procession,3401
sterile,3401
artery,3401
at large,3401
barbed,3401
vestibule,3401
gaunt,3401
static,3401
balmy,3402
glaring,3402
hub,3402
tangent,3402
bovine,3402
contemplation,3402
oppressive,3402
meager,3402
gallows,3402
accessible,3402
consist,3402
grub,3402
immense,3402
melancholy,3402
brooch,3402
rueful,3402
bristly,3402
stationary,3402
resentful,3402
staggering,3402
exasperated,3402
intent,3402
jaunty,3402
deprecate,3402
marionette,3402
wisp,3402
remnant,3402
galling,3402
disheartened,3402
venture,3402
abreast,3402
prune,3402
grubby,3402
idly,3402
stern,3402
irrelevant,3402
prim,3402
solemnly,3402
plaintively,3402
bleak,3402
bridle,3403
burly,3403
plead,3403
perverse,3403
dismay,3403
implore,3403
falter,3403
peculiar,3403
whit,3403
scornful,3403
parson,3403
elated,3403
recede,3403
vanity,3403
vigorous,3403
reservoir,3403
colander,3403
glimmer,3403
steep,3403
homely,3403
submission,3403
indomitable,3403
eddy,3403
perilous,3403
strew,3403
helter-skelter,3403
loll,3403
aimlessly,3403
cavernous,3403
survey,3403
mirage,3403
trill,3403
disarray,3403
luxurious,3403
decisive,3403
bramble,3404
anguish,3404
consciousness,3404
evidently,3404
shrill,3404
linger,3404
earnestly,3404
barbarian,3404
illiterate,3404
constable,3404
ordeal,3404
courteous,3404
companionable,3404
accommodation,3404
grudgingly,3404
canter,3404
gander,3404
grate,3404
threadbare,3404
teeming,3404
searing,3404
barbed,3404
contented,3404
poised,3404
