Word,Lesson ID
yardstick,6490
concentrate,6490
specialty,6490
porridge,6490
leer,6490
plead,6490
drench,6490
insist,6490
strict,6490
windbag,6490
overpower,6490
mousy,6490
snicker,6490
scrawny,6490
fiery,6490
assume,6491
butterfingers,6491
windbreaker,6491
pupil,6491
tether,6491
fortunate,6491
hack,6491
attache,6491
claim,6491
mysterious,6491
evidence,6491
generous,6491
filch,6491
eventually,6491
assure,6491
vibrant,6492
gorge,6492
chasm,6492
exasperated,6492
crusty,6492
capacity,6492
designate,6492
belligerent,6492
chafe,6492
wrest,6492
groggy,6492
jubilant,6492
futile,6492
plague,6492
bewildered,6492
clout,6492
evade,6492
dejected,6492
resounding,6492
momentum,6492
disgruntled,6492
determination,6492
blunt,6492
curt,6492
sullen,6492
dismally,6492
frigid,6492
emphatically,6492
junction,6492
immerse,6492
grueling,6492
maneuver,6492
crude,6492
incredulously,6492
protruding,6492
endowed,6492
dissipate,6492
manipulate,6492
genuine,6492
avid,6492
calico,6493
haunch,6493
glint,6493
gruff,6493
smoldering,6493
clamber,6493
deflect,6493
irritable,6493
neutral,6493
unflinching,6493
suit,6493
presumably,6493
scrawl,6493
grudgingly,6493
inquisitive,6493
frank,6493
inclined,6493
necessarily,6493
baffled,6493
severe,6493
scoff,6493
rigid,6493
snare,6493
grim,6493
prompt,6493
hamper,6493
benefactor,6493
churn,6493
obscure,6493
reluctantly,6493
weary,6494
voluntarily,6494
agility,6494
converge,6494
ruffle,6494
hazy,6494
occur,6494
defiantly,6494
mockery,6494
practically,6494
partition,6494
revert,6494
unintentional,6494
conscience,6494
descend,6494
margin,6494
lever,6494
stationary,6494
laden,6494
conviction,6494
sprawl,6494
apparently,6494
anticipate,6494
indignantly,6494
instinctive,6494
kindle,6494
plaudit,6494
reel,6494
gingerly,6494
resume,6494
astray,6495
barren,6495
deserted,6495
desolate,6495
devoid,6495
lack,6495
nonexistent,6495
omit,6495
removed,6495
truant,6495
unavailable,6495
vacant,6495
vanish,6495
void,6495
wanting,6495
aggravated,6496
belligerent,6496
bitter,6496
choleric,6496
cross,6496
enraged,6496
exasperated,6496
furious,6496
huffy,6496
incensed,6496
indignant,6496
infuriated,6496
irascible,6496
irate,6496
ire,6496
irritated,6496
livid,6496
outraged,6496
truculent,6496
vehement,6496
vexed,6496
wrathful,6496
abominable,6497
adverse,6497
atrocious,6497
corrupt,6497
dastardly,6497
deficient,6497
despicable,6497
disastrous,6497
dreadful,6497
execrable,6497
grim,6497
harsh,6497
horrid,6497
inferior,6497
lousy,6497
maleficent,6497
malevolent,6497
naughty,6497
putrid,6497
rancid,6497
reprobate,6497
rotten,6497
shoddy,6497
slipshod,6497
substandard,6497
unfortunate,6497
unruly,6497
vile,6497
villainous,6497
wicked,6497
alluring,6498
appealing,6498
breathtaking,6498
dazzling,6498
elegant,6498
exquisite,6498
gorgeous,6498
handsome,6498
lovely,6498
pulchritudinous,6498
radiant,6498
ravishing,6498
resplendent,6498
splendid,6498
stunning,6498
behemoth,6499
capacious,6499
colossal,6499
elephantine,6499
enormous,6499
gargantuan,6499
gigantic,6499
humongous,6499
immeasurable,6499
immense,6499
juggernaut,6499
leviathan,6499
mammoth,6499
massive,6499
monumental,6499
prodigious,6499
titanic,6499
towering,6499
tremendous,6499
vast,6499
bromide,6500
drudgery,6500
hackneyed,6500
humdrum,6500
insipid,6500
interminable,6500
monotonous,6500
mundane,6500
prosaic,6500
stodgy,6500
stultify,6500
tedious,6500
tiresome,6500
trite,6500
vapid,6500
composed,6501
dispassionate,6501
impassive,6501
imperturbable,6501
mellow,6501
placid,6501
poised,6501
quiescent,6501
relaxed,6501
repose,6501
sedate,6501
serene,6501
smooth,6501
tranquil,6501
unflappable,6501
clarify,6502
clarion,6502
diaphanous,6502
limpid,6502
lucid,6502
obvious,6502
pellucid,6502
translucent,6502
transparent,6502
unambiguous,6502
awkward,6503
blunder,6503
gauche,6503
gawky,6503
incompetent,6503
inept,6503
klutz,6503
maladroit,6503
oaf,6503
uneasy,6503
ungainly,6503
untoward,6503
unwieldy,6503
arctic,6504
biting,6504
bitter,6504
brisk,6504
chilly,6504
crisp,6504
frigid,6504
frostbite,6504
frosty,6504
hibernal,6504
gelid,6504
glacial,6504
hypothermia,6504
polar,6504
raw,6504
wintry,6504
abate,6505
buckle,6505
cascade,6505
collapse,6505
decline,6505
degrade,6505
depreciate,6505
descend,6505
diminish,6505
droop,6505
dwindle,6505
ebb,6505
flag,6505
founder,6505
lapse,6505
plummet,6505
plunge,6505
settle,6505
sink,6505
slump,6505
ardent,6506
emotive,6506
fervent,6506
fervid,6506
histrionic,6506
impassioned,6506
maudlin,6506
mawkish,6506
overwrought,6506
poignant,6506
barren,6507
cavity,6507
depleted,6507
deserted,6507
desolate,6507
devoid,6507
drivel,6507
evacuate,6507
hollow,6507
vacant,6507
vacuous,6507
vacuum,6507
vapid,6507
void,6507
accomplished,6508
adept,6508
capable,6508
competent,6508
cultivated,6508
laudable,6508
learned,6508
master,6508
seasoned,6508
skillful,6508
versed,6508
wise,6508
adulterate,6509
apocryphal,6509
bogus,6509
counterfeit,6509
deceitful,6509
deceptive,6509
dishonest,6509
dissembling,6509
ersatz,6509
fabricate,6509
faulty,6509
feigned,6509
forge,6509
fraudulent,6509
hypocritical,6509
inaccurate,6509
incorrect,6509
malicious,6509
mendacious,6509
meretricious,6509
mislead,6509
myth,6509
phony,6509
prevaricate,6509
specious,6509
spurious,6509
unfounded,6509
abroad,6510
distant,6510
inaccessible,6510
isolated,6510
remote,6510
removed,6510
secluded,6510
separate,6510
sequester,6510
yonder,6510
abrupt,6511
apace,6511
brisk,6511
cursory,6511
expedite,6511
express,6511
fleet,6511
fleeting,6511
hasty,6511
instantaneous,6511
meteoric,6511
nimble,6511
rapid,6511
suddenly,6511
swift,6511
velocity,6511
dearth,6512
deficiency,6512
drought,6512
famine,6512
inadequate,6512
insufficient,6512
lack,6512
lean,6512
meager,6512
paltry,6512
paucity,6512
privation,6512
scantiness,6512
scarce,6512
shortage,6512
skimpy,6512
smattering,6512
sparsity,6512
cram,6513
crowd,6513
glut,6513
gorge,6513
laden,6513
sate,6513
satiated,6513
saturated,6513
stock,6513
surfeit,6513
teeming,6513
altruistic,6514
beneficent,6514
benevolent,6514
charitable,6514
hospitable,6514
lavish,6514
magnanimous,6514
munificent,6514
philanthropic,6514
selfless,6514
amazing,6515
choice,6515
commendable,6515
deluxe,6515
exalted,6515
excellent,6515
exceptional,6515
exemplary,6515
exquisite,6515
glorious,6515
magnificent,6515
marvelous,6515
outstanding,6515
satisfactory,6515
sound,6515
splendid,6515
sterling,6515
stupendous,6515
sublime,6515
superb,6515
superior,6515
superlative,6515
wonderful,6515
worthy,6515
virtuous,6515
avaricious,6516
