Word,Lesson ID
folly,928
spontaneous,928
irony,928
decent,928
assertion,928
repentance,928
suit,928
gratify,928
extravagance,928
sully,928
frank,928
mince,928
ignominy,928
blunder,928
objection,928
pathetic,928
critical,928
mar,928
impassive,928
immensely,928
stoic,929
stark,929
barbed,929
reverie,929
figment,929
yearn,929
scaffold,929
keen,929
sow,929
introvert,929
fervor,930
garish,930
exhort,930
pillage,930
inscrutable,930
leprosy,930
conspicuous,930
defile,930
indelible,930
browbeat,930
indomitable,930
kowtow,930
dither,930
incredulous,930
joie de vivre,930
tensile,930
apt,930
propagate,930
doggedly,930
requiem,930
chide,930
resounding,930
caustic,930
inadvertent,930
trepidation,930
disconsolate,930
itinerant,930
inordinate,930
brusque,930
liquidate,930
morose,930
eddy,930
vacuous,930
cant,930
burgeon,930
abreast,930
blight,930
placate,930
colicky,930
render,930
cordon,931
rudimentary,931
vestige,931
altruism,931
pique,931
pittance,931
tract,931
patronizing,931
filch,931
decorum,931
solicitous,931
tenuous,931
internment,931
diatribe,931
inkling,931
de facto,931
compliant,931
ensue,931
contingent,931
visceral,931
palpable,931
indignation,931
temerity,931
macabre,931
cipher,931
languish,931
clinical,931
lucidity,931
haughty,931
scant,931
ingratiate,931
turret,931
contempt,931
barrage,931
fodder,931
emanate,931
sallow,931
infinitesimal,931
blanch,931
inconsequential,931
cloying,932
encroach,932
intersperse,932
discreet,932
artillery,932
fatigues,932
pidgin,932
uncouth,932
toady,932
qualm,932
ascetic,932
overbearing,932
homely,932
clarion,932
inoculation,932
brazen,932
undulate,932
ambient,932
fetid,932
ephemeral,932
imbue,932
wraith,932
dub,932
squalor,932
pilfer,932
bivouac,932
fitful,932
dervish,932
interpose,932
slough,932
foreboding,932
precipitous,932
congeal,932
fusillade,932
emaciated,932
festoon,932
adamant,932
bracing,932
retinue,932
adjutant,932
salvo,933
placard,933
provincial,933
promenade,933
dilapidated,933
raze,933
disarray,933
brash,933
invincible,933
intimate,933
permeate,933
bleak,933
conversant,933
tendril,933
haggard,933
reconnoiter,933
listless,933
thatch,933
mill,933
vise,933
pervade,933
lackluster,933
incongruent,933
nonchalantly,933
affluence,933
concierge,933
ungainly,933
requisition,933
whorl,933
squelch,933
mutiny,934
partisan,934
pernicious,934
