Word,Lesson ID
matriculate,4018
boorish,4018
subtlety,4018
caveat,4018
accord,4018
willful,4018
reproach,4018
oeuvre,4018
foreboding,4018
sully,4018
bombast,4018
palpable,4018
adulation,4018
intoxicating,4018
opulent,4018
burnish,4018
tableau,4018
grandiloquent,4018
extremity,4018
intone,4018
sonorous,4018
dormer,4018
redolent,4018
admonition,4018
congenital,4018
benign,4018
virulent,4018
ad hoc,4018
injunction,4018
imbroglio,4018
requiem,4018
din,4018
tout,4018
swath,4018
encumbrance,4018
affable,4018
bracing,4018
idiosyncratic,4018
jargon,4018
lofty,4018
contingent,4019
evangelical,4019
uncanny,4019
nascent,4019
aesthete,4019
romanticism,4019
derivative,4019
insular,4019
pretense,4019
chaste,4019
manifest,4019
salient,4019
rapturous,4019
discernment,4019
travail,4019
caustic,4019
herald,4019
pragmatic,4019
epoch,4019
deferential,4019
nuance,4019
maudlin,4019
reprieve,4019
cachet,4019
maven,4019
stilted,4019
baleful,4019
frisson,4019
prurient,4019
thrall,4019
banal,4020
innocuous,4020
melange,4020
cloying,4020
twee,4020
ensuing,4020
forbearance,4020
cosset,4020
derisive,4020
worldly,4020
stylized,4020
equivocate,4020
propulsive,4020
riotous,4020
arcane,4020
gilded,4020
reprehensible,4020
bawdy,4020
despot,4020
bearing,4020
equanimity,4020
myriad,4020
preempt,4020
emphatic,4020
peripatetic,4020
repartee,4020
segue,4020
fetching,4020
mollify,4020
ratchet,4020
mundane,4020
macabre,4020
sheaf,4020
blowout,4020
seethe,4020
maxim,4020
axiom,4020
vanguard,4020
tactile,4020
diffuse,4020
assassination,4021
asteroid,4021
astronaut,4021
Big Brother,4021
correspondent,4021
demonstration,4021
emancipation,4021
flag,4021
folklore,4021
interrogation,4021
invasion,4021
paternal,4021
pride,4021
refugee,4021
solstice,4021
catatonic,4022
collision,4022
diploma,4022
feline,4022
hurricane,4022
lullaby,4022
prima donna,4022
prodigy,4022
ravage,4022
schwa,4022
tabloid,4022
turnstile,4022
volcanic,4022
boycott,4023
cathedral,4023
crop,4023
disability,4023
drill,4023
graduate,4023
indict,4023
jungle,4023
landmark,4023
mantle,4023
minimum wage,4023
yoga,4023
animation,4024
citrus,4024
cricket,4024
defector,4024
diabetes,4024
emancipation,4024
flourish,4024
fossil,4024
labor,4024
parliament,4024
transit,4024
tribe,4024
coercion,4025
deforestation,4025
embryo,4025
expiration,4025
graffiti,4025
hatchling,4025
malaria,4025
marine,4025
mutiny,4025
pedestrian,4025
retriever,4025
tourist,4025
audio,4026
audiology,4026
audiometer,4026
audiovisual,4026
audibility,4026
audible,4026
inaudible,4026
audience,4026
audile,4026
audit,4026
auditor,4026
auditory,4026
auditive,4026
audition,4026
auditorium,4026
antipathy,4027
apathy,4027
empathy,4027
sympathy,4027
telepathy,4027
pathetic,4027
pathogen,4027
pathological,4027
psychopath,4027
sociopath,4027
homeopathy,4027
allopathy,4027
hydropathy,4027
neuropathy,4027
osteopathy,4027
cacophony,4028
euphony,4028
symphony,4028
antiphony,4028
polyphony,4028
homophone,4028
telephone,4028
saxophone,4028
xylophone,4028
dysphonia,4028
phoneme,4028
phonics,4028
phonogram,4028
phonology,4028
stereophonic,4028
Cyclops,4029
triceratops,4029
optical,4029
panoptic,4029
panopticon,4029
optician,4029
optometrist,4029
ophthalmologist,4029
amblyopia,4029
diplopia,4029
myopia,4029
autopsy,4029
biopsy,4029
necropsy,4029
synopsis,4029
sensitive,4030
desensitize,4030
insensate,4030
sensation,4030
sensuous,4030
sensible,4030
consensus,4030
assent,4030
consent,4030
dissent,4030
sentiment,4030
presentiment,4030
sentient,4030
sentinel,4030
sententious,4030
sonic,4031
infrasonic,4031
supersonic,4031
sonorous,4031
assonance,4031
consonance,4031
dissonance,4031
resonance,4031
sonata,4031
unison,4031
sonogram,4031
sounding,4031
soundproof,4031
resound,4031
ultrasound,4031
inspect,4032
circumspect,4032
disrespect,4032
retrospect,4032
suspect,4032
introspective,4032
perspective,4032
prospective,4032
specimen,4032
specious,4032
speculate,4032
spectacle,4032
conspicuous,4032
perspicacious,4032
auspicious,4032
tangent,4033
tangential,4033
tangible,4033
intangible,4033
tact,4033
tactless,4033
tactile,4033
tactual,4033
intact,4033
contact,4033
contagion,4033
contagious,4033
contiguous,4033
contingent,4033
visible,4034
visionary,4034
visage,4034
visualize,4034
vista,4034
supervise,4034
previse,4034
revise,4034
televise,4034
advisable,4034
interview,4034
purview,4034
survey,4034
envy,4034
invidious,4034
bodega,4035
hunch,4035
commute,4035
steadfast,4035
manuscript,4035
skitter,4035
veer,4035
lurch,4035
lanyard,4035
eventful,4035
cubicle,4035
wisp,4035
pseudonym,4035
cantankerous,4035
unsolicited,4035
submission,4035
intern,4035
headstrong,4035
modest,4035
nonfiction,4035
prototype,4035
brisk,4035
vital,4035
methodical,4035
unruly,4035
smolder,4036
objective,4036
stammer,4036
mince,4036
sober,4036
trustee,4036
billfold,4036
warpath,4036
wry,4036
grope,4036
groggy,4036
rave,4036
carrel,4036
terminal,4036
ultimatum,4036
desperate,4036
grim,4036
involuntary,4036
gutsy,4036
giddy,4036
coincidence,4037
merely,4037
affidavit,4037
vouch,4037
notarize,4037
honorary,4037
wince,4037
essence,4037
scrawl,4037
subsidiary,4037
publicity,4037
indignant,4037
brainstorm,4037
absentminded,4037
negotiation,4037
pester,4037
straggle,4037
dread,4037
baffled,4037
furrow,4037
bustle,4037
consultation,4037
commendation,4037
embody,4037
alumnus,4037
antipasto,4038
baklava,4038
borscht,4038
cannoli,4038
couscous,4038
croquette,4038
dim sum,4038
escargot,4038
focaccia,4038
gazpacho,4038
guacamole,4038
halloumi,4038
jambalaya,4038
latke,4038
masala,4038
piccalilli,4038
pierogi,4038
polenta,4038
quiche,4038
ricotta,4038
roti,4038
scone,4038
shishito pepper,4038
tabbouleh,4038
wasabi,4038
arepa,4039
bao,4039
bologna,4039
bouillon,4039
bratwurst,4039
caviar,4039
ciabatta,4039
crepe,4039
curry,4039
dumpling,4039
edamame,4039
falafel,4039
fondue,4039
gelato,4039
gumbo,4039
hummus,4039
kebab,4039
naan,4039
pita,4039
prosciutto,4039
ramen,4039
ratatouille,4039
samosa,4039
tartufo,4039
wonton,4039
baguette,4040
bisque,4040
calzone,4040
challah,4040
charcuterie,4040
croissant,4040
