Word,Lesson ID
dispirited,4945
recess,4945
stolid,4945
askew,4945
apathetic,4945
listless,4945
infirm,4945
treachery,4945
cheeky,4945
sentimentality,4945
retort,4945
rejoinder,4945
intercept,4945
presumably,4945
cadence,4945
distraught,4945
forlorn,4945
unduly,4945
futile,4945
sultry,4945
incessant,4945
ludicrous,4945
resolute,4945
lurid,4945
plume,4945
fitful,4945
alcove,4945
shard,4945
dissolution,4945
flounder,4945
obstruction,4946
girder,4946
breadth,4946
flotsam,4946
gingerly,4946
parapet,4946
soffit,4946
elation,4946
fetid,4946
turbid,4946
disconcerted,4946
inhospitable,4946
paradoxical,4946
mercurial,4946
bivouac,4946
tact,4946
prevail,4946
tawny,4946
superlative,4946
derision,4946
thriving,4946
uncanny,4946
brittle,4946
revolting,4946
laurel,4946
grovel,4946
abase,4946
abject,4946
mendicant,4946
effusive,4946
formidable,4947
adversity,4947
grotto,4947
maul,4947
anticlimax,4947
cloister,4947
lattice,4947
stifling,4947
querulous,4947
stubble,4947
stagnant,4947
miasma,4947
pliant,4947
contracted,4947
skulk,4947
impose,4947
ferocity,4947
sever,4947
contemptuous,4947
inexorable,4947
malignant,4947
thither,4947
trivet,4947
pince-nez,4947
virtually,4947
sparse,4947
vitality,4947
gallant,4947
bluster,4947
inexhaustible,4947
punctilious,4948
spry,4948
prima donna,4948
overture,4948
impresario,4948
lithe,4948
amazon,4948
scud,4948
alight,4948
paragon,4948
peal,4948
providence,4948
dogmatic,4948
wan,4948
efficacious,4948
testimonial,4948
vermilion,4948
governess,4948
tincture,4948
phosphorescent,4948
abject,4948
sally forth,4948
azure,4948
shroud,4948
blanch,4948
specter,4948
placard,4948
recumbent,4948
phraseology,4948
perdition,4948
conscientious,4949
insolent,4949
draught,4949
flue,4949
strew,4949
regent,4949
culminate,4949
apoplexy,4949
apothecary,4949
cavalier,4949
petulantly,4949
awestruck,4949
entreaty,4949
caper,4949
gaunt,4949
trencher,4949
ewer,4949
pall,4949
copse,4949
scruple,4949
appurtenance,4949
memento,4949
render,4949
pluck,4949
enervating,4949
opportunity,4950
drone,4950
stereotypical,4950
cocky,4950
comeback,4950
mandatory,4950
dilemma,4950
topple,4950
scowl,4950
reflex,4950
submission,4950
authority,4950
bawl,4950
dutiful,4950
paranoid,4950
decline,4950
pummel,4950
transfix,4950
misdemeanor,4950
wince,4950
alternative,4950
interrogate,4950
obligatory,4950
gritty,4950
laceration,4950
circumstance,4950
impact,4950
nestle,4950
melee,4950
derelict,4950
