word,part_of_speech,meaning,example,example_meaning,definition
twain,Cardinal number,hai,"Edward VI is a central character in Mark Twain's novel The Prince and the Pauper, in which the young prince and a pauper boy named Tom Canty, who bears a strikingly uncanny resemblance to Edward, deliberately exchange places.","Edward VI là nhân vật chính trong cuốn tiểu thuyết The Prince and the Pauper của Mark Twain, thuật lại câu chuyện trao đổi vị trí giữa vị hoàng tử nhỏ với cậu bé nghèo tên Tom Canty, người có ngoại hình giống hệt Edward, đã dẫn hai cậu bé vào những tình huống khó xử.",(dated) two
peerless,adjective,có một không hai,"Jehovah is matchless, peerless , incomparable, unique in so many ways.","Đức Giê-hô-va là vô song, có một không hai , không ai sánh được, độc nhất trên nhiều phương diện.","Without peer or equal; unparalleled, nonpareil. Of the highest quality, best."
soothsayer,noun,nhà tiên tri,Soothsayers with their heads ripped backwards.,Những nhà tiên tri với cái đầu vặn ra đằng sau.,"One who predicts the future, using magic, intuition or intelligence."
prognostication,noun,sự báo trước,CD38 has been used as a prognostic marker in leukemia.,CD38 đã được sử dụng như một dấu hiệu để chẩn đoán trong bệnh bạch cầu.,A statement about or prior knowledge of the future.
augur,verb,tiên đoán,"Well, this placard I intercepted at the front door augurs otherwise.",Tờ thông báo tôi chộp được ở cửa trước lại tiên đoán khác à.,"A diviner who foretells events by the behaviour of birds or other animals, or by signs derived from celestial phenomena, or unusual occurrences."
libertine,adjective,dâm đãng,No self-respecting libertine lives that long.,Không có dân tộc nào sống cô lập lâu dài như vậy.,(historical) Someone freed from slavery in Ancient Rome; a freedman.
prorogue,verb,tạm ngừng,"Than death prorogued , wanting of thy love.","Hơn cả cái chết prorogued, muốn tình yêu của Chúa.",(obsolete) To prolong or extend. [15th-18th c.]
amorous,adjective,si tình,"She's out in front, but the amorous males are gaining on her.",Con cái chạy ở phía trước nhưng những kẻ si tình sắp bắt kịp nó.,"Inclined to love; having a propensity to love, or to sexual enjoyment; loving; fond; affectionate; as, an amorous disposition."
gibe,verb,chế nhạo,"He never spoke of the softer passions, save with a gibe and a sneer.","Ông không bao giờ nói về niềm đam mê nhẹ nhàng hơn, tiết kiệm với một gibe và một lời chế nhạo .",A facetious or insulting remark; a jeer or taunt.
penitent,adjective,hối lỗi,This touching psalm was composed by the penitent king after the prophet Nathan awakened his conscience to the enormity of his transgressions of divine law.,Vị vua hối lỗi đã làm bài Thi-thiên cảm động này sau khi nhà tiên tri Na-than đánh thức lương tâm của vua để nhận thấy sự nghiêm trọng của việc ông vi phạm luật pháp Đức Chúa Trời.,"Feeling pain or sorrow on account of sins or offenses; repentant; contrite; sincerely affected by a sense of guilt, and resolved on amendment of life."
