word,part_of_speech,meaning,example,example_meaning,definition
whit,noun,not a whit,"Whit , please!","Whit , làm ơn!",The smallest part or particle imaginable; an iota.
beige,adjective,Be,All we're good for now is a beige bloody bungalow.,Ta chỉ hợp với căn nhà gỗ màu be .,"A slightly yellowish gray colour, as that of unbleached wool."
indefinitely,adverb,vô thời hạn,"In 2009, construction was postponed indefinitely due to the global economic crisis.","Trong năm 2009, xây dựng đã bị hoãn lại vô thời hạn do khủng hoảng kinh tế toàn cầu.","For a long time, no end defined"
outspoken,adjective,thẳng thắn,"He was a strong, outspoken person, just like one of us.","Anh là người mạnh mẽ, thẳng thắn như chúng tôi.","Speaking, or spoken, freely, openly, or boldly; vocal."
avow,verb,thừa nhận,6:9 To bring all avowed and freewill offerings to the Temple on the first subsequent festival — Deut.,Mang tất cả các đồ vật được thừa nhận và tự nguyện đến đền thánh và lễ hội tiếp theo đầu tiên — Deut.,"(transitive) To declare openly and boldly, as something believed to be right; to own, acknowledge or confess frankly."
segregation,noun,sự phân ly,"This property was first observed by Gregor Mendel, who studied the segregation of heritable traits in pea plants.","Đặc tính này lần đầu được nhận biết bởi Gregor Mendel, khi nghiên cứu sự phân ly các tính trạng di truyền ở đậu Hà Lan.","The setting apart or separation of things or people, as a natural process, a manner of organizing people the may be voluntary or enforced by law."
sympathizer,adjective,người có cảm tình,This stimulated the interest of sympathizers in Jewish Messianic aspirations.,Điều này khiến cho những người có cảm tình với Do Thái Giáo chú ý đến những khát khao mong đợi Đấng Mê-si.,Who sympathizes (with something).
idealism,noun,chủ nghĩa duy tâm,"When the pedal hits the metal, the idealism can get moved away.","Khi bị thúc giục, chủ nghĩa duy tâm có thể sẽ bị đẩy lùi.",The property of a person of having high ideals that are usually unrealizable or at odds with practical life.
regardless,adjective,không kể,"Regardless of that, you control the power now.","Không kể chuyện đó, giờ anh đang điều khiển khả năng đó.",Having no regard; heedless; careless.
crinkle,verb,uốn,"Her nose crinkles , as if I had farted.","Mũi cô ta khỉnh lên, như thể tôi vừa đánh rắm.","To fold, crease, crumple, or wad."
furiously,adverb,điên cuồng,The Civilistas react furiously .,Báo chí đã phản ứng phẫn nộ.,in a furious manner; angrily.
stroll,verb,đi dạo,Think I'll go for a stroll .,Tôi nghĩ mình sẽ đi dạo một chút.,A wandering on foot; an idle and leisurely walk; a ramble.
huddle,verb,chụm,No doubt you and David Estes have already huddled about this mess?,Không có nghi ngờ ông và David Estes đã chụm đầu với nhau vụ này?,(intransitive) to curl one's legs up to the chest and keep one's arms close to the torso; to crouch; to assume a position similar to that of an embryo in the womb
wade,verb,lội,"The Minamoto warriors waded across, but their ambush failed when the Taira clan could distinguish dry friend from soaking, dripping wet foe, even in the pitch dark of night.","Các chiến binh của gia tộc Minamoto lội qua sông, nhưng cuộc phục kích của họ thất bại khi gia tộc Taira có thể phân biệt quân nhà đang khô với quân địch người đầy nước, kể cả ở trong đêm tối.",(intransitive) to walk through water or something that impedes progress.
creek,noun,lạch,"Baramba, which was the name of a creek and station in the Queensland district of Burnett, established in the 1840s and later abandoned, leaving many of the horses to escape into the wild.","Baramba, đó là tên của một con lạch và trạm ở huyện Queensland của Burnett, được thành lập vào những năm 1840 và sau đó bị bỏ rơi, để lại nhiều của những con ngựa để thoát ra ngoài thiên nhiên.","(UK, India) A small inlet or bay, narrower and extending further into the land than a cove; a recess in the shore of the sea, or of a river."
reptile,noun,bò sát,That helps place dollies in the long history of marine reptiles .,No giúp xác định địa điểm những con Dolly trong quá khứ dài của loài bò sát biển.,A cold-blooded vertebrate of the Class Reptilia.
