word,part_of_speech,meaning,example,example_meaning,definition
embroil,verb,lôi kéo,"But then, she... became embroiled with another man.",Nhưng rồi cô ấy... dần bị một người nam khác lôi kéo .,To draw into a situation; to cause to be involved.
visage,noun,mặt,"The visage I saw in this cup was not yours, Your Highness.","Cái mặt mà tôi thấy trong chiếc cốc không phải là của ông, thưa bệ hạ.",Countenance; appearance; one's face.
filigree,verb,đồ vàng bạc chạm lộng,Look at the filigree scalloping on the rim.,Hãy nhìn hình nạm sò ở ngoài viền.,A delicate and intricate ornamentation made from gold or silver twisted wire.
cavalier,adjective,xẵng,Duelling Cavalier ?,""" The Duelling Cavalier "" ?",Not caring enough about something important.
reservoir,noun,nguồn,"If there's another case, there could be some reservoir of infection.","Nếu có khả năng năng nào khác, chỉ có thể là có một nguồn lây nhiễm.","A place where anything is kept in store; especially, a place where water is collected and kept for use when wanted, as to supply a fountain, a canal, or a city by means of aqueducts."
subsist,verb,tồn tại,"To give millions of starving men, women and children a chance at more than just subsistence .","Để cho hàng triệu đàn ông, phụ nữ, trẻ em đang đói khát có một cơ hội lớn hơn là chỉ tồn tại .",To survive on a minimum of resources.
inundated,adjective,ngập,"A 1983 survey of the park determined it to be composed of 63% primary and mature secondary forest, 13% swamp forest, 13% seasonally inundated forest, and 11% young secondary forest.","Một nghiên cứu năm 1983 xác định nó gồm 63% rừng thứ sinh già, 13% rừng đầm lầy, 13% rừng ngập theo mùa, và 11% rừng thứ sinh già.",Simple past tense and past participle of inundate.
palatable,adjective,bùi tai,"And when you expand their palates , you expand their vocabulary.","Và khi bạn mở rộng vòm họng của chúng , bạn mở rộng vốn từ của chúng.","Pleasing to the taste, tasty."
municipality,noun,thành phố tự trị,"And here are the results, and this is broken down into nearly 800 different municipalities .","Và đây là kết quả, và nó phân ra vào khoảng gần 800 thành phố tự trị khác nhau.","A district with a government that typically encloses no other governed districts; a borough, city, or incorporated town or village."
trivialize,verb,tầm thường hoá,"Also, Phelps notes that some activists believe that the group's media stunts trivialize animal rights, but he qualifies this by saying, ""t's hard to argue with success and PETA is far and away the most successful cutting-edge animal rights organization in the world.""","Ngoài ra, Phelps lưu ý rằng một số nhà hoạt động cho rằng phương tiện truyền thông các pha nguy hiểm của nhóm làm tầm thường hoá quyền động vật, nhưng ông làm nhẹ bớt lời phê bình bằng cách nói rằng, ""thật khó để tranh luận với thành công và PETA là một tổ chức vì quyền động vật tiên tiến thành công nhất trên thế giới. """,To make something appear trivial
