word,part_of_speech,meaning,example,example_meaning,definition
kleptomaniac,noun,người tắt mắt,I'm a kleptomaniac .,Tôi là người có tật táy máy .,One who steals compulsively.
familiarize,verb,phổ biến,Advertising is one that everyone is familiar with .,Quảng cáo là thứ rất phổ biến .,"(American) To make, or become familiar with something or someone"
plucky,adjective,can đảm,"Oh, you're so plucky and brave and ripe and ready.",Ngươi rất gan dạ và can đảm và chín chắn và sẵn lòng,"Having or showing pluck, courage or spirit in trying circumstances."
promontory,noun,mũi đất,"Indeed, this promontory has earned its name, Monte Forato—the Pierced Mountain.","Đúng vậy, mũi đất này đáng được đặt tên là Monte Forato—Núi bị xuyên.","A high point of land extending into a body of water, headland; cliff."
lineament,noun,nét,"Their surfaces are heavily cratered, though all of them (except Umbriel) show signs of endogenic resurfacing in the form of lineaments (canyons) and, in the case of Miranda, ovoid race-track like structures called coronae.","Bề mặt của chúng là các miệng hố lớn, dù tất cả chúng (trừ Umbriel) cho thấy dấu hiệu nội sinh tái tạo bề mặt trong hình dạng các đường nét (hẻm núi) và, trong trường hợp của Miranda, là các cấu trúc được gọi là coronae.",Any distinctive shape or line etc.
bilious,adjective,dễ cáu,"""'Billions of bilious blue blistering barnacles in a thundering typhoon!","""'Hàng tỷ con hàu màu xanh bén nhọn gớm guốc trong một cơn giông bão!","Suffering from real or supposed liver disorder, thus making one ill-natured."
infliction,noun,sự bắt phải chịu,And of your infliction !,Và anh đã gây ra !,The act of inflicting or something inflicted; an imposition
animadversion,noun,sự chỉ trích,,,"(countable) A criticism, a critical remark."
forbearance,noun,sự nhịn,"The Prophet Joseph Smith wrote to a group of Church leaders: “Now, brethren, let me tell you, that it is my disposition to give and forgive, and to bear and to forbear , with all long-suffering and patience, with the foibles, follies, weaknesses, and wickedness of my brethren and all the world of mankind; and my confidence and love toward you is not slackened, nor weakened.","Tiên Tri Joseph Smith đã viết cho một nhóm vị lãnh đạo của Giáo Hội: “Giờ đây, thưa các anh em, xin hãy cho tôi nói cho các anh em biết rằng đây chính là khuynh hướng của tôi để ban phát và tha thứ, và chịu đựng cùng kiên nhấn, với tất cả mọi sự nhịn nhục và nhấn nại với những nhược điểm, sự rồ dại, yếu kém, và tà ác của các anh em tôi trong Giáo Hội và của tất cả thế giới nhân loại; và sự tin tưởng cùng tình yêu thương đối với các anh em thì không giảm bớt hoặc ít đi.",Restraint under provocation.
meed,verb,phần thưởng,"Boom publishes many Weekly Shōnen Jump series such as Naruto, Death Note along with many original manga-influenced comics from Factory Studio like Meed Thii Sib-Sam and Apaimanee Saga.","Boom ra mắt nhiều series của Weekly Shōnen Jump như Naruto, Death Note cùng nhiều bộ truyện tranh Thái của Factory Studio ảnh hưởng phong cách manga như Meed Thii Sib-Sam và Apaimanee Saga.","(now literary, archaic) A payment or recompense made for services rendered or in recognition of some achievement; reward, deserts."
