word,part_of_speech,meaning,example,example_meaning,definition
cassowary,noun,đà điểu đầu mào,The cassowary is one of approximately 60 living species of flightless birds.,Đà điểu đầu mào là một trong số khoảng 60 loài chim không biết bay.,"A large flightless bird of the genus Casuarius, native to Australia and New Guinea, with a characteristic bony crest on its head, and can be very dangerous."
condor,noun,Chim điêu,This is Condor .,Condor đây.,"Either of two New World vultures, Vultur gryphus of the Andes or Gymnogyps californianus, a nearly extinct vulture of the mountains of California."
cuckoo,adjective,chim cu cu,You once mentioned that Lex Luthor spent time in the cuckoo's nest.,"well, em một lần đề cập rằng lex luthor tiêu phí một thời gian nhỏ bé trong tổ chim cu cu.",Crazy; not sane.
duck,verb,cúi,"If you watch the tape, he ducks his head the second he steps off the train.","Nếu xem băng, hắn cúi đầu lúc hắn bước ra tàu.","Specifically, an adult female duck; contrasted with drake and with duckling."
emu,noun,chim êmu,... in unfertilized emu or ostrich eggs.,D.N.A chưa thụ tinh trong trứng đà điểu Uc hay châu Phi...,A large flightless bird native to Australia.
heron,noun,con diệc,"In Atwood's Surfacing, a dead heron represents purposeless killing and prompts thoughts about other senseless deaths.","Trong tác phẩm Mặt, một con diệc chết đại diện cho việc giết chóc vô mục đích và khuyến khích suy nghĩ về những cái chết vô nghĩa khác.","A long-legged, long-necked wading bird of the family Ardeidae."
hummingbird,noun,chim ruồi,"A pair ofjade hummingbirds one with wings of emeralds, the other with wings of pearl.","Một cặp chim ruồi bằng ngọc bích một con cánh ngọc lục bảo, con kia cánh ngọc trai.",Any of various small American birds in the family Trochilidae that have the ability to hover.
aromatic,adjective,thơm,And we could make our own aromatic oil.,Và chúng ta có thể tự làm dầu thơm cho mình.,Fragrant or spicy.
bouquet,noun,bó hoa,I was imagining what it'd be like to catch the money bouquet .,Tớ đang tưởng tượng đến cảnh túm đc bó hoa kết bằng tiền.,A bunch of flowers.
effluvium,noun,dòng từ,I smell the effluvium of pain and frustration.,Tôi ngửi thấy mùi của nỗi đau và sự thật vọng.,"a gaseous or vaporous emission, especially a foul-smelling one"
mephitic,adjective,bốc hơi độc,,,foul-smelling.
odoriferous,adjective,có mùi thơm,,,Having an odor or fragrance.
perfume,noun,nước hoa,Smells like perfume .,Mùi gì như kiểu nước hoa ấy nhể?,"A pleasant smell; the scent, odor, or odoriferous particles emitted from a sweet-smelling substance; a pleasant odor; fragrance; aroma."
creak,verb,cọt kẹt,"Every plank, every rail, every spar, all at once, began to creak .","Mọi tấm ván ở khắp nơi, mọi cột trụ đột nhiên bắt đầu cọt kẹt .",The sound produced by anything that creaks; a creaking.
euphonious,adjective,hài âm,"This phrase, relying on a patriotic poem written by Max von Schenkendorf during the Napoleonic Wars, was popularized as the more euphonious Blut und Eisen (""Blood and Iron""), and became symbolic of Bismarckian Machtpolitik (""Power politics"").","Cụm từ này, dựa trên một bài thơ yêu nước Das eiserne Kreuz được viết bởi Max von Schenkendorf trong chiến tranh Napoleon, mà được phổ biến rộng rãi và trở nên biểu tượng của chính trị quyền lực Bismarck.",Pleasant-sounding; agreeable to the ear; possessing or demonstrating euphony.
gurgle,verb,chảy ùng ục,The silence was disturbed only by a gurgling stream and the song of birds.,Chỉ có tiếng suối róc rách và tiếng chim hót líu lo phá vỡ bầu không khí yên tĩnh của buổi ban mai.,To flow with a bubbling sound.
mellifluous,adjective,dịu dàng,,,"Sweet and smooth; generally used of a person's voice, tone or writing style."
sonic,noun,âm thanh,And they're reporting them back to you sonically .,Chúng thông báo lại cho bạn bằng âm thanh .,of or relating to sound
lubricious,adjective,,,,smooth and glassy; slippery
thorny,adjective,gai góc,We're going to face two really thorny sets of challenges,Chúng ta sẽ đối mặt với hai dạng thử thách gai góc,having thorns or spines
velvety,adjective,mượt mà,Notice the numerous small projections that give your tongue a velvety feel.,Hãy chú ý đến vô số những điểm nhỏ hiện lên tạo cảm tưởng mượt mà cho lưỡi bạn.,"Like velvet (but not velvet); soft, smooth, soothing. Not necessarily restricted to the sense of touch."
saccharine,adjective,saccharin,"Similarly, ""Chocolate"" is ""packed with saccharine innuendo"".","Tương tự, ""Chocolate"" ""chứa đầy lời ám chỉ ngọt lịm "".",Of or relating to saccharin or sugar.
scrumptious,adjective,hảo hạng,Scrumptious .,Hảo hạng .,Delicious; delectable
tangy,adjective,,"Tangy , adventurous.","Nồng nàn , táo bạo.","having a sharp, pungent flavor"
zesty,adjective,sôi,It tastes... zesty .,Và có vị... kích thích.,having a piquant or pungent taste; spicy
beam,noun,tia,Yeah. Get them to cross beams and cancel their guns out.,Hãy dụ chúng cắt ngang tia súng và triệt tiệu lẫn nhau.,"(transitive, context, science fiction) To transmit matter or information via a high-tech wireless mechanism."
gaze,verb,nhìn chằm chằm,A gaze I grew familiar with when we were yet slaves to Batiatus.,Một cái nhìn chằm chằm quen thuộc khi chúng tôi còn là nô lệ nhà Batiatus.,(intransitive) To stare intently or earnestly.
glance,verb,liếc nhìn,"At that he rose, gave me a sober glance , and abruptly left the room.","Nghe thế chú đứng dậy, liếc nhìn tôi một cách điềm đạm, và đột nhiên rời khỏi phòng.",(intransitive) To look briefly (atsomething).
goggle,verb,lồi ra,Can we get someone out there with a goggle rig?,Chúng ta có thể cho người mang gương lồi ra đó không?,to stare (at something) with wide eyes
squint,verb,nheo,You're squinting one eye as if you're taking aim with a gun.,Anh nheo mắt vào như là đang ngắm súng ấy.,"(intransitive) To look with the eyes partly closed, as in bright sunlight, or as a threatening expression"
