word,part_of_speech,meaning,example,example_meaning,definition
hypothesize,verb,cho rằng,"Diamond hypothesizes that resource scarcity may have led to brutal civil war, creating a drop in population.","Có giả thuyết cho rằng kim cương hiếm có thể đã dẫn đến cuộc nội chiến tàn bạo, tạo ra sự sụt giảm dân số.",(US) to hypothesise
rigor mortis,noun,co cứng tử thi,"Rigor mortis , signore.","Đã tê cứng , thưa ngài.",Temporary stiffness of a body's muscles and joints following death.
unsolicited,adjective,không yêu cầu,It was an unsolicited phone call.,Là cuộc gọi không yêu cầu .,"Not requested, welcome or invited."
disrespect,verb,sự thiếu tôn trọng,Escort me or I will tell the Khan of your disrespect .,Hộ tống ta không ta sẽ nói với Khả Hãn về sự thiếu tôn trọng của ngươi.,"A lack of respect, esteem or courteous behaviour."
cuff,verb,cổ tay áo,"And here, this cuff as well.","Đây nữa, cổ tay áo cũng thế.",(obsolete) glove; mitten.
crusade,verb,cuộc thập tự chinh,Young Machiavelli has convinced him to join our crusade .,Cậu Machiavelli đã thuyết phục ngài tham gia cuộc Thập tự chinh .,Any of the military expedition undertakens by the Christians of Europe in the 11th to 13th centuries to reconquest the Levant from the Muslims
interpersonal,adjective,,Interpersonal love refers to love between human beings.,Tình yêu thương liên quan đến tình yêu giữa con người.,Between two or more people.
forewarn,verb,báo trước,"But be forewarned , don't push Ho.","Nhưng tôi báo trước , đừng ép hắn.",To warn in advance.
sermon,verb,bài thuyết giáo,"With those sermons , it's a wonder you're still ordained.","Với những bài thuyết giáo như vậy, không hiểu sao ông vẫn còn được phong chức.",religious discourse; a written or spoken address on a religious or moral matter
throb,verb,sự đập mạnh,A throbbing pain?,Một cơn đau nhói ?,(intransitive) To pound or beat rapidly or violently
mortuary,noun,nhà xác,"Anybody up for going to the mortuary with me later, figure out what to do with Monica?","Lát nữa có ai đến nhà xác với chị, giái quyết vụ Monica không?","of, or relating to death or a funeral; funereal"
jab,verb,cái thọc mạnh,"Nice jab , buddy!",Cú đấm thẳng hay đấy.,"In American English, the word jab is also used when someone is bothering someone else, what is commonly known as verbal jabs. ""Don't throw jabs at me"" and ""Quit jabbing!"" are popular sayings. This may be because the verbal annoyances are not substantial attacks, and are similar to a boxing jab in that they are only annoying (not a knockout blow)."
jealous,adjective,ghen tị,A jealous person may not wish another harm.,Một người có tính ghen tị có lẽ không mong người khác bị tai họa.,Suspecting rivalry in love; troubled by worries that one might have been replaced in someone's affections; suspicious of a lover or spouse's fidelity. [from 13th c.]
common,adjective,thường,Don't treat me as common people.,"Đừng coi tôi như người ""bình thường ""!","Mutual good, shared by more than one."
arthritis,noun,chứng viêm khớp,"Great, my arthritis is back.","Tuyệt, chứng viêm khớp lại tái phát rồi.","Inflammation of a joint or joints causing pain and/or disability , swelling and stiffness, and due to various causes such as infection, trauma, degenerative changes or metabolic disorders."
wok,verb,cái xanh chảo,Wok must let her go.,Hanna buộc phải để chúng chạy thoát.,"A large, oriental, round-bottomed cooking pan."
zodiac,noun,hoàng đạo,But what is the origin of the zodiac ?,Tử vi hay hoàng đạo bắt nguồn từ đâu?,"(astrology) The belt-like region of the celestial sphere approximately eight degrees north and south of the ecliptic, which thousands of years ago included the apparent path of the sun, moon, and planets."
portal,adjective,cổng chính,"This is the Italian portal ,","Đây là cổng chính Ý,",A grandiose and often lavish entrance.
soar,verb,lượn,Far as an eagle will soar,Xa như tiếng đại bàng,"To fly aloft with little effort, as a bird."
vaguely,adverb,lờ mờ,"A guy I don't even remember, except for this... vague picture I have inside my head.","Người mà thậm chí tớ không nhớ nổi mặt, chỉ trừ... một vài nét lờ mờ trong đầu.",In a vague manner.
hasten,verb,vội,But the one hastening to get rich will not remain innocent.,Nhưng kẻ vội làm giàu khó giữ mình vô tội.,To move in a quick fashion.
beefy,adjective,lực lưỡng,"The large beefsteak tomato —called such because of its dense, beefy flesh— is ideal for stuffing or baking.",Loại cà chua “beefsteak”—gọi như thế là vì quả nặng và chắc như thịt bò—lý tưởng cho các món dồn hay đút lò.,"Similar to, or tasting like beef"
