word,part_of_speech,meaning,example,example_meaning,definition
lute,noun,đàn luýt,"The lute was similar to the harp, but it usually differed in shape.",Đàn luýt tương tự như đàn hạc nhưng thường có hình dạng khác.,"A fretted stringed instrument, similar to a guitar, having a bowl shaped body or soundbox."
troubadour,noun,Hát rong,"Like many of his contemporary troubadours , Peire merely composed contrafacta.","Giống như nhiều người hát rong đương thời, Cardenal chỉ đơn thuần sáng tác các contrafacta.",An itinerant composer and performer of songs in medieval Europe; a jongleur or travelling minstrel.
quizzical,adjective,buồn cười,"And they would look quizzically , and then be like, "" High five! ""","Mặt chúng biểu hiện rất buồn cười rồi "" high five! "" ( hai người giơ cao và vỗ tay nhau - thể hiện sự tán thành và phấn khích )",Questioning or suggesting puzzlement.
mature,adjective,trưởng thành,You can tell it's mature bone.,Bạn có thể thấy rằng đó là một cái xương trưởng thành .,"Fully developed; grown up in terms of physical appearance, behaviour or thinking; ripe."
corporate,adjective,đoàn thể,I just love requisitions and corporate record reports.,Tôi yêu các đơn yêu cầu và báo cáo đoàn thể lắm ý.,(finance) A bond issued by a corporation
psychologist,noun,nhà tâm lý học,The psychologists asked other people a slightly different question.,Các nhà tâm lý học hỏi những người khác với một câu hỏi khác đi một chút.,An expert in the field of psychology.
evolve,verb,tiến hoá,Maybe we evolved as a hunting pack animal.,Có thể chúng ta tiến hoá như một bầy động vật đi săn.,To move in regular procession through a system.
inclusion,noun,bao gồm,"but inclusive , sustainable growth","mà bao gồm , sự phát triển bền vững","(countable) An addition or annex to a group, set, or total."
trickle,verb,chảy nhỏ giọt,"The thing is, it doesn't trickle up.",Vấn đề ở đây là chúng ta không thể thay đổi được nó.,A very thin river.
slum,verb,khu ổ chuột,This whole area used to be slums when I was a boy.,Cả khu vực này từng là khu ổ chuột khi tôi còn nhỏ.,A dilapidated neighborhood where many people live in a state of poverty.
desalination,noun,Khử muối,and that's going to require us to build desalination plants.,và điều đó đòi hỏi chúng ta phải xây các nhà máy khử muối .,The process of removing salt from sea water in order to make drinking water.
wrestle,verb,đánh vật,It's wonderful to watch you wrestle with these dilemmas.,Thật tuyệt khi thấy cô phải đánh vật với sự khổ sở.,A wrestling bout.
naan,noun,Naan,"""How To Make Naan Bread"". videojug.",Truy cập ngày 6 tháng 9 năm 2015. ^ “How To Make Naan Bread”. videojug.,"A type of round, flat bread baked in a tandoor popular in South and Central Asian cuisine."
wilt,verb,hao mòn,Why do I want to watch money wilt ?,Sao em lại muộn tiền dần hao mòn đi?,(intransitive) To droop or become limp and flaccid (as a dying leaf or flower).
teetotaler,noun,,""" He is a vegetarian and a teetotaller and is devoted to reading.",""" Ông ấy là một người ăn chay và người không uống rượu và được dành để đọc.",(US) A person who completely abstains from alcoholic beverages.
contrary,adjective,nghịch,• Why was the grafting process “ contrary to nature”?,• Tại sao quá trình tháp cây là “ nghịch tánh”?,strongly dissimilar
grouch,verb,càu nhàu,I can grouch .,I can grouch .,One who is grumpy or irritable.
ingrate,adjective,vô ơn bạc nghĩa,Ingrate !,Kẻ phản bội !,Ungrateful.
ashamed,adjective,ngượng,There is no reason to feel awkward or ashamed because you believe in creation.,Không có lý do nào để cảm thấy ngượng ngùng vì bạn tin nơi sự sáng tạo.,Feeling shame or guilt.
guilty,adjective,có tội,We are not the only ones to believe that he is not guilty .,Chúng tôi không phải là những người duy nhất tin rằng cậu ta không có tội .,Responsible for a dishonest act.
regretful,adjective,cảm thấy hối tiếc,Do I regret having left the “silent service”?,Tôi có cảm thấy hối tiếc vì đã từ bỏ “hoạt động ngầm” không?,"Full of feelings of regret, indulging in regrets."
embarrassment,noun,sự lúng túng,This is beyond embarrassing .,Cái này vượt quá sự lúng túng luôn rồi.,A state of discomfort arising from bashfulness or consciousness of having violated a social rule; humiliation.
enraged,adjective,,Never Become Enraged Against Jehovah!,Đừng bao giờ tức giận Đức Giê-hô-va!,"Angered, made furious, made full of rage."
enthusiasm,noun,sự nhiệt tình,You don't say that with much enthusiasm .,Cậu không nói với sự nhiệt tình nào cả.,(obsolete or historical) Possession by a god; divine inspiration or frenzy.
tureen,noun,liễn,"'Beautiful Soup, so rich and green, Waiting in a hot tureen !",""" Beautiful Soup, phong phú và màu xanh lá cây, chờ đợi trong một tìm để đựng súp nóng!","A broad, deep serving dish used for serving soup or stew."
