word,part_of_speech,meaning,example,example_meaning,definition
dwindle,verb,co lại,"Within a hundred years of the Muslim invasion of the Maghreb, trade had shifted to other ports and Sabratha dwindled to a village.","Sau hàng trăm năm người Ả Rập chinh phục Maghreb, việc giao thương đã chuyển địa điểm tới các cảng khác và Sabratha bị co lại thnahf một ngôi làng.","(intransitive) To decrease, shrink, diminish, reduce in size"
validation,noun,sự phê chuẩn,"Holders of a letter of invitation issued by a company registered in Turkmenistan with a prior approval from the Ministry of Foreign Affairs can obtain a visa on arrival valid for 10 days, and extendable for another 10 days.","Người sở hữu thư mời được cấp bởi một công ty đăng ký tại Turkmenistan với sự phê chuẩn trước từ Bộ Ngoại giao có thể xin thị thực tại cửa khẩu có hiệu lực 10 ngày, có thể gia hạn thêm 10 ngày.",The act of validating something.
obelisk,noun,tháp,The Liberty statue project was not the only such undertaking that had difficulty raising money: construction of the obelisk later known as the Washington Monument sometimes stalled for years; it would ultimately take over three-and-a-half decades to complete.,Dự án tượng Nữ thần Tự do không phải là dự án duy nhất đối mặt với khó khăn khi tìm nguồn quỹ: công trình xây dựng đài tưởng niệm hình tháp mà sau đó được biết với tên tượng đài Washington đôi khi bị ngưng trệ trong nhiều năm trời; sau cùng mất đến trên 3 thập niên rưỡi mới hoàn thành xong.,"A tall, square, tapered, stone monolith topped with a pyramidal point, frequently used as a monument."
inaudible,adjective,không thể nghe thấy,"The application does not require users to share any personal information such as mobile numbers or usernames like other payment applications, instead uses Audio QR codes that rely on sound transmitted at a frequency inaudible to the human ear from the payee handset to the merchant handset.","Ứng dụng không yêu cầu người dùng chia sẻ bất cứ thông tin cá nhân như số điện thoại hay tên người dùng như các ứng dụng thanh toán khác, thay vào đó sử dụng các mã QR âm thanh dựa trên sóng âm phát ra với tần số mà con người không thể nghe thấy từ thiết bị chuyển tiền tới thiết bị nhận.",Not able to be heard or not loud enough to be heard.
intact,adjective,nguyên vẹn,Are you sure the item is intact ?,Anh có chắc chắn nó vẫn nguyên vẹn ?,"Untouched, especially by anything that harms, defiles, or the like; uninjured; whole; undefiled; left complete or entire; not damaged."
detach,verb,tách ra,Corrective measures may be impossible after the retina detaches extensively.,Khi võng mạc tách ra nhiều thì vô phương cứu chữa.,To take apart from; to take off.
inscribe,verb,khắc,"One of these is a Transfiguration, another an Annunciation (now in S. Salvatore, Venice), inscribed Titianus fecit, by way of protest (it is said) against the disparagement of some persons who caviled at the veteran's failing handicraft.","Một trong số đó là một Lễ biến hình, tác phẩm khác là một Lễ truyền tin (hiện tại S. Salvatore, Venice), được khắc Titianus fecit, theo cách để phản đối (như nó được nói) chống lại sự chê bai của một số người đang cãi cọ tại nơi thực hiện công trình của ông.","(transitive) To write or cut words onto something, especially a hard surface; to engrave."
mentality,noun,trí lực,"It was those guardians, it was that village mentality .","Đó là những người bảo vệ, những trí lực của ngôi làng.",A mindset; a way of thinking.
pilgrimage,verb,đi hành hương,They're going on a pilgrimage together.,Hai người sẽ đi hành hương cùng nhau.,"A journey made to a sacred place, or a religious journey."
inheritance,noun,di sản,Are you in line for a real inheritance ?,Bạn có triển vọng nhận được một di sản thật sự không?,The passing of title to an estate upon death.
lumber,verb,củi,"We need to extend our storage space and we're running a little short on lumber , but it's not a problem.",Chúng ta cần mở rộng kho dự trữ và ta đang thiếu củi nhưng không thành vấn đề.,(uncountable) Wood intended as a building material.
