word,part_of_speech,meaning,example,example_meaning,definition
rubicund,adjective,đỏ,His rubicund face expressed consternation and fatigue; he appeared to be in a spasmodic sort of hurry.,"Mặt đỏ của ông bày tỏ sự sửng sốt và mệt mỏi, anh xuất hiện trong một co thắt sắp xếp vội vàng.",Ruddy.
sojourn,verb,ở lại ít lâu,"During his Danube sojourn (Drinkwater suggests in 255 or 256), he proclaimed his elder son Valerian II Caesar and thus official heir to himself and Valerian I; the boy probably joined Gallienus on campaign at that time, and when Gallienus moved west to the Rhine provinces in 257, he remained behind on the Danube as the personification of Imperial authority.","Trong thời gian ở lại ít lâu tại Danube (Drinkwater cho là vào khoảng năm 255 hoặc 256), ông đã phong con trai mình Valerianus II làm Caesar và như vậy sẽ chính thức kế thừa ngôi vị cùng Valerianus I; người bạn thân có thể tham gia cùng với Gallienus vào chiến dịch lúc đó, và khi Gallienus di chuyển về phía tây các tỉnh vùng sông Rhine năm 257, ông vẫn còn ở lại đằng sau sông Donau như là hiện thân cho uy quyền của đế chế.",A short stay somewhere.
dogmatic,adjective,giáo lý,"In his autobiography he wrote, ""I am not religious in the dogmatic sense ...","Trong tự truyện của mình ông viết, ""Tôi không phải người tin đạo theo nghĩa giáo lý ...","(philosophy, medicine) Adhering only to principles which are truea priori, rather than truths based on evidence or deduction."
quay,noun,ke,"Immediately after Sarkozy's victory, Chirac moved into a 180 square metre duplex on the Quai Voltaire in Paris lent to him by the family of former Lebanese Prime Minister Rafik Hariri.","Ngay sau chiến thắng của Sarkozy, Chirac đã rời tới một căn hộ rộng 180 mét vuông trên Ke Voltaire ở Paris do gia đình cựu Thủ tướng Liban Rafik Hariri thuê cho ông.",(nautical) A stone or concrete structure on navigable water used for loading and unloading vessels; a wharf.
minaret,noun,tháp,The City of a Thousand Minarets,Thành Phố Có Một Ngàn Ngọn Tháp,"the tall slender tower of an Islamic mosque, from which the muezzin recites the adhan (call to prayer)"
volubly,adverb,rất nhiều,"And when my ritual began, this very voluble patient began to quiet down.","Và khi nghi lễ của tôi bắt đầu, bệnh nhân nói nhiều này bắt đầu im tiếng dần.",in a voluble manner
cogitate,verb,ngẫm nghĩ,And we cogitated about this for about four years.,Chúng tôi đã ngẫm nghĩ về điều này trong khoảng bốn năm.,"(intransitive) To meditate, to ponder, to think deeply."
estimable,adjective,ước lượng được,"With these parameters, astronomers can also estimate the age of the star.","Với những tham số này, các nhà thiên văn cũng ước lượng được độ tuổi của sao.",Worthy of esteem; admirable.
lugubrious,adjective,bi thảm,In India it is distributed mainly on the plains and is replaced in the higher hills of the Himalayas by the crested kingfisher (Megaceryle lugubris ).,"Tại Ấn Độ, nó phân bố chủ yếu trên các vùng đồng bằng và được thay thế trong những ngọn đồi cao của dãy Himalaya bởi loài Megaceryle lugubris.","gloomy, mournful or dismal, especially to an exaggerated degree."
scurvy,adjective,bệnh scobat,"To add to the misery, scurvy broke out – first among the Iroquoians, and then among the French.","Không những thế, dịch bệnh scobat nổ ra – ban đầu là người Iroquois, sau đó là người Pháp.","(pathology) A disease caused by insufficient intake of vitamin C leading to the formation of livid spots on the skin, spongy gums, loosening of the teeth and bleeding into the skin and from almost all mucous membranes."
reconnaissance,noun,sự do thám,"RF-101A first reconnaissance version, 35 built.",RF-101A Phiên bản trinh sát hình ảnh đầu tiên.,The act of scouting or exploring (especially military or medical) to gain information.
colloquy,noun,hội đàm,"During this brief colloquy , Eliza had been taking her leave of her kind friend,","Trong hội đàm ngắn gọn này, Eliza đã được nghỉ phép của bạn loại của mình,",A conversation or dialogue. [from 16th c.]
exultation,noun,niềm hân hoan,EXULTATION had turned to despair in just a few weeks.,NIỀM hân hoan đã biến thành nỗi tuyệt vọng chỉ trong vòng vài tuần lễ.,"The act of exulting; lively joy at success or victory, or at any advantage gained; rapturous delight; triumph."
inveigh,verb,công kích,"Because with a few wonderful exceptions, very often when religious people come together, religious leaders come together, they're arguing about abstruse doctrines or uttering a council of hatred or inveighing against homosexuality or something of that sort.","Bởi lẽ với một vài ngoại lệ kỳ lạ, thường thì khi những người sùng đạo tụ họp người dẫn đầu tôn giáo tụ họp, họ thường bàn luận về những giáo lý thâm thúy khó hiểu hay thốt ra những sự hận thù công kích đồng tính luyến ái hay tương tự,",(intransitive) To rant and rave or complain angrily
cadaverous,adjective,trông như xác chết,"The most regular caller was the Comte Desmaisons, a thin, cadaverous man.","Người khách siêng năng nhất là bá tước Desmaisons, một người đàn ông cao lớn, gày xanh xao , còng lưng.",Corpselike; hinting of death; imitating a cadaver
waylay,verb,rình,Big Jerry won't let anybody waylay us.”,Big Jerry sẽ không chịu để cho ai rình mò mình đâu.,(transitive) To lie in wait for and attack from ambush.
dupe,verb,lừa bịp,"An insolent cigarette girl who duped me and was probably, even now, beguiling another somewhere.","Một cô gái vấn thuốc ngang tàng đã lừa bịp tôi và ngay bây giờ, chắc vẫn đang lừa bịp một người nào khác.","To swindle, deceive, or trick."
charter,noun,hiến chương,"If we win, you give up your charter and you move out of the Beta House.","Nếu bọn ta thắng, bọn mày phải từ bỏ hiến chương và ra khỏi nhà Beta.",(transitive) to lease or hire something by charter
sheathe,Verb,bỏ vào bao,And it mis- sheathed in my daughter's bosom!,Và nó mis- bọc trong lòng của con gái tôi!,"To put something, such as a knife, into a sheath"
pell-mell,adjective,beng,"Hall, Henfrey, and the human contents of the tap rushed out at once pell - mell into the street.","Hall, Henfrey, và các nội dung của con người khai thác phải chạy ra ngoài cùng một lúc lộn xộn vào đường phố.","Hasty, uncontrolled."
pugilist,noun,võ sĩ,Ancient pugilists had their fists and wrists bound with leather thongs.,Những võ sĩ quyền anh xưa có dây da buộc vào cổ tay và bàn tay họ.,"One who fights with his fists; esp., a professional prize fighter; a boxer."
incendiary,adjective,bom cháy,Incendiary .,Đạn lửa .,Capable of causing fire.
undulation,noun,sự gợn sóng,"Well, gravitonium distorts gravity fields within itself, causing an undulating , amorphous shape.","Thì, Gravitonium làm biến dạng trọng trường của chính nó, tạo ra sự gợn sóng , mà không thể định hình được.",an instance or act of undulating
hubbub,verb,sự náo loạn,And there's this huge hubbub .,Và có một sự náo loạn .,"A confused uproar, commotion, tumult or racket."
efface,verb,xoá bỏ,"Your dreams forgotten, your horrors effaced .","Những giấc mơ của ông sẽ bị lãng quên, những nỗi sợ hãi cũng sẽ phai mờ .",(transitive) To erase (as anything impressed or inscribed upon a surface); to render illegible or indiscernible.
sloop,noun,thuyền nhỏ một buồm,That's his sloop .,Đó là tàu của hắn .,(nautical) A single-masted sailboat with only one jib.
ballast,verb,đồ dằn,"As I've told you, we don't have enough ballast yet to run full ahead.","Tôi đã nói rồi, ta vẫn chưa đủ đồ dằn để chạy hết tiến.","(nautical) Heavy material that is placed in the hold of a ship (or in the gondola of a balloon), to provide stability."
venturesome,adjective,liều lĩnh,"From the Amazon the Napo is navigable for river craft up to its Curaray branch, a distance of about 216 mi (348 km), and perhaps a bit further; thence, by painful canoe navigation, its upper waters may be ascended as far as Santa Rosa, the usual point of embarkation for any venturesome traveller who descends from the Quito tableland.","Từ Amazon, Napo có khả năng thông hành đến tận nhánh sông Curaray, cách khoảng 216 miles (350 km), và có lẽ có thể xa hơn một chút; từ đây, bằng cách chuyển sang cano, có thể đi lên thượng nguồn xa đến Santa Rosa, một điểm đến được biết đến với bất kỳ khách du lịch mạo hiểm nào đến từ cao nguyên Quito.",Bold; willing to take risks; adventurous.
repugnance,noun,mối ác cảm,You are repugnant .,Cậu là kẻ khó chịu .,"extreme aversion, repulsion"
gamut,noun,gam,"The S5's screen is a 5.1-inch (130 mm) 1080p Super AMOLED panel, which is slightly larger than that of the S4, and allows for automatic brightness and gamut adjustments.","Màn hình của S5 rộng 5,1 inch (130 mm) 1080p tấm nền Super AMOLED, lớn hơn S4 một chút, và cho phép tự động cân bằng trắng và điều chỉnh gam màu.",A (normally) complete range.
indemnify,verb,bồi thường,The Chinese government was forced to indemnify the victims and make many additional concessions.,Chính quyền Trung Quốc bị ép phải bồi thường cho các nạn nhân và thực hiện thêm các nhượng bộ bổ sung.,To secure against loss or damage; to insure.
epithet,noun,tên gọi có ý nghĩa,"Were you fooled by the epithets of ""nasty"" or ""less than""?",Bạn có bị lừa bởi những tính ngữ như ''thô bỉ'' hay ''ít hơn''?,A term used to characterize a person or thing.
frosty,adjective,băng giá,If this ain't a frosty Friday.,Nếu hôm đó không phải là một ngày thứ Sáu băng giá .,"Cold, chilly."
lean,adjective,nạc,"Eat plenty of fruits , vegetables , whole grains and lean proteins .","Ăn nhiều trái cây , rau quả , tất cả các loại ngũ cốc và prô-tê-in thịt nạc .",To hang outwards.
lank,adjective,gầy,"under a coat, the twisted hem of the nightgown always lank and yellowed, dangling beneath.","trong một cái áo khoác, đường viền váy ngủ xoắn lại luôn luôn buông rủ và nhuốm vàng Đưa nhẹ dưới chân.",Slender or thin; not well filled out; not plump; shrunken; lean.
lot,noun,lô,What's the best truck you got on the lot ?,Xe tải ngon nhất cậu có trong lô này là chiếc nào?,A large quantity or number; a great deal.
bank,verb,Ngân hàng,My sister works in a bank as a secretary.,Chị của tôi làm thư ký ở ngân hàng .,An institution where one can place and borrow money and take care of financial affairs.
deck,verb,cỗ bài,"Finally, he found a deck of playing cards.","Cuối cùng, anh ta tìm thấy một cỗ bài .",Any flat surface that can be walked on: a balcony; a porch; a raised patio; a flat rooftop.
