word,part_of_speech,meaning,example,example_meaning,definition
audacity,noun,sự táo bạo,"Where did this guy get this confidence, the audacity of it?","Từ đâu mà anh chàng này đã lấy được sự tự tin, sự táo bạo đó?","Insolent boldness, especially when imprudent or unconventional."
stealth,verb,lén lút,Why are you sneaking around all stealth and shit?,Tại sao bà lại lén lút vậy?,"(uncountable) the attribute or characteristic of acting in secrecy, or in such a way that the actions are unnoticed or difficult to detect by others."
provision,verb,điều khoản,The establishment of the Kanak Language Academy (KLA) was a provision of the Nouméa Accord.,Việc thiết lập Hovj viện Ngôn ngữ Kanak (KLA) là một điều khoản của Hiệp định Nouméa.,An item of goods or supplies obtained for future use.
infidelity,noun,sự phản bội,Infidelity destroys that trust” —not to mention the further effects it has on children!,"Sự phản bội phá hủy lòng tin đó”, chưa kể đến những ảnh hưởng khác mà con cái phải chịu!",Unfaithfulness in marriage or other moral obligation.
haven,verb,nơi ẩn náu,"If you're healthy, there's a safe haven up in Dalton.","Nếu bạn khoẻ mạnh, có nơi ẩn náu an toàn ở Dalton.",A harbour or anchorage protected from the sea.
prescience,noun,sự biết trước,Prime Minister your prescience is humbling!,"Mạt tướng vô năng, thừa tướng thần cơ diệu toán",Knowledge of events before they take place; foresight; foreknowledge.
dispel,verb,xua tan,May God separate between these two as only light can dispel darkness.,Chúa có thể tách rời cả hai chỉ ánh sáng mới có thể xua tan bóng tối.,"To drive away by scattering, or so to cause to vanish; to clear away; to banish; to dissipate."
mutinous,adjective,làm binh biến,"The following day, a sailors' council took control of the base, and a train carrying the mutineers from Helgoland and Thüringen was stopped in Cuxhaven, where the men escaped.","Ngày hôm sau, một ủy ban thủy thủ nắm lấy quyền kiểm soát căn cứ; và chuyến tàu hỏa chở những người làm binh biến của Helgoland và Thüringen bị chặn lại tại Cuxhaven, nơi họ được giải thoát.",Likely to commit mutiny.
implicitly,adverb,hoàn toàn,Who do you implicitly feel connected to?,Bạn ngầm thấy gần ai hơn?,In an implicit or implied manner.
quavering,adjective,rung rung,Mr Dunthorneis quavering voice as he makes the announcement.,Giọng nói rung rung của ông Dunthorne khi ông thông báo.,Present participle of quaver.
