word,part_of_speech,meaning,example,example_meaning,definition
hamlet,noun,xóm,"A village is a clustered human settlement or community, larger than a hamlet but smaller than a town or a city, with a population ranging from a few hundred to a few thousand.","Làng hay Ngôi làng là một khu định cư của một cộng đồng người, nó lớn hơn xóm , ấp nhưng nhỏ hơn một thị trấn, với dân số khác nhau, từ một vài trăm đến một vài ngàn.",A small village or a group of houses.
petite,adjective,nhỏ nhắn,"I mean, you’re quite petite , and—” “He was about your height, although a bit thinner.","Ý tôi là, cô khá nhỏ nhắn , và...” “Ông cao cỡ anh, mặc dù ốm hơn một chút.",Of a woman: fairly short and of slim build.
alumnus,noun,sinh viên,He was awarded the Carroll College Distinguished Alumnus Award in 1983.,Ông đã được tặng thưởng danh hiệu sinh viên xuất sắc Carroll năm 1983.,a former contestant of a reality television show
replicate,adjective,tái tạo,Research using mice models found that KFDV primarily replicated in the brain.,Nghiên cứu sử dụng các mô hình chuột cho thấy KFDV chủ yếu được tái tạo trong não.,To make a copy (replica) of
befuddle,verb,làm mụ đi,I am befuddled as Your Lordship.,Tôi cũng không hiểu như Thị trưởng vậy.,(transitive) to perplex or confuse (someone)
pendulum,noun,quả lắc,What a shame this pendulum's stopped.,"Tiếc thật, cái quả lắc này đứng rồi.","A body suspended from a fixed support so that it swings freely back and forth under the influence of gravity, commonly used to regulate various devices such as clocks."
reprise,verb,Reprise,"Both were reissued with minor changes in 1989–1991 and the Reprise release CD sleeve included ""Digital re-mastering by Joe Gastwirt, assisted by Dave Mitson using the Sonic Solutions NoNoise System, under the supervision of Are You Experienced?","Các bản tái bản 1989-1991 có chút thay đổi nhỏ, và Reprise đã cho phát hành CD với dòng chữ bổ sung ""Chỉnh sửa kỹ thuật số bởi Joe Gastwirt, với sự hỗ trợ của Dave Mitson cùng hệ thống Sonic Solutions NoNoise System, theo thỏa thuận với Are You Experienced?",A recurrence or resumption of an action.
paparazzo,noun,tay săn ảnh,the paparazzo ?,Tay săn ảnh ?,"A freelance photographer who sells photographs of celebrities to the media, especially one who pursues celebrities and attempts to obtain candid photographs."
lethal,adjective,làm chết người,A dose of 10-15 grams of sodium chlorate can be lethal .,Một liều 10-15 gam natri clorat có thể làm chết người ..,deadly; mortal; fatal
accoutrement,noun,quần áo,"Like, a menstrual accoutrement .",Nó là một dạng băng vệ sinh ấy mà .,an accessory
tycoon,noun,trùm tư bản,The state's numerous oil tycoons are also a popular pop culture topic as seen in the hit TV series Dallas.,"Các trùm tư bản dầu mỏ của bang cũng là một chủ đề của văn hóa đại chúng, như trong phim truyền hình Dallas.",A wealthy and powerful business person.
ethos,noun,tộc,"This new-found ethos can be seen as a response to the diminishing military role of the aristocracy, and gradually it became almost entirely detached from its military origin.",Nét mới này có thể xem như là kết quả của việc giảm bớt vai trò quân sự của giới quý tộc và dần dần tách hẳn khỏi nguồn gốc quân đội của nó.,"The character or fundamental values of a person, people, culture, or movement."
maelstrom,noun,vũng nước xoáy,"Caught in a maelstrom of desperate deeds,",Bắt gặp một chỗ băng tan,Alternative spelling of maelstrom.
menagerie,noun,bầy thú,I've had enough of this menagerie .,Tao đã có quá đủ bầy thú đó rồi,A collection of live wild animals on exhibition; the enclosure where they are kept.
braggadocio,noun,brag,"He further compared the song with ""Isn't She Lovely?"" (1976) by Stevie Wonder saying that it's ""mixing exultant proud-papa sentiments with brand-consolidation braggadocio : 'A pinch of Hov, a whole glass of B.'","Anh đồng thời cũng so sánh ca khúc với ""Isn't She Lovely?"" (1976) của Stevie Wonder khi cho rằng đây là ""một sự kết hợp giữa tình cảm vui mừng đến tự hào của một người cha cùng phong cách rap braggadocio: 'Một chút của Hov, toàn bộ của B.'",A braggart.
bellows,noun,bễ,"11 And it came to pass that I, Nephi, did make a bellows wherewith to ablow the fire, of the skins of beasts; and after I had made a bellows , that I might have wherewith to blow the fire, I did smite two stones together that I might make fire.","11 Và chuyện rằng, tôi, Nê Phi, làm một cái bễ thổi bằng da thú để thổi lửa; và sau khi tôi đã làm bễ thổi lửa xong, tôi lấy hai viên đá đập vào nhau để lấy lửa.",(informal or archaic) The lungs.
ardent,adjective,hăng hái,Zeal is “eagerness and ardent interest in pursuit of something.”,Lòng sốt sắng có nghĩa là “sự hăng - hái và nhiệt-huyết nhằm đeo đuổi một chí-hướng nào đó”.,"Full of ardor; fervent, passionate."
stately,adjective,oai vệ,Once commissioned you go to the States .,Sau đó anh về Mỹ .,"Of people: regal, dignified; worthy of respect."
condescend,verb,hạ cố,""" Well while you were, you know, doing your research, "" -- notice the condescending tone",""" Vâng, trong khi anh, anh biết đấy, đang làm nghiên cứu, "" -- chú ý giọng điệu hạ cố",(intransitive) To come down from one's superior position; to deign (to do something).
verdant,adjective,ngây thơ,Go to Verdant .,Đi đến Verdant .,Green in colour.
overarching,adjective,,God has given that overarching direction to us on how to use our priesthood.,Thượng Đế đã ban cho chúng ta sự hướng dẫn bao quát đó về cách sử dụng chức tư tế của chúng ta.,Present participle of overarch.
stilted,adjective,dựng trên cột,And you know it's not on stilts .,Anh biết nó không đứng trên các cột .,(of a building) Supported by stilts.
regalia,noun,biểu chương,"Further, they have adorned themselves with all kinds of imposing regalia , together with crowns, crosses, and miters.","Hơn nữa, họ đeo trên người đủ loại biểu chương để lấy oai, cùng với vương miện, thập tự giá và mão giáo chủ.","royal rights, prerogatives and privileges - actually enjoyed by any sovereign, regardless of his title (emperor, grand duke etcetera)"
abiding,adjective,vĩnh cửu,I am grateful for the abiding legacy left by each one of those 15 men.,Tôi biết ơn cho di sản vĩnh cửu mà mỗi vị trong số 15 vị này để lại.,Continuing; lasting.
spat,noun,trứng,And then those spat are then seeded.,Và rồi những quả trứng này sẽ được gieo trồng.,Simple past tense and past participle of spit.
doldrums,noun,trạng thái buồn nản,You know we just have the doldrums ?,Dạo này chúng tôi hành sự ko được tốt,"A part of the ocean near the equator, abounding in calms, squalls, and light, baffling winds, which sometimes prevent all progress for weeks; -- so called by sailors"
satiety,noun,hả hê,"And it's the volume of food that affects satiety , rather than the type of food.","Chính thể tích thức ăn bạn ăn làm bạn thấy no, không pahir là loại thức ăn.",The state of being perfectly satiated.
staid,adjective,trầm tĩnh,And it's very kind of staid and formal.,Và nó khá điềm tĩnh và trang trọng.,"Serious, organized, and professional; sober"
unflappable,adjective,bình tĩnh,She certainly seems unflappable .,Cô ta có vẻ giữ được sự điềm tĩnh .,Remaining composed and levelheaded at all times; unswayed by adversity or excitement; impossible to fluster; not to get frustrated or irritated easily.
abysmal,adjective,không đáy,Your food is abysmal !,Đồ ăn của cậu rất sâu sắc !,"Pertaining to, or resembling an abyss; bottomless; unending; profound; fathomless; immeasurable."
moribund,adjective,gần chết,"Yes, moribund .","Phải, trước khi chết .",Approaching death; about to die; expiring
aseptic,adjective,vô trùng,which was aseptic technique.,đó là kĩ thuật vô trùng,Free of disease-causing microbes.
colloquial,adjective,thông tục,"This area is colloquially referred to as ""the DMV"" (DC, Maryland, Virginia).","Khu vực này theo lệ thường/theo thông tục được gọi là ""DMV"" (DC, Maryland, Virginia).",(linguistics) Denoting a manner of speaking or writing that is characteristic of familiar conversation; informal.
ecclesiastical,adjective,thầy tu,With what does one replace an ecclesiastical collar?,Cái thằng thầy tu ấy sẽ làm cái gì nhỉ?,"Of or pertaining to the church; as, ecclesiastical architecture."
avaricious,adjective,tham lam,Avaricious weapons dealers are doing a multibillion-dollar business earth wide.,Trên khắp thế giới nhiều kẻ tham lam đang buôn bán vũ khí trị giá lên đến hàng tỷ Mỹ kim.,Actuated by avarice; greedy of gain; immoderately desirous of accumulating property.
congenial,adjective,tương đắc,Not amongst two such congenial families.,Không phải giữa hai gia đình thân thiết như thế.,"having the same or very similar nature, personality, tastes, habits or interests"
decanter,noun,bình thon cổ,"I found the sherry decanter , Grace.","Tôi tìm thấy bình rượu vàng , Grace.",a vessel for decanting liquor
phlegmatic,adjective,lạnh lùng,"Corpulence makes a man reasonable, pleasant and phlegmatic .","Sự béo lên làm con người ta biết phải trái, vui vẻ và uể oải .",Not easily excited to action or passion; calm; sluggish.
