word,part_of_speech,meaning,example,example_meaning,definition
vocalize,verb,đọc,This is commonly vocalized as follows: ʾabjad hawwaz ḥuṭṭī kalaman saʿfaṣ qarashat thakhadh ḍaẓagh.,Bảng chữ cái này thường được đọc như sau abjad hawwaz ḥuṭṭī kalaman sa‘faṣ qarashat thakhadh ḍaẓagh.,"To express with the voice, to utter."
partial,adjective,thiên vị,Judges were showing partiality .,Các quan xét đối xử thiên vị .,Existing as a part or portion; incomplete.
bog,noun,đầm lầy,Wetlands are generally minerotrophic with the exception of bogs .,Vùng đất ngập nước nói chung minerotrophic với ngoại lệ của đầm lầy .,An expanse of marshland.
gradual,adjective,dần dần,They then gradually work toward holding all five weekly congregation meetings.,Rồi họ dần dần sắp xếp để có cả năm buổi họp của hội thánh mỗi tuần.,"Proceeding by steps or small degrees; advancing step by step, as in ascent or descent or from one state to another; regularly progressive; slow; as, a gradual increase of knowledge; a gradual decline."
glitch,verb,sự cố nhỏ,"Captain, what do you mean, "" a glitch ""?","Cơ trưởng, ông nói "" sự cố nhỏ "" là sao?",A problem affecting function; a bug; an imperfection; a quirk
uproar,verb,sự náo động,"Moʹab will die amid an uproar ,","Mô-áp sẽ chết trong sự náo động ,","tumultuous, noisy excitement"
coordination,noun,phối hợp,You want us to coordinate a counterstrike with a window of a few minutes?,Anh muốn chúng tôi phối hợp 1 cuộc phản công diện rộng... chỉ trong vài phút sao?,(now rare) Alternative spelling of coordination.
ecology,noun,sinh thái học,The idea of resilience comes from the study of ecology .,Ý tưởng về khả năng phục hồi đến từ việc nghiên cứu sinh thái học .,The branch of biology dealing with the relationships of organisms with their environment and with each other.
species,noun,loài,"The low nutrient level, extreme pressure and lack of sunlight create hostile living conditions in which few species are able to exist.","Mật độ dinh dưỡng thấp, áp lực nước cực mạnh cùng với việc không có ánh sáng chiếu tới đã tạo nên điều kiện sống bất lợi làm cho nơi đây có rất ít các loài sinh vật có khả năng tồn tại.",A group of plants or animals having similar appearance.
patient,adjective,bền chí,Those who patiently endure to the end will be saved.,"Những ai kiên nhẫn, bền chí chịu đựng cho đến cuối cùng thì sẽ được cứu.",content to wait if necessary; not losing one's temper while waiting; not bothered with having to wait; not unwilling to wait
accumulate,adjective,tích lũy,Its force increases with the accumulation of capital.,Lực của nó tăng lên cùng với sự tích lũy vốn.,(transitive) To heap up in a mass; to pile up; to collect or bring together; to amass.
adapt,adjective,sửa lại cho hợp,Is that maybe not adapting fast enough?,Vậy có phải là sự thích nghi là không đủ nhanh?,(transitive) To make suitable; to make to correspond; to fit or suit; to proportion.
thrifty,adjective,tiết kiệm,"Is she wise, industrious, thrifty ?","Cô có khôn ngoan, siêng năng, và biết tiết kiệm không?","Given to, or evincing, thrift; characterized by economy and good management of property; sparing; frugal."
approval,noun,sự chấp thuận,The pension has increased numerous times with Congressional approval .,Tiền hưu bổng đã được tăng nhiều lần với sự chấp thuận của Quốc hội.,"An expression granting permission; an indication of agreement with a proposal; an acknowledgement that a person, thing, or event meets requirements."
triumph,verb,chiến thắng,Christ received that name because of his triumph over unrighteousness.,Đấng Christ nhận được danh nầy bởi vì đã chiến thắng sự không công bình.,"A conclusive success following an effort, conflict, or confrontation of obstacles; victory; conquest."
recreational,adjective,giải trí,Appearance and Recreation,Phục sức và giải trí,"Used for recreation, for fun or pleasure."
gerontology,noun,khoa bệnh tuổi già,He lived to 102 and was a pioneer in the field of gerontology .,Ông sống đến 102 tuổi và là người tiên phong trong lĩnh vực lão khoa .,"the study of the elderly, and of the aging process itself."
vertical,adjective,thẳng đứng,"As I recline, my head says more or less vertical .","Khi tôi ngả ra, đầu tôi ít nhiều theo chiều thẳng đứng .",A vertex or zenith
factor,verb,nhân tố,"And you need the fourth factor , which perhaps is the most important factor .","Và bạn cần nhân tố thứ tư, mà có lẽ là nhân tố quan trọng nhất.","A doer, maker; a person who does things for another person or organization"
accompany,verb,đi cùng,I accompanied him around the world several times.,Nhiều lần tôi đã đi cùng với anh.,"(intransitive, music) To perform an accompanying part or parts in a composition."
bistro,noun,quán rượu,Staying in her great aunt's apartment since'09 and currently a rising star at a top Manhattan bistro .,Ở trong căn hộ của bà dì từ năm'09 và hiện đang là ngôi sao đang lên tại một quán rượu Manhattan bật nhất.,A small European-style restaurant.
technician,noun,nhà kỹ thuật,Technicians isolate and use many plasma proteins.,Các nhà kỹ thuật tách ra và dùng nhiều chất protein chiết ra từ huyết tương.,"A person who studies, professes or practices technology."
catapult,verb,máy lăng đá,It's been catapulted to international glory.,Nó được sử dụng khắp nơi trên thế giới.,(UK) slingshot
unique,adjective,duy nhất,Because this is a unique opportunity for all of humanity.,Vì đây là cơ hội duy nhất của nhân loại.,"(not comparable) Being the only one of its kind; unequaled, unparalleled or unmatched."
outstanding,adjective,nổi bật,Ichiro is an outstanding baseball player.,Ichiro là một tuyển thủ bóng chày nổi bật .,prominent or noticeable; standing out from others
capable,adjective,có khả năng,You needed to see what you are capable of.,Cậu cần biết cậu có khả năng gì.,Able and efficient; having the ability needed for a specific task; having the disposition to do something; permitting or being susceptible to something.
outrage,verb,sự xúc phạm,So that is the kind of outrage of the thing.,Điều đó là sự xúc phạm lớn nhất.,An excessively violent or vicious attack; an atrocity.
frank,adjective,bộc trực,"I like her innocence , like her frankness .",Tôi thích vẻ ngây thơ và bộc trực của cô ấy .,"Honest, especially in an manner that seems slightly blunt."
impact,verb,sự va chạm,"Mars has the largest impact crater in the solar system, Hellas Basin.","Sao Hỏa có hố lớn nhất tạo thành do sự va chạm trong thái dương hệ, Hellas Basin.",The force or energy of a collision of two objects.
armada,noun,hạm đội,"Now, you all might've heard rumors about the armada happening soon.",Có lẽ tất cả các anh đều đã nghe tin là hạm đội sẽ đổ bộ sớm.,"A fleet of warships, especially with reference to the Spanish Armada."
ransack,verb,lục lọi,Tara ransacked the place after Miss Wilhelm took off for Florida.,Tara đã lục lọi khắp nơi sau khi Miss Wilhelm chuyển tới Florida.,(transitive) To loot or pillage.See alsosack.
irrational,adjective,phi lý,What a protection such a mind-set is against irrational actions!,Thái độ như thế quả là một sự che chở để tránh làm những điều phi lý !,Not rational; unfounded or nonsensical.
vie,verb,ganh đua,Has the king really brought all these wealthy women here to vie to purchase his son?,Đức Vua thật sự đem tất cả những người phụ nữ ở đây để ganh đua giành con trai ổng sao?,(intransitive) To rival; to struggle for superiority; to contend; to compete eagerly so as to gain something.
succulent,adjective,ngon,"The scrubland flowers were so fragrant, and the Mediterranean fruits that we grew —grapes and figs— were so succulent !","Bông hoa thơm ngát, và các trái cây thuộc Địa Trung Hải mà chúng tôi trồng—nho và cây vả—thật ngon ngọt!",(botany) having fleshy leaves or other tissues that store water
habitable,adjective,có thể ở được,Planet number four is square in the habitable zone.,Hành tinh thứ tư nằm ngay giữa vùng có thể ở được .,"safe and comfortable, where humans, or other animals, can live; fit for habitation."
confinement,noun,sự hạn chế,Learning to be creative within the confines of our limitations,Học cách để được sáng tạo trong sự hạn chế của các giới hạn của chúng ta,the act of confining or the state of being confined
mock,adjective,nhạo báng,Could it be possible that some in the crowd even came to mock ?,Có thể cũng có một số người đến để nhạo báng chăng?,"An imitation, usually with the connotation that it's one of lesser quality."
restriction,noun,hạn chế,"Yes, I need access to a restricted file.","Vâng, và tôi cần truy cập vào một hồ sơ hạn chế .","The act of restricting, or the state of being restricted."
