word,part_of_speech,meaning,example,example_meaning,definition
empower,verb,cho phép,Empower customers to take action,Cho phép khách hàng thực hiện hành động,(transitive) To give permission or power to do something.
masculine,adjective,giống đực,Spanish is predominantly a masculine -based language.,Tiếng Tây Ban Nha là tiếng chủ yếu có cơ sở là giống đực .,"pertaining to male humans, men:"
karate,verb,karate,"I told her, whenever I'm sad, my grandmother gives me karate chops.","Tôi nói với cô ấy, bất cứ lúc nào tôi buồn, bà tôi sẽ cho tôi ăn món ' karate '.","An Okinawan martial art involving primarily punching and kicking, but additionally, advanced throws, arm bars, grappling and all means of fighting."
stipple,verb,bản vẽ bằng chấm,What's that stippling ?,Cái gì lấm chấm thế nhỉ?,the use of small dots that give the appearance of shading; the dots thus used
gouache,noun,màu bột,"I don't own a cell phone, and I paint on paper using gouache , which hasn't changed in 600 years.","Tôi không có cả điện thoại di động, và dùng màu nước gouache để vẽ trên giấy , một cách thức đã không đổi trong 600 năm.","(art) A thick, opaque watercolour paint made with gum containing an inert white pigment to make it opaque"
assemblage,noun,bộ sưu tập,The Kayenta Formation has yielded a small but growing assemblage of organisms.,Hệ tầng Kayenta đã mang lại một bộ sưu tập nhỏ nhưng vẫn đang tiếp tục lớn lên của nhiều loại sinh vật.,A collection of things which have been gathered together or assembled.
conceptual,adjective,thuộc nhận thức,"If you can specify a task, either manual or conceptual , that can be specified in terms of efficiency or productivity, that goes to the bots.","Nếu bạn có thể chỉ rõ một nhiệm vụ, hoặc là bằng tay hoặc thuộc nhận thức , rằng có thể được chỉ ra dựa theo tính hiệu quả hay năng suất, đi tới những chương trình máy tính.","Of, or relating to concepts or mental conception; existing in the imagination"
installation,noun,cơ sở,Japanese planes are bombing our Naval and Army installations .,Máy bay Nhật đang bỏ bom Hải quân và các cơ sở quân đội.,"The act of installing or giving possession of an office, rank, or order, with the usual rites or ceremonies; as, the installation of an ordained minister in a parish."
bassoon,verb,kèn dăm kép,"Over the century, other instruments were added to the classical orchestra: flutes (sometimes replacing the oboes), separate parts for bassoons , clarinets, and trumpets and timpani.","Trong suốt thế kỷ này, những nhạc cụ khác cũng dần được thêm vào dàn nhạc: sáo (đôi khi dùng để thay thế kèn oboe), và thêm cả các phần riêng cho bassoon , clarinet, và kèn trumpet và trống định âm (timpani).",To play the bassoon.
cymbal,noun,chũm chọe,(1 Corinthians 13:1) A clashing cymbal produces a harsh noise.,"(1 Cô-rinh-tô 13:1) Chập chỏa, tức chũm chọe , phát ra tiếng chan chát khi va vào nhau.","(music) a concave plate of brass or bronze that produces a sharp, ringing sound when struck: played either in pairs, by striking them together, or singly by striking with a drumstick or the like."
