word,part_of_speech,meaning,example,example_meaning,definition
gross domestic product,noun,GDP,"Debts owed during this same period amounted to $145.8 trillion, about 8.5 times the annual gross domestic product .","Tổng nghĩa vụ nợ trong suốt thời kỳ này là 145,8 nghìn tỷ đô la, bằng 8,5 lần GDP .",(economics) A measure of the economic production of a particular territory in financial capital terms over a specific time period.
time zone,noun,múi giờ,Date of this order based on the UTC time zone (in YYYY-MM-DD format).,Ngày đặt hàng này dựa trên múi giờ UTC (ở định dạng DD-MM-YYYY).,A range of longitudes where a common standard time is used.
recycle,verb,tái chế,Decided to use recycled content from cement and steel manufacturing.,Quyết định sử dụng thành phần tái chế từ ngành sản xuất xi măng và thép.,(transitive) To break down and reuse component materials.
gentrify,verb,cải tạo,And then gradually gentrifies .,Rồi dần trở nên chỉnh trang hơn.,"(transitive) to renovate something, especially housing, to make it more appealing to the middle classes"
dovish,adjective,chim bồ câu,"Over time, Weizman's views became more dovish .","Theo thời gian, quan điểm của Weizman đã trở nên rõ ràng hơn.","Like a dove; peaceful, conciliatory."
sorcery,noun,yêu thuật,"For example, a book about African religion states: “Belief in the function and dangers of bad magic, sorcery and witchcraft is deeply rooted in African life . . .","Thí dụ, một cuốn sách về tôn giáo ở Phi Châu tuyên bố: “Sự tin tưởng vào chức năng và mối nguy hiểm của loại ma thuật độc ác, yêu thuật và phép phù thủy bén rễ sâu trong đời sống người Phi Châu...",Magical power.
runic,adjective,chữ run,"As of July 2009, 25 team members were working at Runic Games.","Tính đến tháng 7 năm 2009, có 25 thành viên làm việc tại Runic Games .","Of, pertaining to, or written using runes."
incompatible,adjective,xung khắc,Incompatibility —“We Have Nothing in Common”,Tính xung khắc —“Chúng tôi thật khác biệt”,Of two things: impossible to coexist; not congruous because of differences; irreconcilable; disagreeing.
anastrophe,noun,phép đảo,,,"(rhetoric) Unusual word order, often involving an inversion of the usual pattern of the sentence."
archaism,noun,sự bắt chước cổ,"Her argument was that the word “enantes” has never fallen into disuse in Panama, whereby, this term should not be censure, nor considered an archaism .","Lập luận của bà là từ ""enantes"" chưa bao giờ rơi vào tình trạng không hài lòng ở Panama, theo đó, thuật ngữ này không nên bị chỉ trích, cũng không được coi là một archaism .",The adoption or imitation of archaic words or style.
enjambment,noun,câu thơ vắt dòng,,,A technique in poetry whereby a sentence is carried over to the next line without pause.
anapest,noun,anapaest,,,"(US, prosody) A metrical foot consisting of three syllables, two short and one long (e.g the word ""velveteen"")."
dactyl,noun,dactyl,Asteroid Ida with its moon Dactyl,Hành tinh nhỏ Ida với mặt trăng Dactyl,"A poetical foot of three syllables (— ~ ~), one long followed by two short, or one accented followed by two unaccented."
foot,noun,bàn chân,This will lessen the pressure on the ball of the foot .,Những kiểu dáng này sẽ làm giảm áp lực đè lên ức bàn chân .,(transitive) To use the foot to kick (usually a ball).
hexameter,noun,thơ sáu âm tiết,In modern Greek poetry hexameter was replaced by line of fifteen syllables.,"Trong thơ tiếng Hy Lạp hiện đại, hexameter được thay bởi dòng 15 âm tiết.",(uncountable) a poetic metre in which each line has six feet
chanson de geste,noun,bài hát de geste,"Often the stories were written down in the chansons de geste , or ""songs of great deeds"", such as The Song of Roland or The Song of Hildebrand.",Thông thường những câu truyện được viết thành những anh hùng ca (tiếng Pháp:chansons de geste) như Bài ca Roland hay Bài ca Hildebrand.,Old French epic poems
eclogue,noun,eclogue,The names of the lovers in Eclogue Ten.,Tên của cặp tình nhân trong câu đối thứ mười.,"A pastoral poem, often in the form of a shepherd's monologue or a dialogue between shepherds."
epithalamium,noun,bài ca mừng cưới,"Priscus Attalus gave the wedding speech, a classical epithalamium .","Priscus Attalus đã đọc bài diễn văn, một bài epithalamium cổ điển, gửi tặng đôi uyên ương này.",A song or poem celebrating a marriage.
fable,noun,ngụ ngôn,The Lion and the Mouse is one of Aesop's Fables .,Con cáo và chùm nho là truyện ngụ ngôn của Aesop.,"A fictitious narration intended to enforce some useful truth or precept, usually with animals, birds etc as characters; an apologue. Prototypically, Aesop's Fables."
folktale,noun,truyện dân gian,Many Nepalese folktales are enacted in dance and music.,Nhiều truyện dân gian Nepal được thuật lại bằng vũ đạo và âm nhạc.,A tale or story that is part of the oral tradition of a people or a place
bildungsroman,noun,văn học trường thành nhân cách,Scholars have characterized To Kill a Mockingbird as both a Southern Gothic and a Bildungsroman .,Những nhà nghiên cứu đã xếp Giết con chim nhại vào thể loại tiểu thuyết Gothic phương Nam và bildungsroman (kể về một nhân vật chính từ tuổi thơ ấu ).,"A novel tracing the spiritual, moral, psychological, or social development and growth of the main character, usually from childhood to maturity."
shapely,adjective,quyến rũ,Very shapely as well.,Cũng rất quyến rũ .,"Having a pleasing shape, pleasant to look at."
dimly,adverb,lờ mờ,Bible texts that had previously been only dimly understood became dramatically clear.,"Các câu Kinh Thánh trước kia chỉ hiểu lờ mờ , nay rõ nghĩa hẳn lên.",in a dim manner.
sinful,adjective,đầy tội lỗi,"Sodom has become corrupt, a city of sin .","Sô-đôm đã trở nên hư thối, một thành phố đầy tội lỗi .",Constituting a sin; being morally or religiously wrong; wicked; evil.
thud,verb,huỵch,( THUD ) Now heel.,Giờ là gót giày.,To make the sound of a dull impact.
classic,adjective,kinh điển,One classic routine the viper promotes is called the push-pull.,1 trò kinh điển mà Viper quảng cáo được gọi là xông vào / lôi kéo.,A perfect and/or early example of a particular style.
sneak,verb,trộm,"Not only do you sneak off to get drunk, you also steal evidence.",Ông không những trốn đi say sưa mà còn trộm cả vật chứng nữa,"A mean, sneaking fellow."
silky,adjective,mượt,International Australian Silky Terrier database Australian Silky Terrier at Curlie,International Australian Silky Terrier database Chó sục lông mượt Úc trên DMOZ,Similar in appearance or texture (especially in softness and smoothness) to silk.
hereditary,adjective,cha truyền con nối,They had just begun to come out of a hereditary kind of slavery.,Họ đã bắt đầu thoát khỏi chế độ nô lệ cha truyền con nối .,"which is passed on as inheritance, by last will or intestate"
