word,part_of_speech,meaning,example,example_meaning,definition
catamaran,noun,bè gỗ,We'll use this catamaran as a rendezvous place for later.,Chúng ta sẽ sử dụng bê thuyền đôi đến điểm hẹn sau.,A raft consisting of two or more logs tied together.
intaglio,verb,chạm chìm,"He followed the EP with his tenth full-length studio album PBX Funicular Intaglio Zone on September 25, 2012.","Tiếp sau EP này là album PBX Funicular Intaglio Zone vào ngày 25 tháng Chín, 2012.",A design or piece of art which is engraved or etched into something.
felon,noun,giết người,You're asking me to harbor and aid a convicted felon .,Anh đang bảo tôi che giấu và giúp đỡ 1 tên giết người đấy.,A person convicted of a felony.
chump,noun,cái đầu,All you chumps Think you got poise,Những cái đầu bị thịt kia Hãy nghĩ các cậu có thể thăng bằng,the thick end (originally of a joint of meat)
corduroys,noun,lông vải,"Well, maybe corduroy .",Có lẽ là quần nhung .,Trousers (British)/pants (US) made from corduroy.
inmate,noun,người bệnh,"the other inmates at Briarcliff, whose stories broke my heart and inspired me to survive.","những người bệnh khác ở Briarcliff, những chuyện của họ khiến tôi tan nát và truyền cảm hứng cho tôi tồn tại,",A person confined to an institution such as a prison (as a convict) or hospital (as a patient)
possessive,adjective,chiếm hữu,The goal was to possess ... everything the world had to offer in the way of odors.,Mục tiêu của nó là chiếm hữu mọi thứ cuộc đời dâng tặng trong phương diện mùi hương.,Of or pertaining to ownership or possession.
tailor,verb,may,"This was seen in his variety of apparel: he appeared in the costumes of the Bedouin, the traditional clothes of the Iraqi peasant (which he essentially wore during his childhood), and even appeared in Kurdish clothing, but he also appeared in Western suits fitted by his favorite tailor , projecting the image of an urbane and modern leader.","Này đã được nhìn thấy trong nhiều nay: ông ta xuất hiện trong trang phục của Bedouin, truyền thống quần áo của nông dân Iraq (mà ông ta về cơ bản mặc trong thời thơ ấu), và thậm chí quần áo Kurdish, nhưng cũng xuất hiện ở trang phục phương Tây may bởi thợ may yêu thích của ông ta, thể hiện hình ảnh của một lãnh đạo tao nhã và hiện đại.","A person who makes, repairs, or alters clothes professionally, especially suits and men's clothing."
implausibility,noun,sự đáng ngờ,"It's just too implausible .""","Thế thì hão huyền quá .""",Want of plausibility; the quality of being implausible.
unattainable,adjective,cao siêu,7 True wisdom is unattainable for a fool;+,7 Sự khôn ngoan thật thì quá cao cho kẻ dại;+,"Impossible to attain or reach; inaccessible, unobtainable or unapproachable; unable to accomplish; beyond limit."
medal,verb,Huy chương,And this medal is for having the most medals .,Còn cái huy chương này vì ta đạt quá nhiều huy chương .,"A stamped metal disc used as a personal ornament, a charm, or a religious object."
extent,adjective,phạm vi,"So will you, to the extent of $ 5,000.","Và anh cũng vậy, trong phạm vi 5.00 đô.",A range of values or locations.
fictitious,adjective,hư cấu,I told you that book was fictitious,Tôi đã bảo tài liệu đó chỉ là hư cấu thôi mà.,Not real; invented; contrived.
fictive,adjective,hư cấu,"Halperin suggests that ritual kin ""materialize things differently from other kin, biological and fictive ...they are generous (often beyond their means)...and are generous with time.""","Halperin cho rằng thân nhân nghi lễ ""vật chất hóa mọi thứ khác với người thân khác, sinh học và hư cấu ... họ là hào phóng (thường vượt quá khả năng của họ)... và hào phóng với thời gian.""","fictional, unreal, fanciful or invented"
pitiable,adjective,đáng thương,So that is a pitiable state of affairs.,Tình trạng này thật đáng thương .,"That which deserves, evokes or can be given pity, pitiful."
pitiless,adjective,nhẫn tâm,Needs someone as pitiless as me.,Lại cần người đáng ghét như tôi.,"having, or showing, no pity; merciless"
prescribe,verb,cho đơn,the same way they prescribe medication.,cùng cái cách họ cho đơn thuốc,To order (a drug or medical device) for use by a particular patient.
climatic,noun,thời tiết,Understand the climate down there may be better for my cough.,Nghe nói thời tiết ở dưới đó có thể tốt cho bệnh ho của tôi.,"of, or relating to, or influenced by climate"
uninterested,adjective,không chú ý,"In Korea, how was a sister’s perseverance with a seemingly uninterested individual rewarded?","Một chị ở Đại Hàn, nhờ kiên trì đối với một người dường như không chú ý , được tưởng thưởng như thế nào?","(obsolete) Unmotivated by personal interest; unbiased, disinterested."
problematic,adjective,khó giải quyết,Flooding is expected to be increasingly problematic as the climate changes.,Lũ lụt được dự tính ngày càng khó giải quyết khi khí hậu thay đổi.,posing a problem; difficult to overcome or solve
horticultural,adjective,nghề làm vườn,"And we knew that they planted a kind of horticulture ,","Và họ đã phát triển nghề làm vườn ,","of or pertaining to horticulture, connected with gardening."
terminus,noun,ga cuối cùng,Like at Terminus ?,Giống như ở Terminus ?,The end or final point of something.
domino theory,noun,Thuyết domino,"It was to become the "" domino theory "".","Nó đã trở thành ""học thuyết domino .""","The theory that, if South Vietnam fell to Communism, it would be followed by Cambodia, Laos, and additional South Asian countries."
imperialistic,adjective,tên đế quốc,"Damn the imperialists !""",Đả đảo đế quốc Ba Tư!”,Of or pertaining to imperialism or imperialists; favoring imperialism.
disapproval,noun,sự phản đối,there would have been a lot of disapproval,"người Neanderthal, sẽ có nhiều sự phản đối","The act of disapproving, an expression of condemnation."
dislike,verb,ghét,I dislike you worse than anybody in the world.,Tôi ghét bà hơn bất cứ ai khác trên đời này.,An attitude or a feeling of distaste or aversion.
intermediate,adjective,trung gian,"After all, what did the intermediate forms look like?","Sau hết tất cả, các dạng thức trung gian của nó trông giống cái gì nhì?","Being between two extremes, or in the middle of a range."
misanthropy,noun,lòng ghét người,"And,” he added, with his usual misanthropy , “it may be sooner than you’d like.”",Và có lẽ Chúa ơi - chàng nói tiếp với cái giọng chán đời riêng có ở chàng - có lẽ còn gặp sớm hơn là cậu muốn cũng nên.,Hatred or dislike of people or mankind.
misrepresent,verb,bóp méo,I'm saying he misrepresented .,Tôi đang nói là ông ấy bóp méo nó.,To represent falsely; to inaccurately portray something.
mistrial,noun,vụ xử án sai,Then I move for a mistrial .,"Sau đó, tôi di chuyển cho sự ngộ phán .",(law) A trial that is invalid because of an error in procedure
prefix,verb,thêm vào đầu,Set the prefix which will be added to the image filenames,Ở đây hãy đặt chuỗi sẽ được phụ thêm vào đầu của mỗi tên tập tin ảnh,"That which is prefixed; especially one or more letters or syllables added to the beginning of a word to modify its meaning; as, pre- in prefix, con- in conjure."
superiority,noun,sự cao hơn,* Become preoccupied with our failings or our superiority .,* Trở nên lo lắng với những thất bại của chúng ta hoặc sự cao hơn của mình.,the state of being superior
transact,verb,làm,You should think of this as a business transaction .,Ông nên xem đây là một thương vụ làm ăn.,"(transitive) To do, carry through, conduct or perform some action."
transcultural,adjective,,"In terms of academic reflection, the historical and aesthetic richness as well as the multi-layered heterogeneity of Sicilian literature and culture have been first grasped methodologically and coined with the term of transculturality by German scholar of Italian studies Dagmar Reichardt who, after having published an extensive study on the literary work of Giuseppe Bonaviri, was awarded the International Premio Flaiano (""Italianistica"") for a trilingual (English, Italian, German) collection about the European liminality of Sicily, Sicilian literature and Sicilian Studies.","Về mặt học thuật, phong phú về lịch sử và thẩm mỹ cũng như tính hỗn tạp đa tầng của văn học và văn hoá Sicilia lần đầu được nhận thức theo phương pháp luận và được gắn với thuật ngữ ""xuyên văn hoá"" bởi học giả Ý học người Đức là Dagmar Reichardt, ông xuất bản một nghiên cứu bao quát về công trình văn học của Giuseppe Bonaviri, và sau đó được trao giải Premio Flaiano Quốc tế vì một bộ sưu tập ba ngôn ngữ (Anh, Ý, Đức) về tính ngưỡng châu Âu của Sicilia, văn học Sicilia và nghiên cứu Sicilia.",(sociology and anthropology) Extending through more than one human culture.
unicycle,noun,xe đạp một bánh,Riding a unicycle is one thing I'm not very good at.,Đi xe đạp một bánh là một trò mà tôi không thông thạo lắm.,A type of cycle that has only one wheel and is powered by pedals; it is most often used by acrobats.
cranial,noun,sọ,It could cause abnormal growths on the cranial nerves.,Nó có thể gây ra phát triển bất thường ở dây thần kinh sọ .,"Of or relating to the cranium, or to the skull."
straitlaced,adjective,,"Being holy, therefore, does not mean being straitlaced or having a one-track mind.—1 Corinthians 9:20-23.","Do đó, ăn ở thánh thiện không có nghĩa là chúng ta phải cứng rắn hay có đầu óc hẹp hòi (I Cô-rinh-tô 9:20-23).",Alternative spelling of strait-laced.
truncate,adjective,cắt cụt,The local truncation error of the Euler method is error made in a single step.,Sai số cắt cụt cục bộ của phương pháp Euler là sai số trong một bước duy nhất.,To shorten something as if by cutting off part of it.
