word,part_of_speech,meaning,example,example_meaning,definition
salutary,adjective,bổ ích,A Salutary Lesson,Một bài học hữu ích,Effecting or designed to effect an improvement; remedial: salutary advice.
cynosure,noun,Cynosure,,,(figuratively) That which serves to guide or direct.
capitol,noun,thủ phủ,"In 1900, Hawaii was granted self-governance and retained ʻIolani Palace as the territorial capitol building.","Năm 1900, Hawaii được tự trị và giữ Lâu đài ʻIolani là trụ sở của thủ phủ lãnh thổ.",Temple of Jupiter in Rome.
site,noun,nơi,"The site that de Vaux uncovered divides into two main sections: a main building, a squarish structure of two stories featuring a central courtyard and a defensive tower on its north-western corner; and a secondary building to the west.","Nơi mà de Vaux phát hiện ra chia thành hai phần chính: một ""tòa nhà chính"", tức một cấu trúc vuông có 2 tầng, có một sân trung tâm cùng một tháp phòng thủ ở góc tây bắc, và ""một tòa nhà phụ"" ở phía tây.","(obsolete) Sorrow, grief."
balcony,noun,ban công,Are we just kissing guys on balconies ?,Bọn anh có phải người hôn nhau ở ngoài ban công đâu?,"An accessible structure extending from a building, especially outside a window."
cognizance,noun,dấu hiệu phân biệt,And Satan was cognizant of what took place in the heavenly citadel.,Và Satan được thông báo tất cả những gì xảy ra trong thành trì thiên đình.,"An emblem, badge or device, used as a distinguishing mark by the body of retainers of a royal or noble house."
ministerial,adjective,góp phần vào,"It is especially important that elders and ministerial servants comment at meetings, since they are expected to take the lead in meeting participation, as well as in attendance.",Điều đặc biệt quan trọng là các trưởng lão và tôi tớ thánh chức bình luận tại các buổi họp vì họ phải nêu gương trong việc tích cực tham dự và góp phần vào buổi họp.,Related to a religious minister or ministry.
bill of attainder,noun,giấy chứng nhận,"Pym and his allies immediately launched a bill of attainder , which simply declared Strafford guilty and pronounced the sentence of death.","Pym và các đồng minh bèn đưa ra một dự luật trái với pháp luật, theo đó chỉ tuyên bố Strafford có tội và tuyên án tử hình ông ta.",(law) A legislative determination imposing punishment without trial; prohibited under the United States Constitution.
ex post facto,adjective,ex post facto,"This catalyzed the Tuidang movement, which encourages Chinese citizens to renounce their affiliations to the Chinese Communist Party, including ex post facto renunciations of the Communist Youth League and Young Pioneers.","Điều này xúc tác cho phong trào Tuidang, khuyến khích công dân Trung Quốc từ bỏ Đảng Cộng sản Trung Quốc, bao gồm cả việc từ bỏ Đoàn Thanh niên Cộng sản và Đội Thiếu niên.",Retroactive
self-esteem,noun,lòng tự trọng,Others suffer a loss of self - esteem and damage their conscience.,Số khác đánh mất lòng tự trọng và làm tổn thương lương tâm.,Confidence in one's own worth; self-respect.
immortality,noun,bất tử,Myth 1: The Soul Is Immortal,Quan điểm 1: Linh hồn bất tử,"(fiction, religion, mythology, biology) The condition of being immortal."
fontina,noun,fontina,"Many of the dishes involve Fontina , a cheese with PDO status, made from cow's milk that originates from the valley.","Nhiều món được thêm vào Fontina , một loại pho mát, được làm từ sữa bò bắt nguồn từ nơi đây.",a pale yellow cheese from Valle d'Aosta in Italy
halloumi,noun,halloumi,,,"A traditional Levantine cheese, particularly from Cyprus, made from goat's and/or sheep's milk."
melt,verb,tan,"And so, as the surrounding water gets warmer, it speeds up the melting of the ice.","Và do đó, vùng nước xung quanh trở nên nóng hơn, đẩy nhanh tốc độ tan băng.","Molten material, the product of melting."
parmesan,noun,phó mát pacma,"It is, for example, used with Parmesan cheese in Italy.",Ví dụ như là phô mai Parmesan ở Ý.,"A hard, full-fat Italian cheese from Parma."
pecorino,noun,pecorino,A wheel of Pecorino ?,Một cái Pecorino à ?,either of two Italian cheese made from ewe's milk
ricotta,noun,ricotta,Komori later went on to create Ricotta's second title Walkure Romanze: Shōjo Kishi Monogatari.,Komori sau đó cũng tham gia dự án thứ hai của Ricotta có tên Romanze: Shōjo Kishi Monogatari.,a soft Italian unsalted cheese resembling cottage cheese
brioche,noun,bánh mì ngọt hình tròn,Some brioches for my friend.,Lấy ít bánh mì ngọt cho ông bạn tôi.,"A type of bun, of French origin."
bun,verb,bánh sữa nhỏ,"Katy, where's my bun ?","Katy, búi tóc của bà đâu?","A small bread roll, often sweetened or spiced."
investigation,noun,điều tra,I had him investigate her.,Em bảo anh ta điều tra con bé.,"The act of investigating; the process of inquiring into or following up; research; study; inquiry, especially patient or thorough inquiry or examination; as, the investigations of the philosopher and the mathematician; the investigations of the judge, the moralist."
globetrotter,noun,chim lang thang,Globetrotter dive guide (2nd ed.).,Globetrotter dive guide (ấn bản 2).,A person who travels often to faraway places.
lounge,verb,phòng khách,In the bedroom and lounge .,Trong phòng ngủ và phòng khách .,To relax as if in a lounge.
cancelled,adjective,bị hủy,Mission cancelled .,Nhiệm vụ bị hủy .,Simple past tense and past participle of cancel.
tip,verb,mẹo,This tips into the territory of mental illness,Một số mẹo khi vào lãnh thổ của bệnh lý tâm thần,"The extreme top of something, especially when pointed; e.g. the sharp end of a pencil. [from 15th c.]"
