word,part_of_speech,meaning,example,example_meaning,definition
manse,verb,mục sư,,,A house inhabited by the minister of a parish.
gopher,noun,gofer,"The gravity, the air, the gophers .","Trọng lực, không khí, lũ chuột đất .",(Biblical) an unknown tree; Noah's Ark was built in gopher wood
satisfy,verb,thỏa mãn,The answer Jesus gave satisfied his first-century followers.,Câu trả lời của Giê-su đã thỏa mãn môn-đồ ngài trong thế-kỷ thứ nhất.,"To do enough; to meet (needs); to fulfill (wishes, requirements)."
tyke,noun,con chó cà tàng,Tyke – A small puppy and Spike's son.,Tyke - Một con chó con bulldog và con trai của Spike.,(dialectal) A mongrel dog.
stigmatize,verb,bêu xấu,"Are we kind of stigmatizing people from Arkansas, and this part of the country?","Liệu chúng ta có đang bêu xấu những con người Arkansas, và vùng này của đất nước?",(transitive) To characterize as disgraceful or ignominious; to mark with a stigma or stigmata.
revocation,noun,sự thu hồi,"Louis Post at the Department of Labor, which had ultimate authority over deportation decisions, determined that the revocation of her husband Kershner's American citizenship in 1908 after his conviction had revoked hers as well.","Louis Post thuộc Bộ Lao động, cơ quan có thẩm quyền tối hậu về những quyết định trục xuất, quyết định rằng sự thu hồi quốc tịch Hoa Kỳ của chồng bà vào năm 1908 đương nhiên vô hiệu hóa quốc tịch của bà.",An act or instance of revoking.
adversely,adverb,bất lợi,2 Our lives are affected adversely when others treat us in an unkind manner.,2 Đời sống chúng ta bị ảnh hưởng bất lợi khi người khác đối xử không tốt với mình.,In an adverse manner.
collectivize,verb,tập thể hoá,"By 1936, about 90% of Soviet agriculture had been collectivized .","Tới năm 1936, khoảng 90% nông nghiệp Xô viết đã được tập thể hoá .",To organize a farm or industrial enterprise on the basis of collective control
armament,noun,vũ khí,"The aircraft had all armament , radar and paint removed, which reduced weight to 14,100 kg.","Vũ khí , radar và lớp sơn ngụy trang bị loại bỏ, giảm trọng lượng xuống còn 14.100 kg.",A body of forces equipped for war.
combine,verb,kết hợp,The crocodile’s jaw is a surprising combination of power and sensitivity.,Hàm cá sấu là sự kết hợp đáng kinh ngạc giữa sức mạnh và độ siêu nhạy cảm.,(transitive) to bring (two or more things or activities) together; to unite
alfalfa,noun,cỏ linh lăng,"I also harvested cotton, grapes, and alfalfa , and I participated in irrigating the fields.","Tôi cũng đi hái bông gòn, nho, cỏ linh lăng và làm công việc dẫn thủy nhập điền.","(uncountable) A plant,Medicago sativa, grown as a pasture crop."
nuanced,adjective,sắc thái,Nuance .,Đổi màu được nhỉ .,"Having nuances; possessed of multiple layers of detail, pattern, or meaning"
quipu,noun,quipu,"When the Spanish conquered the Incas, the quipu became obsolete and the codes were forgotten.","Khi người Tây Ban Nha xâm chiếm Đế Quốc Inca, quipu trở nên lỗi thời và người ta không còn nhớ mật mã của nó nữa.","a recording device, used by the Incas, consisting of intricate knotted cords"
snob,noun,kẻ hợm mình,I hate snobs .,Tôi ghét những tên hợm hĩnh .,"(disapproving, informal) A person who seeks to be, or is, a member of the upper classes and looks down on lower classes, such as the middle class and the poor."
liberal arts,noun,khoa học nhân văn,Geography had no place in the medieval catalogue of the “seven liberal arts .”,Địa lý không có chỗ trong danh sách “bảy môn khoa học nhân văn ” thời Trung Cổ.,those areas of learning that require and cultivate general intellectual ability rather than technical skills; the humanities
suborn,verb,mua chuộc,"Second thing we need to do is completely reform modern executive and professional compensation, which is what they use to suborn the appraisers.","Điều thứ hai ta cần làm là cải cách hoàn toàn hệ thống điều hành hiện đại và đãi ngộ chuyên nghiệp, đó là những gì họ sử dụng để mua chuộc các giám định viên.","To induce someone to commit an unlawful or malicious act, or to commit perjury"
grain,verb,ngũ cốc,Where did all that grain come from?,Số lượng ngũ cốc đó đến từ đâu?,"(uncountable) The harvested seeds of various grass-related food crops eg: wheat, corn, barley."
flume,noun,máng,Skin is the second studio album by Australian electronic musician Flume .,Skin là album phòng thu thứ hai của nhạc sĩ nhạc điện tử người Úc Flume .,"A ravine or gorge, usually one with water running through."
lipid,noun,Lipit,"Ruben & Jones (2000) note that the Harderian glands, which secrete lipids for coating the fur, were present in the earliest mammals like Morganucodon, but were absent in near-mammalian therapsids like Thrinaxodon.","Ruben & Jones (2000) lưu ý rằng các tuyến Harderia, tiết ra lipit để bọc lông, đã có mặt ở các thú có vú sớm nhất như Morganucodon, nhưng không có trong các Cung thú gần động vật có vú như Thrinaxodon.","(chemistry) Any of a group of organic compounds including the fats, oils, waxes, sterols, and triglycerides. Lipids are characterized by being insoluble in water, and account for most of the fat present in the human body. They are, however, soluble in nonpolar organic solvents."
chemical,noun,hóa học,Chemical reactions generally proceed more slowly at a lower temperature.,Hấp phụ hóa học thường xảy ra ở nhiệt độ cao với tốc độ hấp phụ chậm.,(obsolete) Of or relating to alchemy.
propellant,adjective,chất nổ đẩy đạn,Have you bought a propeller ?,Có phải anh đã mua một cái chân vit ?,anything that propels
downy,adjective,cồn cát,The next day is a momentous one for the downy young birds.,Ngày kế tiếp là một ngày quan trọng đối với đà điểu con còn lông tơ .,"Having down, covered with a soft fuzzy coating as of small feathers."
kudzu,noun,sắn dây,"Some climbing species, such as kudzu , which do not need to produce thick supportive tissue, may grow up to 12.5 mm/h.","Một số loài dây leo, chẳng hạn sắn dây , không cần sản sinh ra các mô hỗ trợ dày, có thể tăng trưởng tới 12.500 μm/h.",An Asian vine grown as a root starch.
omnipresence,noun,ở khắp nơi,He's omnipresent .,Ông ta có mặt khắp nơi .,the ability to be at all places at the same time; usually only attributed to God
jugular,adjective,tĩnh mạch cảnh,"When the giraffe lowers its head, valves in the jugular vein prevent blood from rushing back to the brain.","Khi hươu cúi đầu xuống, van trong tĩnh mạch cảnh cản không cho máu dồn về não.","Relating to, or located near, the neck or throat."
timeworn,adjective,thời gian mòn,Ravencroft is a timeworn institution devoted to mental improvement.,Cậu đã phạm luật của công ty.,showing the effects of wear due to long use
bunker,verb,boongke,Those bunkers are powerfully warded.,Những cái boongke này được trông nom đầy uy lực.,"(military) A hardened shelter, often buried partly or fully underground, designed to protect the inhabitants from falling bombs or other attacks."
alumna,noun,cựu sinh viên,""" Alumna Deborah Ann Woll on True Blood"".",Ngày 23 tháng 9 năm 2010. ^ “Alumna Deborah Ann Woll on True Blood”.,a female pupil or student (especially of a university or college)
deviance,noun,Lệch lạc,He is a couple's counselor and also works with men and boys suspected of sexual deviancy .,Ông là người tư vấn cho cặp vợ chồng và làm việc với những người nghi ngờ bị lệch lạc về tình dục.,(sociology) Actions or behaviors that violate formal and informal cultural norms such as law and the discouragement from public nose-picking.
matriculation,noun,nhập học,We matriculate a lot.,Bọn anh vào rất nhiều trường.,(Scottish) A registration of armorial bearings
absorption,noun,hấp thu,"Bicalutamide is well-absorbed, and its absorption is not affected by food.",Bicalutamide được hấp thu tốt và sự hấp thu của nó không bị ảnh hưởng bởi thức ăn.,The act or process of absorbing or sucking in anything.
upkeep,verb,phí tổn bo dưỡng,"Well, but Joe has provided for Patrick's upkeep .",Joe đã lo mọi thứ cho Patrick .,"(transitive, UK) to maintain (something) or keep it in good repair"
township,noun,quận,"Domino's Pizza is an American restaurant chain and the international franchise pizza delivery corporation is headquartered at the Domino's Farms Office Park (the campus itself owned by Monaghan) in Ann Arbor Township , Michigan, United States, near Ann Arbor, Michigan.","Domino's Pizza là tên một chuỗi nhà hàng pizza Mỹ và cũng là tên công ty nhượng quyền kinh doanh quốc tế có trụ sở tại Domino Farms Office Park (hội sở thuộc sở hữu của nhà đồng sáng lập Domino's Pizza Tom Monaghan) tại xã Ann Arbor, Quận Washtenaw, Michigan, Hoa Kỳ, gần Ann Arbor, Michigan.",The territory of a town; a subdivision of a county.
