word,part_of_speech,meaning,example,example_meaning,definition
impoverishment,noun,sự bần cùng hoá,"He died impoverished , as since he did not patent the collodion process he made very little money from it.","Ông qua đời khi đã kiệt sức bởi vì không đăng ký sáng chế cho collodion, ông kiếm rất ít tiền từ đứa con tinh thần này.",The action of impoverishing someone.
diminution,noun,sự giảm bớt,"Or is good the diminution of evil, gradually becoming good?","Hay tốt lành là sự giảm bớt của xấu xa, dần dần trở nên tốt lành?","A lessening, decrease or reduction."
unvarying,adjective,không thay đổi,Use this option when your page URLs are generally unvarying but when they include additional parameters at the end that you want to exclude.,Sử dụng tùy chọn này khi URL trang của bạn thường không thay đổi nhưng không sử dụng tùy chọn khi những URL này bao gồm các thông số bổ sung ở cuối mà bạn muốn loại trừ.,"persistent, constant or changeless"
solipsism,noun,thuyết duy ngã,""" The discovery of intelligent life beyond Earth would eradicate the loneliness and solipsism that has plagued our species since its inception.",""" Sự khám phá ra sự sống bên ngoài Trái Đất sẽ loại bỏ đi sự cô độc và thuyết duy ngã đã thống trị giống loài ta ngay từ ngày đầu.",The theory that the self is the only thing that can be known and verified.
flagellate,adjective,có roi,And flagellate your naked body twice nightly.,con sẽ bị đánh roi lên thân thể 2 lần hằng đêm.,To whip or scourge.
indicative,adjective,biểu thị,"Not indicators of effort or intention, but real achievement.",Không phải sự biểu thị về nỗ lực hay ý định mà là kết quả thực sự.,"serving as a sign, indication or suggestion of something"
sorbet,noun,sherbet,The word enters Italian as sorbetto which becomes sorbet in French.,Từ sherbet du nhập vào tiếng Ý như sorbetto sau này trở thành sorbet bằng tiếng Pháp.,"Frozen fruit juice, sometimes mixed with egg whites, used as dessert or between courses of a meal."
sportsmanship,noun,tính thượng võ,And I've always prided myself on my good sportsmanship .,Và tôi luôn tự hào về tính thượng võ của mình.,"the behaviour exhibited in playing sports, either good or bad"
unwind,verb,nghỉ ngơi,What snares lie in the desire to unwind and relax?,"Những cạm bẫy nào được gài trong ước muốn nghỉ ngơi , giải trí của người ta?","(transitive) To wind off; to loose or separate; to untwist; to untwine; as, to unwind thread, to unwind a ball of yarn"
impersonation,noun,sự đóng vai,"Here, we must be impersonal .","Ở đây, chúng ta không được xen tình cảm cá nhân vào.",Alternative form of impersonification.
conspirator,noun,người âm mưu,What horrible accusation have you conspired to levy against me?,Lời buộc tội khủng khiếp nào các người âm mưu đổ lên đầu tôi?,A person who is part of a conspiracy.
applicable,adjective,xứng,"Historians credit them with a major role in the development of Greek mathematics (particularly number theory and geometry) into a coherent logical system based on clear definitions and proven theorems that was considered to be a subject worthy of study in its own right, without regard to the practical applications that had been the primary concern of the Egyptians and Babylonians.",Các nhà sử học đã gắn họ với một vai trò lớn trong việc phát triển của toán học Hy Lạp (đặc biệt là ở số học và hình học) trở thành một hệ thống logic mạch lạc dựa trên sự phân định rõ ràng và những định lý được chứng minh được xét như là một phần xứng đáng cho nghiên cứu mà không liên quan đến các ứng dụng thực tế là mối quan tâm hàng đầu của Ai Cập và Babylon.,"suitable for application, relevant"
curable,adjective,có thể chữa khỏi,"and transforming that into a curable , or treatable illness.",trở thành các bệnh hoàn toàn có thể chữa khỏi được.,Capable of being cured.
demonstrable,adjective,chứng minh được,Could that be demonstrated ?,Có ai có thể chứng minh được điều ấy không?,Able to be demonstrated.
navigable,adjective,tàu bè qua lại được,Navigation Sails Onward,Kỹ thuật đi biển ngày càng tiến bộ,"(for a body of water: sea, river etc.): capable of being navigated; deep enough and wide enough to afford passage to vessels."
negotiable,adjective,có thể thương lượng,Maybe he wants to negotiate .,Có thể hắn muốn thương lượng .,"(of an obstacle, route etc) Able to be traversed."
adequacy,noun,sự tương xứng,It voiced concerns about the adequacy of countries' abilities to meet commitments under the Body for Scientific and Technological Advice (BSTA) and the Subsidiary Body for Implementation (SBI).,Hội nghị thảo luận về những mối lo ngại về sự tương xứng trong khả năng đạt được các cam kết dưới Body for Scientific and Technological Advice (SBSTA) và Subsidiary Body for Implementation (SBI) của các quốc gia.,"The quality of being sufficient, adequate or able to meet the needs."
inaccuracy,noun,sự không đúng,The Door to Inaccuracy Cracked Open,Thêm cơ hội cho sự không chính xác len vào,(uncountable) The property of being inaccurate; lack of accuracy.
primacy,noun,ưu tiên,Is the Catholic dogma of papal primacy Scripturally valid?,Giáo điều của Công giáo về tối thượng quyền của giáo hoàng có phù hợp với Kinh Thánh không?,"The state or condition of being prime or first, as in time, place, rank, etc., hence, excellency; supremacy."
supremacy,noun,quyền tối cao,That is Malay supremacy and I hope people will understand it.,Đó là quyền tối cao Mã Lai và tôi hy vọng nhân dân sẽ hiểu điều đó.,The quality of being supreme.
