word,part_of_speech,meaning,example,example_meaning,definition
collection,noun,bộ sưu tập,This is just a collection of pathways in the cell.,Đây chỉ là bộ sưu tập các lộ trình trong tế bào.,"A set of items or objects procured or gathered together by a person, group, or other agent."
database,verb,kho dữ liệu,"""Search results for ""Yoshida Sayuri"" in ALL database "".","“Kết quả tìm kiếm ""Yoshida Sayuri"" trong kho dữ liệu tổng hợp”.","(computing) A collection of (usually) organized information in a regular structure, usually but not necessarily in a machine-readable format accessible by a computer."
hyperlink,verb,Siêu liên kết,Hyperlinks in the page permit users to navigate to other pages.,Các siêu liên kết trong trang cho phép người dùng điều hướng đến các trang khác.,A link from one electronic document to another that can be triggered by the user.
index,noun,chỉ số,Appendix L serves as a quick reference index to this Manual.,Phụ lục L đóng vai trò là một chỉ số tham khảo nhanh cho Hướng dẫn này.,"An alphabetical listing of items and their location; for example, the index of a book lists words or expressions and the pages of the book upon which they are to be found."
endue,verb,mặc,"* Tarry ye in the city until ye be endued with power from on high, Luke 24:49.","* Hãy đợi trong thành cho đến khi được mặc lấy quyền phép từ trên cao, LuCa 24:49.","(obsolete) To pass food into the stomach; to digest; also figuratively, to take on, absorb."
orthography,noun,Chính tả,The missionaries tried to do so by using the established English orthography .,Các giáo sĩ đã cố dùng hệ thống chính tả tiếng Anh để viết tiếng Tahiti.,The study of correct spelling according to established usage.
circumlocution,noun,lời nói uẩn khúc,"Oh, well, it's a terribly long story filled with circumlocutions , but do you remember several weeks ago when...","Dạ, đó là một câu chuyện rất dài toàn những điều quanh co uẩn khúc , nhưng mẹ còn nhớ khoảng cách đây vài tuần khi...",A roundabout or indirect way of speaking; the use of more words than necessary to express an idea.
sprinkler,noun,bình tưới nước,"Remove lawn decorations , sprinklers , toys , bicycles , wet leaves , or anything that might obstruct your walkway .","Hãy dẹp bỏ các đồ trang trí trên cỏ , bình tưới nước , đồ chơi , xe đạp , quét bỏ lá ướt hoặc bất cứ thứ gì có thể gây tắc lối đi của bạn .",Anything that sprinkles.
molecular,noun,phân tử,You transmuted the molecular properties of the rifle.,Cậu đang chuyển hoá tính chất phân tử của nó.,"(chemistry) Relating to, or consisting of, or produced by molecules."
represent,verb,đại diện,Representative democracy is one form of government.,Dân chủ đại diện là một hình thức của chính phủ.,"To portray by pictorial or plastic art; to delineate; as, to represent a landscape in a picture, a horse in bronze, and the like."
mechanical,adjective,bằng máy móc,"to be raised from mechanically processed byproducts,",được nuôi bỏi những sản phẩm sản xuất bằng máy móc,"(now rare) Characteristic of someone who does manual labour for a living; coarse, vulgar."
dispersion,noun,sự phân tán,"There's some dispersal , but it's kind of grouped around that average body type.","Có một vài sự phân tán ở đây, nhưng nó trông như tập trung ở xung quanh dạng cơ thể trung bình.",The state of being dispersed; dispersedness.
fabled,adjective,bịa đặt,These are not fables .,Đây không phải là những lời bịa đặt .,"Made known by fables; legendary, famed."
structural,adjective,công trình kiến trúc,"It was my privilege just over a month ago to dedicate the Gilbert Arizona Temple, a magnificent structure .","Cách đây hơn một tháng, tôi có đặc ân làm lễ cung hiến Đền Thờ Gilbert Arizona, một công trình kiến trúc tuyệt vời.","Of, relating to, or having structure"
distillation,noun,chưng cất,A book cover is a distillation .,Bìa sách là một sự chưng cất .,"The act of falling in drops, or the act of pouring out in drops."
initially,adverb,ban đầu,The initial death toll will shake world governments to their core.,Số người chết ban đầu sẽ làm các chính phủ quốc tế run rẩy tận tâm can.,At the beginning.
emphysema,noun,khí thũng,The chemicals from the fire were aggravating her emphysema .,Do hoá chất từ vụ nổ mà bệnh khí thũng của bà thêm trầm trọng.,"(pathology) An abnormal accumulation of air in tissues , especially the lungs. Pulmonary emphysema is a chronic lung disease, characterised by an abnormal increase in the size of the air spaces, resulting in laboured breathing and caused by exposure to toxic chemicals such as tobacco smoke."
retrospective,adjective,hồi tưởng quá khứ,I can only surmise in retrospect .,Tôi chỉ có thể phỏng đoán trong sự hồi tưởng của mình,an exhibition of works from an extended period of an artist's activity
harlequin,verb,vai hề,We found a harlequin doll in your possession.,Chúng tôi đã tìm thấy một thứ gì đó trong sở hữu của cô.,"a pantomime fool, typically dressed in checkered clothes"
topiary,adjective,,So there was the topiary there.,Nên mới có sự tạo hình cho giống ở đây.,In the manner of a topiary.
vivarium,noun,vườn thú,Vivarium monastery,Vivarium,A place artificially arranged for keeping or raising living animals.
liminal,adjective,ngưỡng kích thích dưới,LIMINAL HOME SECURITY,LIMINAL AN NINH NHÀ Ở,Pertaining to a threshold or entrance.
mental,adjective,trí tuệ,Because 70 is normally the score for mental retardation.,Bởi vì 70 thường là chỉ số cho những người trí tuệ chậm phát triển.,of or relating to the mind or an intellectual process
insanity,noun,điều điên rồ,To try and get past the Woads in the north is insanity .,Vượt qua người Woad ở phương Bắc là một điều điên rồ .,The state of being insane; madness.
preferred,adjective,được ưu tiên,"Women live longer, so they should get preference , right?","Đàn bà thọ lâu hơn, nên họ cần được ưu tiên đúng không?",Simple past tense and past participle of prefer.
stranglehold,verb,vòng vây,"Immediately afterwards, John III was able to establish an effective stranglehold on Constantinople in 1247.","Ngay sau đó, Ioannes III đã có thể thiết lập một vòng vây hữu hiệu lên Constantinopolis vào năm 1247.",A grip or control so strong as to stifle or cut off.
ruthlessness,noun,tính tàn nhẫn,"His ministers, unable to tolerate his ruthlessness , forced him into exile to the present-day Thai province of Nan in 1373, where he died.","Tuy nhiên, các triều thần không chịu được tính tàn nhẫn của ông nên họ đày ông đến khu vực mà nay thuộc tỉnh Nan của Thái Lan vào năm 1373,.",The property of being ruthless
geld,verb,thiến,"Harry, the riding master at a girls’ school in New York, was about to leave when one of these horses—an uncared-for, gray gelding with ugly-looking wounds on its legs—caught his eye.","Harry, một người thầy dạy cưỡi ngựa tại trường nữ ở New York, sắp sửa bỏ đi thì một trong số các con ngựa này—một con ngựa thiến bị bỏ bê không ai chăm sóc, màu xám với vết thương trông thật xấu xí ở chân—đã làm ông chú ý .",Money; notably:
accoutre,verb,mặc cho,"Like, a menstrual accoutrement .",Nó là một dạng băng vệ sinh ấy mà .,"(transitive) To furnish with dress, or equipment, especially those for military service; to equip; to attire; to array."
trebuchet,noun,máy bắn đá,And work double-time on those siege towers and trebuchets .,Làm việc gấp đôi tại tháp vây và máy bắn đá .,A medieval siege engine consisting of a large pivoting arm heavily weighted on one end. Considered to be the technological successor to the catapult.
caul,noun,,He was born with the caul .,Nó được sinh ra với lớp màng trên mặt .,"(historical) A style of close-fitting circular cap worn by women in the 16th century and later, often made of linen. [from 14th c.]"
gorget,noun,khoang cổ,"Plate 118 has legend: Gorget Warbler, Calhope lathamii.","Tiêu bản 118 có chú giải : Gorget Warbler, Calhope lathamii.",(historical) A type of women's clothing covering the neck and breast; a wimple.
harpy,noun,con mụ lăng loàn,Harpy's Gold.,Vàng của Harpy .,"A fabulous winged monster, ravenous and filthy, having the face of a woman and the body of a vulture."
compress,noun,nén,"If your images are stored in a non- compressed file format then you may check this; otherwise, this just wastes time during import and export operations. In other words, do not check this if your images are stored in jpg, png or gif; but do check this if your images are stored in tiff","Nếu các ảnh được cất giữ theo định dạng không được nén thì bạn có thể chọn mục này. Nếu không thì tính năng này chỉ mất thời gian trong thao tác nhập/xuất khẩu. Nói cách khác, dừng chọn mục này nếu các ảnh được cất giữ theo định dạng JPG, PNG hay GIF, nhưng hãy chọn nó nếu các ảnh được cất giữ theo định dạng TIFF","(transitive) To make smaller; to press or squeeze together, or to make something occupy a smaller space or volume."
variable,noun,biến số,Values returned by a member may be assigned to a variable,Các giá trị được một thành viên trả lại có thể được gán vào một biến số,(mathematics) having no fixed quantitative value
astonishingly,adverb,đáng kinh ngạc,We can be astonishingly inventive and creative.,Chúng ta có thể có sức sáng tạo đáng kinh ngạc .,In an astonishing manner; so as to surprise or astonish.
skill,adjective,sự khéo léo,Be determined to develop the needed communication skills so as to keep emotionally close to your children.,Hãy nhất quyết trau dồi sự khéo léo cần thiết trong việc giao thiệp hầu giữ sự mật thiết về tình cảm với con cái.,(transitive) To set apart; separate.
responsible,adjective,chịu trách nhiệm,You and you alone are responsible .,Ta và chỉ mỗi mình ta chịu trách nhiệm .,"Answerable for an act performed or for its consequences; accountable; amenable, especially legally or politically."
