word,part_of_speech,meaning,example,example_meaning,definition
cure,verb,chữa,"I just want to say that we are applying this to many world problems: changing the drop-out rates of school kids, combating addictions, enhancing teen health, curing vets' PTSD with time metaphors -- getting miracle cures -- promoting sustainability and conservation, reducing physical rehabilitation where there is a 50-percent drop out rate, altering appeals to suicidal terrorists, and modifying family conflicts as time-zone clashes.","Tôi chỉ muốn nói rằng chúng ta đang áp dụng điều này cho rất nhiều vấn đề của thế giới: thay đổi tỉ lệ bỏ học ở lứa tuổi học đường, chống chọi các thói nghiện, tăng sức khỏe thanh thiếu niên, chữa trị rối loạn stress hậu sang chấn bằng các hoán dụ thời gian -- tìm ra thuốc chữa kì diệu -- quảng bá phát triển bền vững và bảo tồn, rút ngắn quá trình khôi phục chức năng cho bệnh nhân bị hư hỏng hệ vận động, quá trình mà tỉ lệ bỏ cuộc hiện nay là 50%, thay đổi kháng cáo từ những kẻ khủng bố liều mạng, và thay đổi xung đột gia đình khi các vùng thời gian xung khắc.",a solution to a problem
prevent,verb,ngăn ngừa,Preventing nosebleeds,Ngăn ngừa bệnh chảy máu cam,(transitive) To stop; to keep (from happening). [from 16th c.]
therapy,verb,phép chữa bệnh,WITNESS POSITION ON THERAPY,QUAN ĐIỂM CỦA NHÂN CHỨNG VỀ PHÉP CHỮA BỆNH,"Treatment of disease or disability, physical or mental."
disease,noun,bệnh,"“Happiness or related mental states like hopefulness, optimism and contentment appear to reduce the risk or limit the severity of cardiovascular disease , pulmonary disease , diabetes, hypertension, colds and upper-respiratory infections,” says a report in Time magazine.","Theo tạp chí Time: “Hạnh phúc hoặc những gì liên quan đến trạng thái tinh thần như niềm hy vọng, thái độ lạc quan và sự thỏa lòng làm giảm nguy cơ hoặc hạn chế mức độ nghiêm trọng của bệnh tim mạch, bệnh phổi, đái tháo đường, cao huyết áp, cảm lạnh và nhiễm trùng về đường hô hấp”.",(pathology) An abnormal condition of the body or mind that causes discomfort or dysfunction; distinct from injury insofar as the latter is usually instantaneously acquired.
farming,noun,nông nghiệp,"And without farming , they would not exist.","Không có nông nghiệp , xã hội đã không tồn tại.",Present participle of farm.
herbicide,noun,thuốc diệt cỏ,"Possible environmental agents include flavonoids in food, tobacco smoke, and most herbicides .","Tác nhân môi trường có thể gồm flavon trong thức ăn, khói thuốc lá và thuốc diệt cỏ .",A substance used to kill plants.
pesticide,noun,thuốc trừ sâu,Perhaps there are fewer pesticides in the cities than there are in [rural] areas.,Có lẽ ở thành phố có ít thuốc trừ sâu hơn so với ở nông thôn.,"A substance, usually synthetic although sometimes biological, used to kill or contain the activities of pests"
plow,verb,cày,"In September or October, the farmers of Constanza clear and plow their fields, leaving deep furrows separated by banks of earth about three feet [1 m] wide.","Trong tháng Chín hoặc tháng Mười, nông dân Constanza dọn đất và cày trên ruộng nhà, để lại những luống cày sâu, cách nhau bởi những dải đất rộng khoảng một mét.",(US) Alternative spelling of plough.
nature,noun,tự nhiên,A gas well produces predominantly natural gas.,Khí đốt tạo ra khí tự nhiên chủ yếu.,(obsolete) To endow with natural qualities.
drizzle,verb,Mưa phùn,So you are Drizzle .,Thế ra cô là Mai Vũ .,To rain lightly.
