word,part_of_speech,meaning,example,example_meaning,definition
breeding,adjective,chăn nuôi,"Fishing, breeding , farming are still the world's foremost human occupations.","Đánh bắt cá, chăn nuôi , nuôi trồng vẫn là những công việc chính của con người.","The process through which propagation, growth or development occurs."
elegance,noun,tính thanh lịch,Stories from the Katasaritasagaram describe the elegance of life in Kataha.,Các câu chuyện từ Katasaritasagaram mô tả tính thanh lịch trong sinh hoạt tại Kataha.,Restraint and grace of style
grange,noun,trại,"In 1860, he again moved with his family to Farlingay Hall, where they stayed until, in 1873, they moved to the town of Woodbridge; thereafter until his death, FitzGerald resided at his own house close by, called Little Grange .","Năm 1860, ông cùng gia đình sinh sống tại Farlingay Hall cho đến năm 1873, họ chuyển đến thị trấn của Woodbridge cho đến khi FitzGerald mất tại nhà riêng được gọi là Little Grange (Trang trại nhỏ).","(UK) A farm, especially that of a gentleman farmer."
mischance,verb,sự bất hạnh,"And lead you even to death: meantime forbear, And let mischance be slave to patience.","Và dẫn bạn thậm chí đến chết: tổ tiên khi chờ đợi, Và cho sự rủi ro được nô lệ để kiên nhẫn.","Bad luck, misfortune."
sororal,adjective,tình dục,You started a sorority ?,Con tổ chức một hội nữ sinh sao?,Of or pertaining to a sister.
biped,noun,động vật hai chân,"In most bipeds this is an active process, requiring constant adjustment of balance.","Ở hầu hết động vật hai chân , đây là quá trình vận động cần điều chỉnh thăng bằng liên tục.","An animal, being or construction that goes about on two feet (or two legs)."
amusing,adjective,vui,You're willing to ruin a whole life for the sake of your own amusement .,Anh sẽ phá nát cả một cuộc đời để phục vụ cho thú vui của anh.,Present participle of amuse.
easygoing,adjective,dễ chịu,"Sydneysiders, as residents of the city like to be called, are generally friendly and easygoing .",Dân Sydney—dân thành phố này thích được gọi như vậy—nói chung thân thiện và dễ chịu .,"(of a person) calm, relaxed, casual and informal"
daredevil,adjective,người cả gan,I'm a daredevil .,Tôi liều hồi giờ mà .,"A person who risks life and limb for a living, or to be seen"
daring,adjective,táo bạo,"Well, it`s true, that sentence is a little daring .","Phải, đúng vậy, câu đó hơi táo bạo .",Present participle of dare.
fearless,adjective,can đảm,The fearless evangelizer declares his belief in the resurrection.,Nhà truyền giáo can đảm đã nói lên niềm tin của mình về sự sống lại.,Free from fear.
helpful,adjective,có ích,"Any details will help us, and they will help Jack.",Bất cứ chi tiết nào cũng có thể có ích để chúng tôi hỗ trợ cho Jack.,Furnishing help; giving aid; useful.
knowledgeable,adjective,biết nhiều,The kid with outstanding computer and chem weapon knowledge .,Một cậu bé biết nhiều về mày tính và các loại vũ khí.,educated and well informed
learned,adjective,có học thức,Jacob did not say that we should not be learned .,Gia Cốp không nói rằng chúng ta không được có học thức .,(poetic) Alternative spelling of learned.
impatience,noun,sự thiếu kiên nhẫn,"Always impatience , yeah?",Luôn nóng vội nhỉ?,the quality of being impatient
conference,noun,hội nghị,I thought you needed to leave for your conference .,Anh tưởng em cần tới hội nghị của em.,(politics) A multilateral diplomatic negotiation.
donate,verb,tặng,Jewelry or other valuables may be donated as well.,Cũng có thể tặng nữ trang hay những vật quý giá khác.,To make a donation; to give away something of value to support or contribute towards a cause or for the benefit of another.
counselor,noun,cố vấn,Noah Goldstein was my counselor my freshman year.,Noah Goldstein là cố vấn học tập của tôi ở năm thứ nhất.,"(politics), a high ranking diplomat, usually just below an ambassador or minister"
apologize,verb,xin lỗi,"You must apologize to her, and do it at once.","Mày phải xin lỗi nó, và phải làm liền.","(intransitive, often followed by “for”) To make an apology or excuse; to acknowledge some fault or offense, with expression of regret for it, by way of amends"
ageism,noun,Kỳ thị người già,It is ageism .,Là phân biệt tuổi tác .,The treating of a person or people differently from others based on assumptions or stereotypes relating to their age.
deflation,noun,giảm phát,"Demand at home has been pretty weak too , and the big reason why is deflation .","Nhu cầu trong nước cũng yếu đi , và lý do chính là do giảm phát .","(economics) A decrease in the general price level, that is, in the nominal cost of goods and services as well as wages."
industrial,adjective,kỹ nghệ,Industrialized nations are no exception.,Các nước phát triển về kỹ nghệ cũng gặp vấn đề này.,"of or relating to industry, notably manufacturing."
collective bargaining,noun,Thương lượng tập thể,Let's strike the anti- collective bargaining provision from the bill.,Hãy bỏ điều khoản chống lại việc đàm phán tập thể trong dự luật đi.,"A method of negotiation in which employees negotiate as a group with their employers, usually via a trade union"
odometer,noun,cái đo đường,"That's what they use as an odometer , a step-counting system, to find their way back home.","đếm bước chân. Đó là cách mà chúng dùng để đo đường một hệ thống đếm bước chân, để tìm đường về hà","An instrument attached to the wheel of a vehicle, to measure the distance traversed."
round,adjective,tròn,You will let me build a round nuclear weapon.,Ngài phải chấp nhận quả bom đầu tròn .,(rare in US) Alternative form of around.
sum,noun,tổng,"As Aristotle wrote, the whole is greater than the sum of its parts.","Như Aristotle đã viết, tổng thể lớn hơn tổng cơ học từng phần của nó gộp lại.",(arithmetic) A quantity obtained by addition or aggregation.
multiplicative,adjective,nhân lên,"Electron multiplication occurs when the gas becomes ionized, producing a phenomenon known as Townsend discharge.","Sự nhân lên của điện tử xảy ra khi khí bị ion hóa, tạo ra một hiện tượng gọi là phóng điện Townsend.",of or pertaining to multiplication
pentagon,noun,lầu năm góc,"No, no, no, this is a direct pull-down from the Pentagon's database.","RAVECH: Không, không, không đây là thông tin lấy từ trực tiếp từ lầu năm góc .",(geometry) A polygon with five sides and five angles.
expense,noun,phí tổn,How could we cope with the expense and emotional distress?,Làm thế nào chúng tôi có thể đối phó với phí tổn và nỗi đau khổ?,A spending or consuming. Often specifically an act of disbursing or spending funds.
chomp,verb,nhai rào rạo,Stop chomping !,Đừng có làm ồn nữa!,The act of chomping (see below)
