word,part_of_speech,meaning,example,example_meaning,definition
wreck,verb,làm hỏng,He drank through the liver that he had and he wrecked it.,"Ông ta uống rượu bằng gan của mình, và ổng làm hỏng nó.",Something or someone that has been ruined.
putsch,noun,cuộc nổi dậy,"In 1920, the Ruhr Uprising occurred in reaction to the Kapp Putsch .","Năm 1920, Cuộc nổi dậy Ruhr xảy ra trong phản ứng với Kapp Putsch .",A coup; an illegal effort to forcibly overthrow the current government.
exterminate,verb,tiêu diệt,"When Saya remains determined to fight and kill Diva, he decides she must be exterminated .","Khi Saya vẫn quyết tâm chiến đấu và giết Diva, ông quyết định cô phải bị tiêu diệt .","(transitive) To kill all of a population, usually deliberate and especially applied to pests."
reinforced,adjective,cốt thép,"“[They] are constructed in exactly the same way that reinforced concrete is constructed,” states the institute.",Viện đó cho biết: “Cấu trúc của [chúng] rất giống cấu trúc của bê tông cốt thép .,Simple past tense and past participle ofreinforce.
peeve,verb,buồn bã,"In this job, my pet peeve is.",Làm nghề này anh mày ghét nhất,An annoyance or grievance.
solarium,noun,nhà tắm nắng,Children are in the solarium .,Hai đứa trong nhà tắm nắng đó.,"A room, with many windows, exposed to the sun"
tardiness,noun,sự chậm trễ,"I will not tolerate tardiness , Mr. Roberts.","Tôi sẽ không tha thứ cho sự chậm trễ đâu, anh Roberts.",(uncountable) The state or quality of being tardy.
antique,adjective,cổ,"The Greek poets of the Late Antique period: Nonnus, Antoninus Liberalis, and Quintus Smyrnaeus.","Các nhà thơ Hy Lạp của Hậu kỳ Cổ đại: Nonnus, Antoninus Liberalis, và Quintus Smyrnaeus.","Old, used especially of furniture and household items; out of date."
interlock,verb,cài vào nhau,The krill collect the algae in the sieve-like basket formed by the interlocking hairs between their front legs.,Nhuyễn thể thu lượm Alga vào cái túi giống như túi lọc được tạo nên bởi lớp lông đan cài vào nhau giữa các chân trước của chúng.,A safety device that prevents activation in unsafe conditions.
gnocchi,noun,,Mama's gnocchi .,Khoai tây viên .,Italian pasta-like dumplings made of potato or semolina.
griddle,verb,vỉ,Griddle cakes!,Bánh nướng vĩ!,A flat plate of metal used for cooking.
fiance,noun,vị hôn phu,Your fiance ?,Vị hôn phu của cô?,Alternative spelling of [i]fiancé[/i]
beguiled,adjective,,Beguile me.,Hãy lợi dụng tôi.,Simple past tense and past participle of beguile.
doggedness,noun,tính bền bỉ,"Imperfect humans though they were, each one of these men of faith said no to wrongdoing, not because of doggedness or stubbornness, but because of moral strength born of Jehovah’s spirit.","Mặc dù là người bất toàn, mỗi người này có đức tin, từ chối làm điều quấy, không phải vì cứng đầu hoặc ngoan cố mà vì nghị lực đạo đức có được nhờ thánh linh Đức Giê-hô-va.",The state of being dogged; persistence; perseverance; tenacity; stubbornness.
comity,noun,sự lễ độ,"Before passage of the Civil Marriage Protection Act, the state recognized same-sex marriages performed in other jurisdictions following the 2010 release of a legal opinion from Attorney General Doug Gansler in his nine-month analysis of comity laws.","Trước khi thông qua Đạo luật bảo vệ hôn nhân dân sự, tiểu bang đã công nhận hôn nhân đồng giới được thực hiện tại các khu vực tài phán khác sau khi công bố năm 2010 về ý kiến pháp lý từ Tổng chưởng lý Doug Gansler trong phân tích 9 tháng về luật đồng tính .",Courtesy and considerate behaviour towards others; social harmony.
shadowy,adjective,tối,"It's a game dear man, a shadowy game.","Đây là một trò chơi, bạn tôi ơi, trò chơi trong bóng tối .",In shadow; darkened by shadows.
disavowal,noun,lời chối,The entire IMF has been disavowed .,Toàn bộ đội ngũ IMF giờ bị vô hiệu hóa .,"A denial of knowledge, relationship, and/or responsibility towards something (or someone)."
pupa,noun,nhộng,"When the change is complete, the pupa splits open and a butterfly emerges.","Khi sự thay đổi hoàn tất, nhộng nứt đôi và bướm xuất thân.",an insect in its development stage between a larva and an adult.
agricultural,noun,nông nghiệp,Although it's called agriculture in the world of food.,"Mặc dù trong thế giới thực phẩm, nó được gọi là nông nghiệp .","Of or pertaining to agriculture; connected with, or engaged in, tillage; as, the agricultural class; agricultural implements, wages, et cetera."
pressure,noun,áp lực,This will lessen the pressure on the ball of the foot .,Những kiểu dáng này sẽ làm giảm áp lực đè lên ức bàn chân .,(physics) The amount of force that is applied over a given area divided by the size of this area.
leukemia,noun,bệnh bạch cầu,There are several different types of leukemia .,Có nhiều kiểu khác nhau của bệnh bạch cầu .,"(US, oncology, pathology) A type of malignancy affecting the blood cells or blood-forming tissues."
standstill,noun,bế tắc,Hojo/Weiss and Vincent battle to a standstill .,Hojo/Weiss và Vincent giao chiến kịch liệt đến phút cuối cùng.,complete immobility; halt
unicorn,noun,con kỳ lân,Maybe I'm just chasing the unicorns that killed Kennedy.,Có lẽ tôi chỉ đang truy tìm con kỳ lân đã giết Kennedy.,"A mythical beast traditionally represented as having the legs of a buck, the body of a horse, the tail of a lion with a single spiral horn on its head; a symbol of virginity."
swallow,verb,nuốt,"But they take the poison themselves, they swallow the pills.","Nhưng họ tự uống chất độc, nuốt những viên thuốc.","(transitive) To cause (food, drink etc.) to pass from the mouth into the stomach; to take into the stomach through the throat. [from 11th c.]"
revue,noun,kịch thời sự,My mother hates revues .,Mẹ tôi ghét kịch thời sự .,"A form of theatrical entertainment in which recent events, popular fads, etc., are parodied. Any entertainment featuring skits, dances, and songs."
