word,part_of_speech,meaning,example,example_meaning,definition
wren,noun,chim hồng tước,The wren with little quill,♪ Chim hồng tước với những chiếc lông cánh nhỏ ♪,Members of a mainly New World passerine bird family Troglodytidae.
rubric,adjective,đề mục,Now I will provide a very clear rubric .,Bây giờ tôi sẽ cung cấp một phiếu đánh giá rất rõ ràng.,A heading in a book highlighted in red.
systematic,adjective,có hệ thống,"No, she succeeds because she systematically searches “until she finds it.”","Không, bà thành công là nhờ tìm kiếm một cách có hệ thống “cho kỳ được” mới thôi.","(proscribed) Of, relating to, or being a system"
purposeful,adjective,có chủ định,"(Job 38:33) His design is comprehensive and purposeful , achieving his objective to form the earth to be inhabited by a staggering diversity of living things.","(Gióp 38:33) Sự thiết kế của Ngài bao gồm toàn diện và có chủ định , là lập trái đất thành nơi sinh sống của vô số các loài sinh vật khác nhau.",Having purpose; intentional.
amount,verb,có nghĩa là,"Would that not, in effect, amount to following after the crowd?",Chẳng phải làm thế có nghĩa là bạn đang hùa theo đám đông sao?,"The total, aggregate or sum of material. Not applicable to discrete numbers or units or items."
datum,noun,dữ liệu,"This distinction has gained much wider application, though Russell eventually rejected the idea of an intermediate sense datum .","Sự phân biệt này đã được ứng dụng rộng rãi, tuy sau này Russell đã loại bỏ quan niệm về dữ liệu giác quan trực tiếp.","(plural:data) A measurement of something on a scale understood by both the recorder (a person or device) and the reader (another person or device). The scale is arbitrarily defined, such as from 1 to 10 by ones, 1 to 100 by 0.1, or simplytrueorfalse,onoroff,yes,no, ormaybe, etc."
gram,noun,gam,"Y-12 initially enriched the uranium-235 content to between 13% and 15%, and shipped the first few hundred grams of this to Los Alamos in March 1944.","Y-12 ban đầu làm giàu hàm lượng urani-235 tới khoảng từ 13 tới 15%, và chuyển vài trăm gam sản phẩm đầu tiên tới Los Alamos vào tháng 3 năm 1944.",A unit of mass equal to one-thousandth of a kilogram. Symbol: g
inch,verb,insơ,Dots per Inch (dpi,chấm trong mỗi insơ (dpi,A unit of length equal to one-twelfth of a foot and equivalent to exactly 2.54 centimetres.
liter,noun,lít,Two liters .,Hai lít .,US spelling of litre: One cubic decimeter.
horizontal,adjective,nằm ngang,And you do that by maintaining a horizontal body position.,Và bạn thao tác tư thế đó bằng cách duy trì vị trí cơ thể nằm ngang .,"perpendicular to the vertical; parallel to the plane of the horizon; level, flat."
similarity,noun,nét tương tự,Phonological similarities to Rhaetian have also been pointed out.,Nét tương tự âm vị học với tiếng Rhaetia cũng đã được chỉ ra.,Closeness of appearance to something else.
entranced,adjective,,2 times failed the college entrance examination,Một kẻ trượt ĐH đến hai lần,"Held at attention, as if by magic."
effervescence,noun,sự sủi bong bóng,It's an effervescent inhaler.,Đó là một cái máy đẩy.,"the escape of gas from solution in a liquid, especially the escape of carbon dioxide from a carbonated drink"
demote,verb,giáng chức,Got demoted for not understanding the need for a warrant.,Bị giáng chức vì không hiểu sự cần thiết của một cái trát tòa.,(transitive) To lower the rank or status of something.
courtesan,noun,gái điếm,And you can buy all the courtesans you want.,Và ngươi sẽ mua tất cả gái điếm ngươi muốn,(archaic) A woman of a royal or noble court.
restorative,noun,làm hổi tỉnh lại,Help me restore him.,Giúp tôi đặt hắn lại .,Something believed to have restoring properties.
